thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,,,,,,space,12.461030700000265,None,None,3,None,1.1726616000005379,0.4617601999998442,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2209.9542579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,4.5959,2209.9389779000003,2209.9394701,2209.9395728,2209.9542579,2214.5541134000005,2214.5382400999997,2214.5423301,2214.5541134000005,2214.5541134000005,2214.5541134000005,2214.5541134000005,2216.5538969,2216.5538969,2216.5538969,2216.5538969,2216.5385115,3,None,1.1726616000005379,0.4617601999998442,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
43,0,43,,,,,,space,12.461030700000265,None,None,2,None,0.8250373999999283,0.45666179999989254,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2216.5538969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,2.7992,2216.5390004,2216.5395236000004,2216.5396268000004,2216.5538969,2219.3538208,2219.3379000000004,2219.3412811999997,2219.3538208,2219.3538208,2219.3538208,2219.3538208,2221.3535186999998,2221.3535186999998,2221.3535186999998,2221.3535186999998,2221.3378879,2,None,0.8250373999999283,0.45666179999989254,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
44,0,44,,,,,,space,12.461030700000265,None,None,2,None,0.7645652999999584,0.4246394000001601,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2221.3535186999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kind,5.3655,2221.3383698999996,2221.3389278000004,2221.3390326999997,2221.3535186999998,2226.7202463000003,2226.7042420999996,2226.7081915999997,2226.7202463000003,2226.7202463000003,2226.7202463000003,2226.7202463000003,2228.720102,2228.720102,2228.720102,2228.720102,2228.7043034,2,None,0.7645652999999584,0.4246394000001601,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
45,0,45,,,,,,space,12.461030700000265,None,None,3,None,0.9740277999999307,0.46418220000032306,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2228.720102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,4.3942,2228.7047988000004,2228.705306,2228.7054078,2228.720102,2233.1194293999997,2233.1039984999998,2233.1078626999997,2233.1194293999997,2233.1194293999997,2233.1194293999997,2233.1194293999997,2235.1194355,2235.1194355,2235.1194355,2235.1194355,2235.1041250999997,3,None,0.9740277999999307,0.46418220000032306,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
46,0,46,,,,,,space,12.461030700000265,None,None,3,None,0.7657517000006919,0.40386859999944136,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2235.1194355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,2.1697,2235.1046217000003,2235.1051318,2235.1052345,2235.1194355,2237.3029475000003,2237.2869805,2237.2913088000005,2237.3029475000003,2237.3029475000003,2237.3029475000003,2237.3029475000003,2239.3026115000002,2239.3026115000002,2239.3026115000002,2239.3026115000002,2239.2869319,3,None,0.7657517000006919,0.40386859999944136,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
47,0,47,,,,,,space,12.461030700000265,None,None,2,None,0.9823406000004979,0.4078030000000581,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2239.3026115000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.1961,2239.2874141,2239.2879144999997,2239.2880231,2239.3026115000002,2241.5023671999998,2241.4866653,2241.4907114999996,2241.5023671999998,2241.5023671999998,2241.5023671999998,2241.5023671999998,2243.5023626,2243.5023626,2243.5023626,2243.5023626,2243.4867506,2,None,0.9823406000004979,0.4078030000000581,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
48,0,48,,,,,,space,12.461030700000265,None,None,3,None,0.8352593999998135,0.5398231999997734,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2243.5023626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimmer,3.8592,2243.4872514,2243.4878213,2243.4879278999997,2243.5023626,2247.3687651,2247.3533467999996,2247.3573016,2247.3687651,2247.3687651,2247.3687651,2247.3687651,2249.3686995,2249.3686995,2249.3686995,2249.3686995,2249.3531746,3,None,0.8352593999998135,0.5398231999997734,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
49,0,49,,,,,,space,12.461030700000265,None,None,3,None,1.043874699999833,0.5262136000001192,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2249.3686995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,2.5982,2249.353666,2249.3541732000003,2249.3542817999996,2249.3686995,2251.9684705,2251.9526552999996,2251.9560690999997,2251.9684705,2251.9684705,2251.9684705,2251.9684705,2253.9685434000003,2253.9685434000003,2253.9685434000003,2253.9685434000003,2253.9528952,3,None,1.043874699999833,0.5262136000001192,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
50,0,50,,,,,,space,12.461030700000265,None,None,3,None,1.268011199999819,0.44958070000029693,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2253.9685434000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,2.4137,2253.9533849,2253.9540636,2253.9541667000003,2253.9685434000003,2256.3846456,2256.3692174,2256.3756966,2256.3846456,2256.3846456,2256.3846456,2256.3846456,2258.3846843,2258.3846843,2258.3846843,2258.3846843,2258.3692942999996,3,None,1.268011199999819,0.44958070000029693,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
51,0,51,,,,,,space,12.461030700000265,None,None,2,None,1.3390675000000556,0.37735870000051364,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2258.3846843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,2.3861,2258.3697768,2258.3703134999996,2258.370417,2258.3846843,2260.7843173,2260.7691588999996,2260.7726837,2260.7843173,2260.7843173,2260.7843173,2260.7843173,2262.7846207000002,2262.7846207000002,2262.7846207000002,2262.7846207000002,2262.7690233000003,2,None,1.3390675000000556,0.37735870000051364,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
52,0,52,,,,,,space,12.461030700000265,None,None,3,None,0.730615399999806,0.5365247999998246,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2262.7846207000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,3.189,2262.7695194,2262.7700297,2262.7701404,2262.7846207000002,2265.9844296,2265.9689134,2265.9730869000005,2265.9844296,2265.9844296,2265.9844296,2265.9844296,2267.9844664,2267.9844664,2267.9844664,2267.9844664,2267.9689024,3,None,0.730615399999806,0.5365247999998246,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
53,0,53,,,,,,space,12.461030700000265,None,None,2,None,0.8690399999995861,0.5048962999999276,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2267.9844664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,3.2825,2267.9693902,2267.9698971,2267.9700013,2267.9844664,2271.2672757,2271.2515536,2271.2553344999997,2271.2672757,2271.2672757,2271.2672757,2271.2672757,2273.2677088,2273.2677088,2273.2677088,2273.2677088,2273.2517281,2,None,0.8690399999995861,0.5048962999999276,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
54,0,54,,,,,,space,12.461030700000265,None,None,3,None,1.040999699999702,0.4739928000008149,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2273.2677088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,2.021,2273.252216,2273.2527166,2273.2528239000003,2273.2677088,2275.3005707,2275.2846769,2275.2887502000003,2275.3005707,2275.3005707,2275.3005707,2275.3005707,2277.3005548,2277.3005548,2277.3005548,2277.3005548,2277.2847042000003,3,None,1.040999699999702,0.4739928000008149,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
55,0,55,,,,,,space,12.461030700000265,None,None,2,None,0.9040294000005815,0.4778004999998302,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2277.3005548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.4521,2277.2851981000003,2277.2858366,2277.2859399999998,2277.3005548,2279.7667619000003,2279.751094,2279.754968,2279.7667619000003,2279.7667619000003,2279.7667619000003,2279.7667619000003,2281.7668059,2281.7668059,2281.7668059,2281.7668059,2281.7513482000004,2,None,0.9040294000005815,0.4778004999998302,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
56,0,56,,,,,,space,12.461030700000265,None,None,3,None,1.093853699999272,0.4513729999998759,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2281.7668059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Station,3.6297,2281.7518388999997,2281.7523377999996,2281.7525154000004,2281.7668059,2285.3998966999998,2285.3843592000003,2285.3883837000003,2285.3998966999998,2285.3998966999998,2285.3998966999998,2285.3998966999998,2287.3997562000004,2287.3997562000004,2287.3997562000004,2287.3997562000004,2287.3843663999996,3,None,1.093853699999272,0.4513729999998759,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
57,0,57,,,,,,space,12.461030700000265,None,None,2,None,1.0284608000001754,0.4393932000002678,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2287.3997562000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krieg,2.9645,2287.3848009000003,2287.3852749999996,2287.3853669,2287.3997562000004,2290.3662299999996,2290.3506305,2290.3552926,2290.3662299999996,2290.3662299999996,2290.3662299999996,2290.3662299999996,2292.3662216000002,2292.3662216000002,2292.3662216000002,2292.3662216000002,2292.3507652,2,None,1.0284608000001754,0.4393932000002678,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
58,0,58,,,,,,space,12.461030700000265,None,None,2,None,0.7321058000006815,0.4406281999999919,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2292.3662216000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schauspielerin,4.0852,2292.3512695,2292.3517764,2292.3518804000005,2292.3662216000002,2296.4657242000003,2296.4501754000003,2296.4540678000003,2296.4657242000003,2296.4657242000003,2296.4657242000003,2296.4657242000003,2298.4658253999996,2298.4658253999996,2298.4658253999996,2298.4658253999996,2298.4503777,2,None,0.7321058000006815,0.4406281999999919,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
59,0,59,,,,,,space,12.461030700000265,None,None,3,None,0.923781799999233,0.5162192000007053,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2298.4658253999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,4.3756,2298.4508425000004,2298.4513193000003,2298.4514169000004,2298.4658253999996,2302.8489517999997,2302.8333247,2302.8369494,2302.8489517999997,2302.8489517999997,2302.8489517999997,2302.8489517999997,2304.8526500999997,2304.8526500999997,2304.8526500999997,2304.8526500999997,2304.8332708999997,3,None,0.923781799999233,0.5162192000007053,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
0,0,0,,,,,4.4767,space,7.1818803999995,None,None,2,None,1.1471804000002521,0.4178390999995827,1,0,1,0,,,,,1,0,1,0,0,79,79,72,0,0,0,0,2352.6459255,,,,,,,,,,,,,,,,,,,,,,,,,,2322.8271326000004,2322.8273713,2322.8335587,2322.8373481999997,2322.8373481999997,2330.0323313,space,7.1818803999995,None,2330.0324819999996,2330.0474645000004,2330.0474645000004,2340.6133514000003,None,2340.6135675000005,2340.6303944,2352.6296699000004,Scheidung,4.4767,2352.6309016000005,2352.6316785,2352.6317859,2352.6459255,2357.1291485,2357.1134807999997,2357.1178442,2357.1291485,2357.1291485,2357.1291485,2357.1291485,2359.1291326,2359.1291326,2359.1291326,2359.1291326,2359.1134248999997,2,None,1.1471804000002521,0.4178390999995827,2316.8485643000004,2316.8648650000005,2316.8648650000005,2322.7812562999998,2,5.904683099999602,None,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
1,0,1,,,,,,space,7.1818803999995,None,None,3,None,0.8931716000006418,0.5764433999993344,1,0,1,0,,,,,1,0,1,0,,,,,1,0,1,0,2359.1291326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,4.4429,2359.1139051,2359.1146423,2359.1147466,2359.1291326,2363.5785560000004,2363.5632703,2363.5671419,2363.5785560000004,2363.5785560000004,2363.5785560000004,2363.5785560000004,2365.5787373000003,2365.5787373000003,2365.5787373000003,2365.5787373000003,2365.5632254,3,None,0.8931716000006418,0.5764433999993344,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
2,0,2,,,,,,space,7.1818803999995,None,None,3,None,0.7763970999994854,0.537407699999676,1,0,1,0,,,,,1,0,1,0,,,,,2,0,2,0,2365.5787373000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,2.1831,2365.5637153,2365.5642171,2365.5643200000004,2365.5787373000003,2367.7617535,2367.7463432000004,2367.7498238,2367.7617535,2367.7617535,2367.7617535,2367.7617535,2369.7616276,2369.7616276,2369.7616276,2369.7616276,2369.7462367,3,None,0.7763970999994854,0.537407699999676,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
3,0,3,,,,,,space,7.1818803999995,None,None,2,None,0.9935083000000304,0.40946729999996023,1,0,1,0,,,,,1,0,1,0,,,,,3,0,3,0,2369.7616276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.3843,2369.7467372,2369.7473188000004,2369.7474263000004,2369.7616276,2372.1449469,2372.1296641999998,2372.1332169999996,2372.1449469,2372.1449469,2372.1449469,2372.1449469,2374.1450992,2374.1450992,2374.1450992,2374.1450992,2374.1293526,2,None,0.9935083000000304,0.40946729999996023,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
4,0,4,,,,,,space,7.1818803999995,None,None,2,None,1.0059171000002607,0.4302068999995754,1,0,1,0,,,,,1,0,1,0,,,,,4,0,4,0,2374.1450992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiefer,2.3599,2374.1298384,2374.1303679000002,2374.13047,2374.1450992,2376.5114284,2376.4955833000004,2376.4993346,2376.5114284,2376.5114284,2376.5114284,2376.5114284,2378.5112637,2378.5112637,2378.5112637,2378.5112637,2378.4958385,2,None,1.0059171000002607,0.4302068999995754,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
5,0,5,,,,,,space,7.1818803999995,None,None,3,None,0.906727100000353,0.32622129999981553,1,0,1,0,,,,,1,0,1,0,,,,,5,0,5,0,2378.5112637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wein,2.6446,2378.4963230000003,2378.4968337,2378.4969398000003,2378.5112637,2381.1611124,2381.1455754999997,2381.1485656000004,2381.1611124,2381.1611124,2381.1611124,2381.1611124,2383.1609817,2383.1609817,2383.1609817,2383.1609817,2383.1455419000004,3,None,0.906727100000353,0.32622129999981553,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
6,0,6,,,,,,space,7.1818803999995,None,None,3,None,0.7065582000004724,0.48691880000023957,1,0,1,0,,,,,1,0,1,0,,,,,6,0,6,0,2383.1609817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.5982,2383.1460261,2383.1466685000005,2383.1467738,2383.1609817,2385.7608898999997,2385.7454685000002,2385.7494956,2385.7608898999997,2385.7608898999997,2385.7608898999997,2385.7608898999997,2387.7608867,2387.7608867,2387.7608867,2387.7608867,2387.7453570999996,3,None,0.7065582000004724,0.48691880000023957,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
7,0,7,,,,,,space,7.1818803999995,None,None,2,None,1.1376976000001378,0.4008475999999064,1,0,1,0,,,,,1,0,1,0,,,,,7,0,7,0,2387.7608867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,3.6564,2387.7458482,2387.7463741,2387.7464784000003,2387.7608867,2391.4271698000002,2391.4112758,2391.4147524,2391.4271698000002,2391.4271698000002,2391.4271698000002,2391.4271698000002,,,,,2393.412862,2,None,1.1376976000001378,0.4008475999999064,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
8,0,8,,,,,,space,7.1818803999995,None,None,3,None,1.2812179000002288,0.4519415000004301,1,0,1,0,,,,,1,0,1,0,,,,,8,0,8,0,2393.4269141000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.7584,2393.4133463,2393.4140227999997,2393.4141361,2393.4269141000004,2396.1932884,2396.1777988000003,2396.1818431,2396.1932884,2396.1932884,2396.1932884,2396.1932884,2398.1934084000004,2398.1934084000004,2398.1934084000004,2398.1934084000004,2398.1778907,3,None,1.2812179000002288,0.4519415000004301,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
9,0,9,,,,,,space,7.1818803999995,None,None,3,None,1.0106658000004245,0.4324507999999696,1,0,1,0,,,,,1,0,1,0,,,,,9,0,9,0,2398.1934084000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felsen,2.7992,2398.1783720000003,2398.1790735000004,2398.1791832,2398.1934084000004,2400.9929499,2400.9774462000005,2400.9809940000005,2400.9929499,2400.9929499,2400.9929499,2400.9929499,2402.9930990000003,2402.9930990000003,2402.9930990000003,2402.9930990000003,2402.9777248,3,None,1.0106658000004245,0.4324507999999696,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
10,0,10,,,,,,space,7.1818803999995,None,None,2,None,1.1820090999999593,0.38189950000014505,1,0,1,0,,,,,1,0,1,0,,,,,10,0,10,0,2402.9930990000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,2.3916,2402.9782127999997,2402.9787327000004,2402.9788375999997,2402.9930990000003,2405.3932108,2405.3772922999997,2405.3808563000002,2405.3932108,2405.3932108,2405.3932108,2405.3932108,2407.3929571999997,2407.3929571999997,2407.3929571999997,2407.3929571999997,2407.3773143999997,2,None,1.1820090999999593,0.38189950000014505,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
11,0,11,,,,,,space,7.1818803999995,None,None,2,None,1.020882700000584,0.31403469999986555,1,0,1,0,,,,,1,0,1,0,,,,,11,0,11,0,2407.3929571999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.1413,2407.3777731,2407.3782573,2407.3783536,2407.3929571999997,2409.5428082,2409.5274638,2409.5314793999996,2409.5428082,2409.5428082,2409.5428082,2409.5428082,2411.5427141,2411.5427141,2411.5427141,2411.5427141,2411.5270861999998,2,None,1.020882700000584,0.31403469999986555,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
12,0,12,,,,,,space,7.1818803999995,None,None,2,None,1.5283395999995264,None,1,0,1,0,,,,,1,0,1,0,,,,,12,0,12,0,2411.5427141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,2.3419,2411.5275229,2411.5279976,2411.5280900999996,2411.5427141,2413.8926269000003,2413.8768539000002,2413.8802971000005,2413.8926269000003,2413.8926269000003,2413.8926269000003,2413.8926269000003,2415.8925289999997,2415.8925289999997,2415.8925289999997,2415.8925289999997,2415.8772938,2,None,1.5283395999995264,None,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
13,0,13,,,,,,space,7.1818803999995,None,None,2,None,1.256358999999975,0.4268848000001526,1,0,1,0,,,,,1,0,1,0,,,,,13,0,13,0,2415.8925289999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,2.0934,2415.8777642000005,2415.8783611999997,2415.8784642,2415.8925289999997,2417.9923212000003,2417.9767506999997,2417.9806604000005,2417.9923212000003,2417.9923212000003,2417.9923212000003,2417.9923212000003,2419.9923635000005,2419.9923635000005,2419.9923635000005,2419.9923635000005,2419.9771490000003,2,None,1.256358999999975,0.4268848000001526,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
14,0,14,,,,,,space,7.1818803999995,None,None,3,None,0.9979389000000083,0.43288310000025376,1,0,1,0,,,,,1,0,1,0,,,,,14,0,14,0,2419.9923635000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.9645,2419.9776334999997,2419.9781848000002,2419.9782899,2419.9923635000005,2422.9584571000005,2422.9430568,2422.9466228,2422.9584571000005,2422.9584571000005,2422.9584571000005,2422.9584571000005,2424.9586694,2424.9586694,2424.9586694,2424.9586694,2424.9433035,3,None,0.9979389000000083,0.43288310000025376,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
15,0,15,,,,,,space,7.1818803999995,None,None,3,None,0.8307320000003529,0.4507971000002726,1,0,1,0,,,,,1,0,1,0,,,,,15,0,15,0,2424.9586694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reifen,4.5959,2424.9437878,2424.9444495,2424.9445542000003,2424.9586694,2429.5583251999997,2429.5426864,2429.5469683,2429.5583251999997,2429.5583251999997,2429.5583251999997,2429.5583251999997,2431.5581690999998,2431.5581690999998,2431.5581690999998,2431.5581690999998,2431.5428107,3,None,0.8307320000003529,0.4507971000002726,,,,,,,,,,,,,Guess_3415,20,female,1,2025-05-07_19h02.04.177,sm,2024.2.4,59.99991600024196,2025-05-07 19h02.24.937421 +0200,
