thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,space,22.595633299999463,None,None,3,None,1.0783590000000913,0.25525870000001305,1,0,1,0,,,,,2,0,2,0,,,,,17,0,17,0,3159.637506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.2639,3159.6224746999997,3159.6231564,3159.6233617999997,3159.637506,3161.9038683,3161.8881917999997,3161.8913665,3161.9038683,3161.9038683,3161.9038683,3161.9038683,3163.9042958,3163.9042958,3163.9042958,3163.9042958,3163.8883453999997,3,None,1.0783590000000913,0.25525870000001305,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
18,0,18,,,,,,space,22.595633299999463,None,None,2,None,1.270673899999565,0.23977899999954388,1,0,1,0,,,,,2,0,2,0,,,,,18,0,18,0,3163.9042958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,4.0852,3163.8888487000004,3163.8893604000004,3163.8894628999997,3163.9042958,3168.0037052,3167.9877738000005,3167.9912107,3168.0037052,3168.0037052,3168.0037052,3168.0037052,3170.0038170999997,3170.0038170999997,3170.0038170999997,3170.0038170999997,3169.9880893,2,None,1.270673899999565,0.23977899999954388,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
19,0,19,,,,,,space,22.595633299999463,None,None,3,None,0.6784066000000166,0.23372680000011314,1,0,1,0,,,,,2,0,2,0,,,,,19,0,19,0,3170.0038170999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,4.7208,3169.9885944999996,3169.9891455999996,3169.9892535,3170.0038170999997,3174.7367885000003,3174.7209703999997,3174.7247097,3174.7367885000003,3174.7367885000003,3174.7367885000003,3174.7367885000003,3176.7365836999998,3176.7365836999998,3176.7365836999998,3176.7365836999998,3176.7212148,3,None,0.6784066000000166,0.23372680000011314,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
20,0,20,,,,,,space,22.595633299999463,None,None,3,None,0.8339042999996309,0.22305500000038592,1,0,1,0,,,,,2,0,2,0,,,,,20,0,20,0,3176.7365836999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haus,2.5982,3176.7216839000002,3176.7223688000004,3176.7224648,3176.7365836999998,3179.3360196000003,3179.3204519,3179.3235334,3179.3360196000003,3179.3360196000003,3179.3360196000003,3179.3360196000003,3181.3362003,3181.3362003,3181.3362003,3181.3362003,3181.3206603,3,None,0.8339042999996309,0.22305500000038592,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
21,0,21,,,,,,space,22.595633299999463,None,None,3,None,0.7015467000001081,0.21355380000022706,1,0,1,0,,,,,2,0,2,0,,,,,21,0,21,0,3181.3362003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,4.4429,3181.3211548,3181.3216570000004,3181.3217640000003,3181.3362003,3185.7859903,3185.7705321000003,3185.7755158,3185.7859903,3185.7859903,3185.7859903,3185.7859903,3187.7860646,3187.7860646,3187.7860646,3187.7860646,3187.7703327,3,None,0.7015467000001081,0.21355380000022706,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
22,0,22,,,,,,space,22.595633299999463,None,None,3,None,0.6987309999994977,0.2093767000005755,1,0,1,0,,,,,2,0,2,0,,,,,22,0,22,0,3187.7860646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.3843,3187.7708396,3187.7713368000004,3187.7714416999997,3187.7860646,3190.1856446,3190.1700481,3190.1735289999997,3190.1856446,3190.1856446,3190.1856446,3190.1856446,3192.185695,3192.185695,3192.185695,3192.185695,3192.1700215,3,None,0.6987309999994977,0.2093767000005755,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
23,0,23,,,,,,space,22.595633299999463,None,None,3,None,0.7432970999998361,0.23995000000013533,1,0,1,0,,,,,2,0,2,0,,,,,23,0,23,0,3192.185695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,5.3655,3192.1705224999996,3192.1710322999998,3192.1711364000003,3192.185695,3197.5518868999998,3197.5365901000005,3197.5403013000005,3197.5518868999998,3197.5518868999998,3197.5518868999998,3197.5518868999998,3199.5519534000005,3199.5519534000005,3199.5519534000005,3199.5519534000005,3199.5362774000005,3,None,0.7432970999998361,0.23995000000013533,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
24,0,24,,,,,,space,22.595633299999463,None,None,3,None,1.0803820999999516,0.2557338999995409,1,0,1,0,,,,,2,0,2,0,,,,,24,0,24,0,3199.5519534000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afrika,2.1697,3199.5367684000003,3199.5375081,3199.5376165999996,3199.5519534000005,3201.7347983,3201.7195167,3201.7233296000004,3201.7347983,3201.7347983,3201.7347983,3201.7347983,3203.7349772,3203.7349772,3203.7349772,3203.7349772,3203.7194233,3,None,1.0803820999999516,0.2557338999995409,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
25,0,25,,,,,,space,22.595633299999463,None,None,3,None,0.7822283999994397,0.2043680000006134,1,0,1,0,,,,,2,0,2,0,,,,,25,0,25,0,3203.7349772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asche,2.6446,3203.7199167,3203.7207233,3203.7208282,3203.7349772,3206.3843319999996,3206.3690905000003,3206.3726764000003,3206.3843319999996,3206.3843319999996,3206.3843319999996,3206.3843319999996,3208.3846013,3208.3846013,3208.3846013,3208.3846013,3208.3692739999997,3,None,0.7822283999994397,0.2043680000006134,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
26,0,26,,,,,,space,22.595633299999463,None,None,3,None,0.6721970999997211,0.23700390000067273,1,0,1,0,,,,,2,0,2,0,,,,,26,0,26,0,3208.3846013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geburtstag,3.4445,3208.3697755000003,3208.3703496999997,3208.3704577999997,3208.3846013,3211.8349187000003,3211.8186017,3211.8221654,3211.8349187000003,3211.8349187000003,3211.8349187000003,3211.8349187000003,3213.8343037000004,3213.8343037000004,3213.8343037000004,3213.8343037000004,3213.8189873,3,None,0.6721970999997211,0.23700390000067273,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
27,0,27,,,,,,space,22.595633299999463,None,None,3,None,0.7414138000003732,0.2235099999998056,1,0,1,0,,,,,2,0,2,0,,,,,27,0,27,0,3213.8343037000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,3.6615,3213.8194765,3213.8202057999997,3213.8203101,3213.8343037000004,3217.5009336000003,3217.4850926,3217.4889716,3217.5009336000003,3217.5009336000003,3217.5009336000003,3217.5009336000003,3219.5006934000003,3219.5006934000003,3219.5006934000003,3219.5006934000003,3219.4852806,3,None,0.7414138000003732,0.2235099999998056,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
28,0,28,,,,,,space,22.595633299999463,None,None,3,None,0.7344475999998394,0.2320238000002064,1,0,1,0,,,,,2,0,2,0,,,,,28,0,28,0,3219.5006934000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomate,4.3942,3219.4857723000005,3219.4863038000003,3219.4864100000004,3219.5006934000003,3223.9003000000002,3223.8847143000003,3223.8914781000003,3223.9003000000002,3223.9003000000002,3223.9003000000002,3223.9003000000002,3225.9004871999996,3225.9004871999996,3225.9004871999996,3225.9004871999996,3225.8847441,3,None,0.7344475999998394,0.2320238000002064,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
29,0,29,,,,,,space,22.595633299999463,None,None,3,None,0.6650877000001856,0.19968129999961093,1,0,1,0,,,,,2,0,2,0,,,,,29,0,29,0,3225.9004871999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,3.0127,3225.8852423,3225.8858870000004,3225.8859915000003,3225.9004871999996,3228.9167261000002,3228.9013955,3228.9054625999997,3228.9167261000002,3228.9167261000002,3228.9167261000002,3228.9167261000002,3230.9168057999996,3230.9168057999996,3230.9168057999996,3230.9168057999996,3230.9013643999997,3,None,0.6650877000001856,0.19968129999961093,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
30,0,30,,,,,,space,22.595633299999463,None,None,3,None,0.6574989000000642,0.22807280000051833,1,0,1,0,,,,,2,0,2,0,,,,,30,0,30,0,3230.9168057999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,4.3424,3230.9018661,3230.9023691,3230.9024762999998,3230.9168057999996,3235.2663159000003,3235.2507292,3235.2543814,3235.2663159000003,3235.2663159000003,3235.2663159000003,3235.2663159000003,3237.2664523000003,3237.2664523000003,3237.2664523000003,3237.2664523000003,3237.2507816999996,3,None,0.6574989000000642,0.22807280000051833,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
31,0,31,,,,,,space,22.595633299999463,None,None,2,None,0.7897806999999375,0.24531149999984336,1,0,1,0,,,,,2,0,2,0,,,,,31,0,31,0,3237.2664523000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledermaus,2.83,3237.2512474000005,3237.2517534,3237.2518495000004,3237.2664523000003,3240.0993602,3240.0837351,3240.0878699000004,3240.0993602,3240.0993602,3240.0993602,3240.0993602,3242.0993930000004,3242.0993930000004,3242.0993930000004,3242.0993930000004,3242.0835826,2,None,0.7897806999999375,0.24531149999984336,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
32,0,32,,,,,,space,22.595633299999463,None,None,3,None,0.6808387999999468,0.23541740000018763,1,0,1,0,,,,,2,0,2,0,,,,,32,0,32,0,3242.0993930000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,3.189,3242.0840226,3242.0846263000003,3242.0847192,3242.0993930000004,3245.2988750000004,3245.2835108,3245.2870583000004,3245.2988750000004,3245.2988750000004,3245.2988750000004,3245.2988750000004,3247.2989374999997,3247.2989374999997,3247.2989374999997,3247.2989374999997,3247.2836242000003,3,None,0.6808387999999468,0.23541740000018763,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
33,0,33,,,,,,space,22.595633299999463,None,None,3,None,0.6676056999995126,0.22837880000042787,1,0,1,0,,,,,2,0,2,0,,,,,33,0,33,0,3247.2989374999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.9036,3247.2841239,3247.2846443,3247.2847549999997,3247.2989374999997,3250.215282,3250.1995902,3250.2029487,3250.215282,3250.215282,3250.215282,3250.215282,3252.2156539,3252.2156539,3252.2156539,3252.2156539,3252.1998578000002,3,None,0.6676056999995126,0.22837880000042787,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
34,0,34,,,,,,space,22.595633299999463,None,None,2,None,0.9061170000004495,0.25670939999963593,1,0,1,0,,,,,2,0,2,0,,,,,34,0,34,0,3252.2156539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,3.1264,3252.2003575,3252.2009393,3252.2010473,3252.2156539,3255.3484724,3255.3331606,3255.3383016999996,3255.3484724,3255.3484724,3255.3484724,3255.3484724,3257.3487640000003,3257.3487640000003,3257.3487640000003,3257.3487640000003,3257.3330643,2,None,0.9061170000004495,0.25670939999963593,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
35,0,35,,,,,,space,22.595633299999463,None,None,3,None,0.7014089000003878,0.23256519999995362,1,0,1,0,,,,,2,0,2,0,,,,,35,0,35,0,3257.3487640000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.0589,3257.3335651999996,3257.3340951,3257.3342063,3257.3487640000003,3259.4148852999997,3259.3996069000004,3259.4036069000003,3259.4148852999997,3259.4148852999997,3259.4148852999997,3259.4148852999997,3261.414933,3261.414933,3261.414933,3261.414933,3261.3993237000004,3,None,0.7014089000003878,0.23256519999995362,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
36,0,36,,,,,,space,22.595633299999463,None,None,3,None,1.0939228999995976,0.2434078000005684,1,0,1,0,,,,,2,0,2,0,,,,,36,0,36,0,3261.414933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.3419,3261.399827,3261.4004825,3261.4005890999997,3261.414933,3263.7648176000002,3263.7490741,3263.7527044,3263.7648176000002,3263.7648176000002,3263.7648176000002,3263.7648176000002,3265.7646821999997,3265.7646821999997,3265.7646821999997,3265.7646821999997,3265.7491441,3,None,1.0939228999995976,0.2434078000005684,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
37,0,37,,,,,,space,22.595633299999463,None,None,3,None,0.7603335000003426,0.2075291000001016,1,0,1,0,,,,,2,0,2,0,,,,,37,0,37,0,3265.7646821999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,3.2059,3265.7496376,3265.7501467,3265.7502560000003,3265.7646821999997,3268.9808257000004,3268.9655413,3268.9688869,3268.9808257000004,3268.9808257000004,3268.9808257000004,3268.9808257000004,3270.9809892000003,3270.9809892000003,3270.9809892000003,3270.9809892000003,3270.9654303999996,3,None,0.7603335000003426,0.2075291000001016,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
38,0,38,,,,,,space,22.595633299999463,None,None,3,None,0.9222006999998484,0.26655959999970946,1,0,1,0,,,,,2,0,2,0,,,,,38,0,38,0,3270.9809892000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacht,2.1413,3270.9659256000004,3270.9665729,3270.9666802,3270.9809892000003,3273.1307373,3273.1150593,3273.1183954,3273.1307373,3273.1307373,3273.1307373,3273.1307373,3275.1311933999996,3275.1311933999996,3275.1311933999996,3275.1311933999996,3275.1153351000003,3,None,0.9222006999998484,0.26655959999970946,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
39,0,39,,,,,,space,22.595633299999463,None,None,3,None,0.6577784999999494,0.2451616999996986,1,0,1,0,,,,,2,0,2,0,,,,,39,0,39,0,3275.1311933999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,3.6297,3275.1158295000005,3275.1165232000003,3275.1166295000003,3275.1311933999996,3278.7638411,3278.7483977,3278.7523133000004,3278.7638411,3278.7638411,3278.7638411,3278.7638411,3280.7639489000003,3280.7639489000003,3280.7639489000003,3280.7639489000003,3280.7483272,3,None,0.6577784999999494,0.2451616999996986,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
40,0,40,,,,,,space,22.595633299999463,None,None,3,None,0.9872884000005797,0.2563228999997591,1,0,1,0,,,,,2,0,2,0,,,,,40,0,40,0,3280.7639489000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.0946,3280.7487977,3280.7493593,3280.7494571999996,3280.7639489000003,3282.8636163,3282.8478671000003,3282.8514496,3282.8636163,3282.8636163,3282.8636163,3282.8636163,3284.8635446,3284.8635446,3284.8635446,3284.8635446,3284.8477636,3,None,0.9872884000005797,0.2563228999997591,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
41,0,41,,,,,,space,22.595633299999463,None,None,3,None,0.9384112999996432,0.2249946000001728,1,0,1,0,,,,,2,0,2,0,,,,,41,0,41,0,3284.8635446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,2.9832,3284.8482357000003,3284.8488023,3284.8489018,3284.8635446,3287.8466543000004,3287.8313168000004,3287.8356843,3287.8466543000004,3287.8466543000004,3287.8466543000004,3287.8466543000004,3289.8466213,3289.8466213,3289.8466213,3289.8466213,3289.831158,3,None,0.9384112999996432,0.2249946000001728,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
42,0,42,,,,,,space,22.595633299999463,None,None,3,None,0.9889992000007624,0.2173714000000473,1,0,1,0,,,,,2,0,2,0,,,,,42,0,42,0,3289.8466213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeigen,3.8592,3289.8316611,3289.8322052000003,3289.832314,3289.8466213,3293.7128358,3293.6973169000003,3293.7011236,3293.7128358,3293.7128358,3293.7128358,3293.7128358,3295.7130758000003,3295.7130758000003,3295.7130758000003,3295.7130758000003,3295.6975555,3,None,0.9889992000007624,0.2173714000000473,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
43,0,43,,,,,,space,22.595633299999463,None,None,3,None,0.7159415999994962,0.2235619000002771,1,0,1,0,,,,,2,0,2,0,,,,,43,0,43,0,3295.7130758000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.9109,3295.6980839999997,3295.6986988,3295.6988125,3295.7130758000003,3298.6293893,3298.6138948999997,3298.6176309,3298.6293893,3298.6293893,3298.6293893,3298.6293893,3300.6292509000004,3300.6292509000004,3300.6292509000004,3300.6292509000004,3300.613665,3,None,0.7159415999994962,0.2235619000002771,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
44,0,44,,,,,,space,22.595633299999463,None,None,3,None,0.7432147999998051,0.24120140000013635,1,0,1,0,,,,,2,0,2,0,,,,,44,0,44,0,3300.6292509000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,3.6723,3300.6141104,3300.6147090000004,3300.6148807,3300.6292509000004,3304.3122756000002,3304.2966061999996,3304.3003148999996,3304.3122756000002,3304.3122756000002,3304.3122756000002,3304.3122756000002,3306.3123908999996,3306.3123908999996,3306.3123908999996,3306.3123908999996,3306.2967479,3,None,0.7432147999998051,0.24120140000013635,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
45,0,45,,,,,,space,22.595633299999463,None,None,3,None,0.8960588999998436,0.24117050000040763,1,0,1,0,,,,,2,0,2,0,,,,,45,0,45,0,3306.3123908999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,2.8863,3306.2972503,3306.2977754000003,3306.2978783,3306.3123908999996,3309.2117205000004,3309.1961813,3309.1997444999997,3309.2117205000004,3309.2117205000004,3309.2117205000004,3309.2117205000004,3311.212042,3311.212042,3311.212042,3311.212042,3311.1963168,3,None,0.8960588999998436,0.24117050000040763,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
46,0,46,,,,,,space,22.595633299999463,None,None,3,None,0.7837153999998918,0.2501118999998653,1,0,1,0,,,,,2,0,2,0,,,,,46,0,46,0,3311.212042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.1961,3311.1968153,3311.1973709000004,3311.1974774,3311.212042,3313.4116461000003,3313.3963224,3313.4004197000004,3313.4116461000003,3313.4116461000003,3313.4116461000003,3313.4116461000003,3315.4118154999996,3315.4118154999996,3315.4118154999996,3315.4118154999996,3315.3962739999997,3,None,0.7837153999998918,0.2501118999998653,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
47,0,47,,,,,,space,22.595633299999463,None,None,3,None,0.8996116999996957,0.3002968000000692,1,0,1,0,,,,,2,0,2,0,,,,,47,0,47,0,3315.4118154999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,4.5959,3315.3967998,3315.397481,3315.3975975000003,3315.4118154999996,3320.0114486,3319.9959068,3319.9995291000005,3320.0114486,3320.0114486,3320.0114486,3320.0114486,3322.0113076,3322.0113076,3322.0113076,3322.0113076,3321.9954890999998,3,None,0.8996116999996957,0.3002968000000692,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
48,0,48,,,,,,space,22.595633299999463,None,None,3,None,1.2861274999995658,0.22966949999954522,1,0,1,0,,,,,2,0,2,0,,,,,48,0,48,0,3322.0113076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trauben,2.4137,3321.9959451000004,3321.9964198999996,3321.9965196000003,3322.0113076,3324.4276616999996,3324.4122187000003,3324.4167883,3324.4276616999996,3324.4276616999996,3324.4276616999996,3324.4276616999996,3326.4279408,3326.4279408,3326.4279408,3326.4279408,3326.4122251,3,None,1.2861274999995658,0.22966949999954522,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
49,0,49,,,,,,space,22.595633299999463,None,None,3,None,0.7245666000007986,0.22630479999952513,1,0,1,0,,,,,2,0,2,0,,,,,49,0,49,0,3326.4279408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brille,2.0052,3326.4127227999998,3326.4132301,3326.4133371,3326.4279408,3328.4440995000004,3328.428524,3328.4318982000004,3328.4440995000004,3328.4440995000004,3328.4440995000004,3328.4440995000004,3330.4442511999996,3330.4442511999996,3330.4442511999996,3330.4442511999996,3330.4286009999996,3,None,0.7245666000007986,0.22630479999952513,,,,,,,,,,,,,,,,,,,,4626,1,2025-05-21_18h49.54.569,sm,2024.2.4,59.904165316333255,2025-05-21 18h50.14.385115 +0200,
