thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
36,0,36,,,,,,space,4.0882272000008015,None,None,2,1.2350276999995913,0.14357689999997092,None,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2299.8463629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farbe,2.7357,2299.8314315999996,2299.8320923,2299.8321977999994,2299.8463629,2302.5962093,2302.5807424999994,2302.5848943,2302.5962093,2302.5962093,2302.5962093,2302.5962093,2304.5963314,2304.5963314,2304.5963314,2304.5963314,2304.5811218,2,1.2350276999995913,0.14357689999997092,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
37,0,37,,,,,,space,4.0882272000008015,None,None,3,1.7870773000004192,0.16948330000013812,None,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2304.5963314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.0031,2304.5816240999993,2304.5821619999997,2304.582265,2304.5963314,2306.6125608,2306.5973158999996,2306.6012492,2306.6125608,2306.6125608,2306.6125608,2306.6125608,2308.6127849999993,2308.6127849999993,2308.6127849999993,2308.6127849999993,2308.5970798999997,3,1.7870773000004192,0.16948330000013812,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
38,0,38,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2308.6127849999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.9036,2308.5975905999994,2308.5980928,2308.5981960999998,2308.6127849999993,2311.5291202999997,2311.5135543999995,2311.5176568999996,2311.5291202999997,2311.5291202999997,2311.5291202999997,2311.5291202999997,2313.5290174,2313.5290174,2313.5290174,2313.5290174,2313.5133582999997,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
39,0,39,,,,,,space,4.0882272000008015,None,None,2,0.9189233000006425,0.1439842999998291,None,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2313.5290174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,3.0127,2313.5137773999995,2313.5142551,2313.5143468999995,2313.5290174,2316.5452895999997,2316.5298484999994,2316.5343795999997,2316.5452895999997,2316.5452895999997,2316.5452895999997,2316.5452895999997,2318.5453565,2318.5453565,2318.5453565,2318.5453565,2318.5298363,2,0.9189233000006425,0.1439842999998291,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
40,0,40,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2318.5453565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theater,3.189,2318.5303395,2318.5310056999997,2318.5311098,2318.5453565,2321.7451804,2321.7299380999993,2321.7341136999994,2321.7451804,2321.7451804,2321.7451804,2321.7451804,2323.7454104,2323.7454104,2323.7454104,2323.7454104,2323.7294949999996,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
41,0,41,,,,,,space,4.0882272000008015,None,None,2,1.0452703999999358,0.14465240000026824,None,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2323.7454104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,4.3942,2323.7299672,2323.7304665,2323.7305779,2323.7454104,2328.1449287999994,2328.1289675999997,2328.1325611,2328.1449287999994,2328.1449287999994,2328.1449287999994,2328.1449287999994,2330.145318,2330.145318,2330.145318,2330.145318,2330.1293681999996,2,1.0452703999999358,0.14465240000026824,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
42,0,42,,,,,,space,4.0882272000008015,None,None,3,1.0134612000001653,0.17151949999970384,None,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2330.145318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,5.3463,2330.1298741,2330.1304487999996,2330.1305525,2330.145318,2335.4944448999995,2335.4788156999994,2335.4823151,2335.4944448999995,2335.4944448999995,2335.4944448999995,2335.4944448999995,2337.4945208999998,2337.4945208999998,2337.4945208999998,2337.4945208999998,2337.4788081999995,3,1.0134612000001653,0.17151949999970384,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
43,0,43,,,,,,space,4.0882272000008015,None,None,3,0.8943428000002314,0.19339549999949668,None,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2337.4945208999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,2.9061,2337.4793199999995,2337.4798297999996,2337.4799406,2337.4945208999998,2340.4108720999993,2340.3950901,2340.3988447,2340.4108720999993,2340.4108720999993,2340.4108720999993,2340.4108720999993,2342.4109479,2342.4109479,2342.4109479,2342.4109479,2342.395378,3,0.8943428000002314,0.19339549999949668,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
44,0,44,,,,,,space,4.0882272000008015,None,None,3,1.1549410999996326,0.20133789999999863,None,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2342.4109479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.5519,2342.3958797999994,2342.3963812,2342.3964838,2342.4109479,2344.9773558999996,2344.9614333,2344.9651703,2344.9773558999996,2344.9773558999996,2344.9773558999996,2344.9773558999996,2346.9771273999995,2346.9771273999995,2346.9771273999995,2346.9771273999995,2346.9617373,3,1.1549410999996326,0.20133789999999863,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
45,0,45,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2346.9771273999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,3.2825,2346.9622399,2346.9627487,2346.9628509999993,2346.9771273999995,2350.2604759999995,2350.2448003,2350.2488112,2350.2604759999995,2350.2604759999995,2350.2604759999995,2350.2604759999995,2352.2604432999997,2352.2604432999997,2352.2604432999997,2352.2604432999997,2352.2447474,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
46,0,46,,,,,,space,4.0882272000008015,None,None,3,0.6135947000002488,0.17559299999993527,None,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2352.2604432999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,3.4445,2352.2452139999996,2352.2457213999996,2352.2458257,2352.2604432999997,2355.7103778,2355.6944991,2355.6997751999997,2355.7103778,2355.7103778,2355.7103778,2355.7103778,2357.7099612,2357.7099612,2357.7099612,2357.7099612,2357.6942623999994,3,0.6135947000002488,0.17559299999993527,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
47,0,47,,,,,,space,4.0882272000008015,None,None,2,1.4939815000007002,0.11328139999932318,None,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2357.7099612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vogel,5.1698,2357.6947721999995,2357.6952707,2357.6953785999995,2357.7099612,2362.8927973,2362.8772184,2362.8805865999993,2362.8927973,2362.8927973,2362.8927973,2362.8927973,2364.8928840999997,2364.8928840999997,2364.8928840999997,2364.8928840999997,2364.8772331,2,1.4939815000007002,0.11328139999932318,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
48,0,48,,,,,,space,4.0882272000008015,None,None,3,1.0931934000000183,0.14221160000033706,None,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2364.8928840999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,4.3424,2364.8777357999998,2364.8782424,2364.8783459999995,2364.8928840999997,2369.2425599,2369.2268468,2369.2302319,2369.2425599,2369.2425599,2369.2425599,2369.2425599,2371.2425257999994,2371.2425257999994,2371.2425257999994,2371.2425257999994,2371.2269084,3,1.0931934000000183,0.14221160000033706,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
49,0,49,,,,,,space,4.0882272000008015,None,None,2,1.1905165999996825,0.0977775000001202,None,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2371.2425257999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.9832,2371.2274092999996,2371.2280234,2371.2281283,2371.2425257999994,2374.2255368999995,2374.2099509,2374.2134646999993,2374.2255368999995,2374.2255368999995,2374.2255368999995,2374.2255368999995,2376.2254889999995,2376.2254889999995,2376.2254889999995,2376.2254889999995,2376.2101408,2,1.1905165999996825,0.0977775000001202,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
50,0,50,,,,,,space,4.0882272000008015,None,None,3,1.3318380000000616,0.14923349999935454,None,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2376.2254889999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zucker,2.9109,2376.2106402,2376.2112988,2376.2114061,2376.2254889999995,2379.1418324999995,2379.1262984999994,2379.1301659,2379.1418324999995,2379.1418324999995,2379.1418324999995,2379.1418324999995,2381.1417051999997,2381.1417051999997,2381.1417051999997,2381.1417051999997,2381.1261496999996,3,1.3318380000000616,0.14923349999935454,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
51,0,51,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2381.1417051999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäft,4.5959,2381.1265916,2381.1271165999997,2381.1272064999994,2381.1417051999997,2385.7415764999996,2385.7260212,2385.7301515,2385.7415764999996,2385.7415764999996,2385.7415764999996,2385.7415764999996,2387.7415408999996,2387.7415408999996,2387.7415408999996,2387.7415408999996,2387.7261612,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
52,0,52,,,,,,space,4.0882272000008015,None,None,3,0.6606987000004665,0.1770078999998077,None,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2387.7415408999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.4137,2387.7266681,2387.7271778999993,2387.7272834999994,2387.7415408999996,2390.1580280999997,2390.1421397999993,2390.1456884,2390.1580280999997,2390.1580280999997,2390.1580280999997,2390.1580280999997,2392.1580958999994,2392.1580958999994,2392.1580958999994,2392.1580958999994,2392.1424927,3,0.6606987000004665,0.1770078999998077,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
53,0,53,,,,,,space,4.0882272000008015,None,None,3,1.0641315000002578,0.14346239999940735,None,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2392.1580958999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sturm,2.8863,2392.1429892999995,2392.1436366,2392.1437427,2392.1580958999994,2395.0577188999996,2395.0421224,2395.0465736999995,2395.0577188999996,2395.0577188999996,2395.0577188999996,2395.0577188999996,2397.0577437,2397.0577437,2397.0577437,2397.0577437,2397.0421988999997,3,1.0641315000002578,0.14346239999940735,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
54,0,54,,,,,,space,4.0882272000008015,None,None,3,0.962544899999557,0.13399459999982355,None,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2397.0577437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,2.4916,2397.0427073,2397.0432141,2397.0433198,2397.0577437,2399.5572862,2399.5417111999996,2399.5454515,2399.5572862,2399.5572862,2399.5572862,2399.5572862,2401.5573687999995,2401.5573687999995,2401.5573687999995,2401.5573687999995,2401.5420425,3,0.962544899999557,0.13399459999982355,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
55,0,55,,,,,,space,4.0882272000008015,None,None,3,0.7133573999999498,0.189070499999616,None,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2401.5573687999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,2.0589,2401.5425484999996,2401.5430617,2401.5431660999993,2401.5573687999995,2403.6245082999994,2403.6083681,2403.6121818,2403.6245082999994,2403.6245082999994,2403.6245082999994,2403.6245082999994,2405.6239990999993,2405.6239990999993,2405.6239990999993,2405.6239990999993,2405.6084712,3,0.7133573999999498,0.189070499999616,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
56,0,56,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2405.6239990999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.0934,2405.6089737,2405.6097744,2405.6098782,2405.6239990999993,2407.7237277999993,2407.7081039999994,2407.7121949,2407.7237277999993,2407.7237277999993,2407.7237277999993,2407.7237277999993,2409.7237213,2409.7237213,2409.7237213,2409.7237213,2409.7079882,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
57,0,57,,,,,,space,4.0882272000008015,None,None,3,0.6971170999995593,0.14673940000011498,None,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2409.7237213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brief,2.83,2409.7084594,2409.7090419999995,2409.7091462999997,2409.7237213,2412.5568714,2412.5410556999996,2412.5448000999995,2412.5568714,2412.5568714,2412.5568714,2412.5568714,2414.5570342,2414.5570342,2414.5570342,2414.5570342,2414.5413312,3,0.6971170999995593,0.14673940000011498,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
58,0,58,,,,,,space,4.0882272000008015,None,None,3,1.904799400000229,None,None,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2414.5570342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,2.2129,2414.5418327999996,2414.5423375,2414.5424402999997,2414.5570342,2416.773338,2416.7576828,2416.7613930999996,2416.773338,2416.773338,2416.773338,2416.773338,2418.7731047999996,2418.7731047999996,2418.7731047999996,2418.7731047999996,2418.7577881999996,3,1.904799400000229,None,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
59,0,59,,,,,,space,4.0882272000008015,None,None,3,0.6777047000005041,0.18743819999963307,None,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2418.7731047999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.3006,2418.7582923,2418.7588238,2418.7589276,2418.7731047999996,2421.0729839999995,2421.0573206999998,2421.061001,2421.0729839999995,2421.0729839999995,2421.0729839999995,2421.0729839999995,2423.0734594999994,2423.0734594999994,2423.0734594999994,2423.0734594999994,2423.0574263999997,3,0.6777047000005041,0.18743819999963307,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
60,0,60,,,,,,space,4.0882272000008015,None,None,3,0.7128165999993143,0.34181290000014997,None,1,0,1,0,,,,,0,0,0,0,,,,,60,0,60,0,2423.0734594999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,3.2059,2423.0579288999998,2423.0584551,2423.0585584,2423.0734594999994,2426.2893485999994,2426.273617,2426.2799526999997,2426.2893485999994,2426.2893485999994,2426.2893485999994,2426.2893485999994,2428.2894047,2428.2894047,2428.2894047,2428.2894047,2428.2736457,3,0.7128165999993143,0.34181290000014997,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
61,0,61,,,,,,space,4.0882272000008015,None,None,3,0.8505666999999448,0.17751859999953012,None,1,0,1,0,,,,,0,0,0,0,,,,,61,0,61,0,2428.2894047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,3.6005,2428.2741441,2428.2746533,2428.2747609,2428.2894047,2431.8896856,2431.8731983,2431.8765259,2431.8896856,2431.8896856,2431.8896856,2431.8896856,2433.8888622999993,2433.8888622999993,2433.8888622999993,2433.8888622999993,2433.8732996999997,3,0.8505666999999448,0.17751859999953012,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
62,0,62,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,62,0,62,0,2433.8888622999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rebe,3.8592,2433.8738033,2433.8743165999995,2433.8744198999993,2433.8888622999993,2437.7553655,2437.7397855,2437.743509,2437.7553655,2437.7553655,2437.7553655,2437.7553655,2439.7556612999997,2439.7556612999997,2439.7556612999997,2439.7556612999997,2439.7399258999994,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
63,0,63,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,63,0,63,0,2439.7556612999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,2.4521,2439.7404005,2439.7409039999993,2439.7410076999995,2439.7556612999997,2442.2217073,2442.2062786999995,2442.2106247,2442.2217073,2442.2217073,2442.2217073,2442.2217073,2444.2217965,2444.2217965,2444.2217965,2444.2217965,2444.2061624,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
64,0,64,,,,,,space,4.0882272000008015,None,None,3,0.6328561000000263,0.16759779999938473,None,1,0,1,0,,,,,0,0,0,0,,,,,64,0,64,0,2444.2217965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,3.6723,2444.2066362999994,2444.2071429,2444.2072505999995,2444.2217965,2447.9050243,2447.8892307999995,2447.8932405999994,2447.9050243,2447.9050243,2447.9050243,2447.9050243,2449.9048241,2449.9048241,2449.9048241,2449.9048241,2449.8893987,3,0.6328561000000263,0.16759779999938473,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
65,0,65,,,,,,space,4.0882272000008015,None,None,2,1.2795139999998355,0.12472089999937452,None,1,0,1,0,,,,,0,0,0,0,,,,,65,0,65,0,2449.9048241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,2.3916,2449.8899077999995,2449.8904257999993,2449.8905301999994,2449.9048241,2452.304647,2452.2889288999995,2452.2927227,2452.304647,2452.304647,2452.304647,2452.304647,2454.3045095999996,2454.3045095999996,2454.3045095999996,2454.3045095999996,2454.2889017999996,2,1.2795139999998355,0.12472089999937452,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
66,0,66,,,,,,space,4.0882272000008015,None,None,None,,,None,1,0,1,0,,,,,0,0,0,0,,,,,66,0,66,0,2454.3045095999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,3.6564,2454.2894035,2454.2899317,2454.2900394999997,2454.3045095999996,2457.9709246,2457.9558663,2457.9592729999995,2457.9709246,2457.9709246,2457.9709246,2457.9709246,2459.9709124,2459.9709124,2459.9709124,2459.9709124,2459.9553404,None,,,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
67,0,67,,,,,,space,4.0882272000008015,None,None,3,1.7672502000004897,0.17847580000034213,None,1,0,1,0,,,,,0,0,0,0,,,,,67,0,67,0,2459.9709124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,2.3419,2459.9558074999995,2459.9563345999995,2459.9564406,2459.9709124,2462.3206014999996,2462.3048473999997,2462.3090391999995,2462.3206014999996,2462.3206014999996,2462.3206014999996,2462.3206014999996,2464.3205921,2464.3205921,2464.3205921,2464.3205921,2464.3049368,3,1.7672502000004897,0.17847580000034213,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
68,0,68,,,,,,space,4.0882272000008015,None,None,3,1.7270378000002893,0.22840359999918292,None,1,0,1,0,,,,,0,0,0,0,,,,,68,0,68,0,2464.3205921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.7378,2464.3054426,2464.306087,2464.306192,2464.3205921,2467.0701141,2467.0546755999994,2467.0582822999995,2467.0701141,2467.0701141,2467.0701141,2467.0701141,2469.0703638999994,2469.0703638999994,2469.0703638999994,2469.0703638999994,2469.0548978999996,3,1.7270378000002893,0.22840359999918292,None,,,,,,,,,,,,,,,,,,,,,4110,1,2025-06-06_14h00.43.501,sm,2024.2.4,59.95480606735098,2025-06-06 14h00.57.307122 +0200,
