thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
4,0,4,,,,,,space,4.459145599999829,None,None,3,0.5986699000004592,0.23548099999970873,None,1,0,1,0,,,,,3,0,3,0,,,,,4,0,4,0,3917.7693498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vulkan,4.405,3917.7541039,3917.7546386999993,3917.7547430000004,3917.7693498,3922.1854434000006,3922.170184899999,3922.1749764000006,3922.1854434000006,3922.1854434000006,3922.1854434000006,3922.1854434000006,3924.1855189000007,3924.1855189000007,3924.1855189000007,3924.1855189000007,3924.1698575,3,0.5986699000004592,0.23548099999970873,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
5,0,5,,,,,,space,4.459145599999829,None,None,3,0.9879913000004308,0.24871639999946638,None,1,0,1,0,,,,,3,0,3,0,,,,,5,0,5,0,3924.1855189000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.3958,3924.1703568000003,3924.171020999999,3924.1711256999997,3924.1855189000007,3926.5849267000003,3926.569388499999,3926.5732044999995,3926.5849267000003,3926.5849267000003,3926.5849267000003,3926.5849267000003,3928.5851441999994,3928.5851441999994,3928.5851441999994,3928.5851441999994,3928.569622599999,3,0.9879913000004308,0.24871639999946638,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
6,0,6,,,,,,space,4.459145599999829,None,None,2,1.2947672000009334,0.21306909999839263,None,1,0,1,0,,,,,3,0,3,0,,,,,6,0,6,0,3928.5851441999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blut,3.1437,3928.5701326000008,3928.5706421999994,3928.5707474,3928.5851441999994,3931.7348809000005,3931.7192119,3931.722621,3931.7348809000005,3931.7348809000005,3931.7348809000005,3931.7348809000005,3933.7351740000004,3933.7351740000004,3933.7351740000004,3933.7351740000004,3933.7195027999996,2,1.2947672000009334,0.21306909999839263,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
7,0,7,,,,,,space,4.459145599999829,None,None,3,0.834550899999158,0.28831820000050357,None,1,0,1,0,,,,,3,0,3,0,,,,,7,0,7,0,3933.7351740000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duft,3.4871,3933.720011799999,3933.720549999999,3933.7206526,3933.7351740000004,3937.2346804,3937.2188548999993,3937.2219873999993,3937.2346804,3937.2346804,3937.2346804,3937.2346804,3939.2347619,3939.2347619,3939.2347619,3939.2347619,3939.2190359000006,3,0.834550899999158,0.28831820000050357,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
8,0,8,,,,,,space,4.459145599999829,None,None,3,0.9112483000008069,0.20357530000001134,None,1,0,1,0,,,,,3,0,3,0,,,,,8,0,8,0,3939.2347619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,4.0515,3939.2195392999993,3939.2201808,3939.2202843000005,3939.2347619,3943.3016178000007,3943.2849957000008,3943.2882474999997,3943.3016178000007,3943.3016178000007,3943.3016178000007,3943.3016178000007,3945.3010356000004,3945.3010356000004,3945.3010356000004,3945.3010356000004,3945.2853430000005,3,0.9112483000008069,0.20357530000001134,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
9,0,9,,,,,,space,4.459145599999829,None,None,3,0.6904069000011077,0.21649499999875843,None,1,0,1,0,,,,,3,0,3,0,,,,,9,0,9,0,3945.3010356000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,3.7866,3945.2858484,3945.2863609999995,3945.2864641999995,3945.3010356000004,3949.1005978999992,3949.0853639999996,3949.0894591999995,3949.1005978999992,3949.1005978999992,3949.1005978999992,3949.1005978999992,3951.1010233999996,3951.1010233999996,3951.1010233999996,3951.1010233999996,3951.0849769999995,3,0.6904069000011077,0.21649499999875843,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
10,0,10,,,,,,space,4.459145599999829,None,None,2,0.6930436000002373,0.1760442000013427,None,1,0,1,0,,,,,3,0,3,0,,,,,10,0,10,0,3951.1010233999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,3.5093,3951.0854842,3951.085987199999,3951.086096,3951.1010233999996,3954.6169005,3954.6011403,3954.6048385999993,3954.6169005,3954.6169005,3954.6169005,3954.6169005,3956.6172419000004,3956.6172419000004,3956.6172419000004,3956.6172419000004,3956.601846999999,2,0.6930436000002373,0.1760442000013427,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
11,0,11,,,,,,space,4.459145599999829,None,None,3,0.933539000001474,0.22434350000003178,None,1,0,1,0,,,,,3,0,3,0,,,,,11,0,11,0,3956.6172419000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarz,2.3579,3956.6023992,3956.6032365,3956.6033503999997,3956.6172419000004,3958.983258699999,3958.9675092000007,3958.9717976,3958.983258699999,3958.983258699999,3958.983258699999,3958.983258699999,3960.9834488000006,3960.9834488000006,3960.9834488000006,3960.9834488000006,3960.9678431,3,0.933539000001474,0.22434350000003178,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
12,0,12,,,,,,space,4.459145599999829,None,None,2,0.8269751999996515,0.1745188999993843,None,1,0,1,0,,,,,3,0,3,0,,,,,12,0,12,0,3960.9834488000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,2.2719,3960.9683460000006,3960.9688705,3960.9689725,3960.9834488000006,3963.2661177,3963.2508093000006,3963.2537535,3963.2661177,3963.2661177,3963.2661177,3963.2661177,3965.2663203,3965.2663203,3965.2663203,3965.2663203,3965.2512053,2,0.8269751999996515,0.1745188999993843,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
13,0,13,,,,,,space,4.459145599999829,None,None,3,0.9097106999997777,0.24497609999889391,None,1,0,1,0,,,,,3,0,3,0,,,,,13,0,13,0,3965.2663203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zähne,2.1429,3965.251718999999,3965.2522263,3965.2523331,3965.2663203,3967.4162865000008,3967.4004013000003,3967.403722599999,3967.4162865000008,3967.4162865000008,3967.4162865000008,3967.4162865000008,3969.4161940000004,3969.4161940000004,3969.4161940000004,3969.4161940000004,3969.4009799999994,3,0.9097106999997777,0.24497609999889391,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
14,0,14,,,,,,space,4.459145599999829,None,None,3,0.5790109999998094,0.2169013000002451,None,1,0,1,0,,,,,3,0,3,0,,,,,14,0,14,0,3969.4161940000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weiß,2.3394,3969.4014878999997,3969.401998799999,3969.402101999999,3969.4161940000004,3971.7661763999995,3971.7501382,3971.7530742999998,3971.7661763999995,3971.7661763999995,3971.7661763999995,3971.7661763999995,3973.765956099999,3973.765956099999,3973.765956099999,3973.765956099999,3973.750556599999,3,0.5790109999998094,0.2169013000002451,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
15,0,15,,,,,,space,4.459145599999829,None,None,3,0.9690883999992366,0.16293260000020382,None,1,0,1,0,,,,,3,0,3,0,,,,,15,0,15,0,3973.765956099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skizze,2.3908,3973.7510637999994,3973.7517094999994,3973.7518138000005,3973.765956099999,3976.1658923000005,3976.1501688,3976.1542452999993,3976.1658923000005,3976.1658923000005,3976.1658923000005,3976.1658923000005,3978.1658051000004,3978.1658051000004,3978.1658051000004,3978.1658051000004,3978.150517699999,3,0.9690883999992366,0.16293260000020382,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
16,0,16,,,,,,space,4.459145599999829,None,None,2,0.9061349000003247,0.17192210000030173,None,1,0,1,0,,,,,3,0,3,0,,,,,16,0,16,0,3978.1658051000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,3.9726,3978.1510305,3978.151540599999,3978.1516435000003,3978.1658051000004,3982.1487265999995,3982.1331882999993,3982.1371874999995,3982.1487265999995,3982.1487265999995,3982.1487265999995,3982.1487265999995,3984.1488856000005,3984.1488856000005,3984.1488856000005,3984.1488856000005,3984.1332814000007,2,0.9061349000003247,0.17192210000030173,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
17,0,17,,,,,,space,4.459145599999829,None,None,3,0.8163327000002027,0.2014231999983167,None,1,0,1,0,,,,,3,0,3,0,,,,,17,0,17,0,3984.1488856000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journalistin,5.5971,3984.1337907000006,3984.1342976999995,3984.1344020999995,3984.1488856000005,3989.7482938000003,3989.7327056999993,3989.7377387000006,3989.7482938000003,3989.7482938000003,3989.7482938000003,3989.7482938000003,3991.7482498,3991.7482498,3991.7482498,3991.7482498,3991.7327766000008,3,0.8163327000002027,0.2014231999983167,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
18,0,18,,,,,,space,4.459145599999829,None,None,3,1.3452756999995472,0.27428860000145505,None,1,0,1,0,,,,,3,0,3,0,,,,,18,0,18,0,3991.7482498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,2.07,3991.7332818999994,3991.7337915,3991.733894599999,3991.7482498,3993.8314679999994,3993.8160369000007,3993.820000999999,3993.8314679999994,3993.8314679999994,3993.8314679999994,3993.8314679999994,3995.8316031000004,3995.8316031000004,3995.8316031000004,3995.8316031000004,3995.8159814,3,1.3452756999995472,0.27428860000145505,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
19,0,19,,,,,,space,4.459145599999829,None,None,3,0.8612234000011085,0.22248789999866858,None,1,0,1,0,,,,,3,0,3,0,,,,,19,0,19,0,3995.8316031000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keller,2.9922,3995.8164946999996,3995.817014199999,3995.8171193000007,3995.8316031000004,3998.8310403999994,3998.815841999999,3998.8195320999994,3998.8310403999994,3998.8310403999994,3998.8310403999994,3998.8310403999994,4000.8311034000008,4000.8311034000008,4000.8311034000008,4000.8311034000008,4000.8155562,3,0.8612234000011085,0.22248789999866858,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
20,0,20,,,,,,space,4.459145599999829,None,None,3,0.865201699998579,0.2335047000015038,None,1,0,1,0,,,,,3,0,3,0,,,,,20,0,20,0,4000.8311034000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bildung,2.304,4000.8160627999996,4000.8167817000003,4000.8169035,4000.8311034000008,4003.1476058,4003.1320165000006,4003.1356501,4003.1476058,4003.1476058,4003.1476058,4003.1476058,4005.1477060999996,4005.1477060999996,4005.1477060999996,4005.1477060999996,4005.1318717999993,3,0.865201699998579,0.2335047000015038,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
21,0,21,,,,,,space,4.459145599999829,None,None,3,0.619476300000315,0.2941707000009046,None,1,0,1,0,,,,,3,0,3,0,,,,,21,0,21,0,4005.1477060999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,2.2884,4005.1323772999995,4005.1328860999993,4005.1329885999994,4005.1477060999996,4007.4474918000005,4007.4320952999997,4007.4362443,4007.4474918000005,4007.4474918000005,4007.4474918000005,4007.4474918000005,4009.4473260000004,4009.4473260000004,4009.4473260000004,4009.4473260000004,4009.4318744,3,0.619476300000315,0.2941707000009046,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
22,0,22,,,,,,space,4.459145599999829,None,None,3,0.814718499999799,0.21274129999983415,None,1,0,1,0,,,,,3,0,3,0,,,,,22,0,22,0,4009.4473260000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schläger,2.1064,4009.4323792999994,4009.4330167,4009.4331202000003,4009.4473260000004,4011.5638530999995,4011.548701999999,4011.5528119,4011.5638530999995,4011.5638530999995,4011.5638530999995,4011.5638530999995,4013.5640685999997,4013.5640685999997,4013.5640685999997,4013.5640685999997,4013.5481649999992,3,0.814718499999799,0.21274129999983415,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
23,0,23,,,,,,space,4.459145599999829,None,None,3,0.8973794000012276,0.20149320000018633,None,1,0,1,0,,,,,3,0,3,0,,,,,23,0,23,0,4013.5640685999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.4918,4013.5486407,4013.5491601999993,4013.5492600000007,4013.5640685999997,4016.0636096999997,4016.0482997999998,4016.052010799999,4016.0636096999997,4016.0636096999997,4016.0636096999997,4016.0636096999997,4018.0635052000007,4018.0635052000007,4018.0635052000007,4018.0635052000007,4018.0479172000005,3,0.8973794000012276,0.20149320000018633,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
24,0,24,,,,,,space,4.459145599999829,None,None,3,0.7772754000015993,0.23743589999867254,None,1,0,1,0,,,,,3,0,3,0,,,,,24,0,24,0,4018.0635052000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Party,2.7028,4018.0484217000003,4018.0491119999997,4018.0492219,4018.0635052000007,4020.7798579,4020.7643020999994,4020.7694500000007,4020.7798579,4020.7798579,4020.7798579,4020.7798579,4022.7799007000003,4022.7799007000003,4022.7799007000003,4022.7799007000003,4022.7643043,3,0.7772754000015993,0.23743589999867254,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
25,0,25,,,,,,space,4.459145599999829,None,None,3,0.7612079999998969,0.3379884999994829,None,1,0,1,0,,,,,3,0,3,0,,,,,25,0,25,0,4022.7799007000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teller,2.3346,4022.7648225000003,4022.7653344,4022.7654384000007,4022.7799007000003,4025.129664699999,4025.1143543999997,4025.1180061999994,4025.129664699999,4025.129664699999,4025.129664699999,4025.129664699999,4027.129788199999,4027.129788199999,4027.129788199999,4027.129788199999,4027.1141073999997,3,0.7612079999998969,0.3379884999994829,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
26,0,26,,,,,,space,4.459145599999829,None,None,3,0.7698235000007116,0.22894189999897208,None,1,0,1,0,,,,,3,0,3,0,,,,,26,0,26,0,4027.129788199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,2.8269,4027.114622,4027.115171799999,4027.1152747000006,4027.129788199999,4029.9626349,4029.947387199999,4029.9507920000005,4029.9626349,4029.9626349,4029.9626349,4029.9626349,4031.962797699999,4031.962797699999,4031.962797699999,4031.962797699999,4031.9473172000007,3,0.7698235000007116,0.22894189999897208,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
27,0,27,,,,,,space,4.459145599999829,None,None,3,0.8542132000002312,0.23195510000005015,None,1,0,1,0,,,,,3,0,3,0,,,,,27,0,27,0,4031.962797699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Postkarte,2.91,4031.9478222000007,4031.9483202,4031.9484249000006,4031.962797699999,4034.8792834999995,4034.8633292999994,4034.8675059000007,4034.8792834999995,4034.8792834999995,4034.8792834999995,4034.8792834999995,4036.879098799999,4036.879098799999,4036.879098799999,4036.879098799999,4036.863504,3,0.8542132000002312,0.23195510000005015,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
28,0,28,,,,,,space,4.459145599999829,None,None,3,0.9329651999996713,0.30906599999980244,None,1,0,1,0,,,,,3,0,3,0,,,,,28,0,28,0,4036.879098799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strand,2.2057,4036.8640153000006,4036.8645891000006,4036.8646937000003,4036.879098799999,4039.0956192999993,4039.079928099999,4039.0838840999995,4039.0956192999993,4039.0956192999993,4039.0956192999993,4039.0956192999993,4041.0955946000004,4041.0955946000004,4041.0955946000004,4041.0955946000004,4041.0799054999998,3,0.9329651999996713,0.30906599999980244,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
29,0,29,,,,,,space,4.459145599999829,None,None,2,0.9467487999991135,0.2012711000006675,None,1,0,1,0,,,,,3,0,3,0,,,,,29,0,29,0,4041.0955946000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eltern,2.3109,4041.0804173000006,4041.0809228999997,4041.081041299999,4041.0955946000004,4043.412126799999,4043.3963730999994,4043.4004684,4043.412126799999,4043.412126799999,4043.412126799999,4043.412126799999,4045.4122672999993,4045.4122672999993,4045.4122672999993,4045.4122672999993,4045.396394299999,2,0.9467487999991135,0.2012711000006675,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
30,0,30,,,,,,space,4.459145599999829,None,None,2,0.9151316999996197,0.1923067000006995,None,1,0,1,0,,,,,3,0,3,0,,,,,30,0,30,0,4045.4122672999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.126,4045.3969024000007,4045.3974160999996,4045.3975184,4045.4122672999993,4048.5453664999995,4048.5295085000007,4048.5337960999996,4048.5453664999995,4048.5453664999995,4048.5453664999995,4048.5453664999995,4050.5450312000003,4050.5450312000003,4050.5450312000003,4050.5450312000003,4050.5296413999995,2,0.9151316999996197,0.1923067000006995,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
31,0,31,,,,,,space,4.459145599999829,None,None,3,0.6253973999992013,0.2309798000005685,None,1,0,1,0,,,,,3,0,3,0,,,,,31,0,31,0,4050.5450312000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,4.4759,4050.530146,4050.5306682,4050.5307748000005,4050.5450312000003,4055.0286196000006,4055.0123974000007,4055.0158788,4055.0286196000006,4055.0286196000006,4055.0286196000006,4055.0286196000006,4057.0278109,4057.0278109,4057.0278109,4057.0278109,4057.0126482000005,3,0.6253973999992013,0.2309798000005685,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
32,0,32,,,,,,space,4.459145599999829,None,None,3,0.8166108000004897,0.2417487999991863,None,1,0,1,0,,,,,3,0,3,0,,,,,32,0,32,0,4057.0278109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilfe,3.5452,4057.0131544000005,4057.0138044000005,4057.0139076999994,4057.0278109,4060.5774869000006,4060.5620964,4060.5656642000004,4060.5774869000006,4060.5774869000006,4060.5774869000006,4060.5774869000006,4062.5776785000007,4062.5776785000007,4062.5776785000007,4062.5776785000007,4062.5621641999996,3,0.8166108000004897,0.2417487999991863,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
33,0,33,,,,,,space,4.459145599999829,None,None,3,1.406245599999238,0.2922777000003407,None,1,0,1,0,,,,,3,0,3,0,,,,,33,0,33,0,4062.5776785000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schleim,3.0483,4062.5626678,4062.5633795999993,4062.5634882000004,4062.5776785000007,4065.627527399999,4065.611605699999,4065.6154455000005,4065.627527399999,4065.627527399999,4065.627527399999,4065.627527399999,4067.6273740000006,4067.6273740000006,4067.6273740000006,4067.6273740000006,4067.6116556000006,3,1.406245599999238,0.2922777000003407,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
34,0,34,,,,,,space,4.459145599999829,None,None,3,0.789445499998692,0.30207570000129635,None,1,0,1,0,,,,,3,0,3,0,,,,,34,0,34,0,4067.6273740000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waschbecken,2.5836,4067.6121625000005,4067.612741599999,4067.6128455999997,4067.6273740000006,4070.210402399999,4070.1949496000007,4070.198808099999,4070.210402399999,4070.210402399999,4070.210402399999,4070.210402399999,4072.2103350999996,4072.2103350999996,4072.2103350999996,4072.2103350999996,4072.1953320000002,3,0.789445499998692,0.30207570000129635,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
35,0,35,,,,,,space,4.459145599999829,None,None,2,0.9601326000010886,0.20798560000002908,None,1,0,1,0,,,,,3,0,3,0,,,,,35,0,35,0,4072.2103350999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,3.1572,4072.1958549,4072.1965064000005,4072.19661,4072.2103350999996,4075.3765591,4075.3611530000007,4075.3650595999998,4075.3765591,4075.3765591,4075.3765591,4075.3765591,4077.3767326000007,4077.3767326000007,4077.3767326000007,4077.3767326000007,4077.361187899999,2,0.9601326000010886,0.20798560000002908,None,,,,,,,,,,,,,,,,,,,,,2264,1,2025-10-21_14h07.16.214,sm,2024.2.4,59.908041156967684,2025-10-21 14h07.33.777054 +0200,
