thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
59,0,59,,,,,,space,2.9312148000026355,None,None,3,0.7770466000001761,0.20539060000010068,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,2075.1421769999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnorchel,2.7357,2075.1263437,2075.1268072000003,2075.1268488999976,2075.1421769999997,2077.8926243000005,2077.8758265999986,2077.8775114,2077.8926243000005,2077.8926243000005,2077.8926243000005,2077.8926243000005,2079.8919736000007,2079.8919736000007,2079.8919736000007,2079.8919736000007,2079.8755981999984,3,0.7770466000001761,0.20539060000010068,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
60,0,60,,,,,,space,2.9312148000026355,None,None,3,1.449014800000441,0.17456849999871338,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,2079.8919736000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernseher,2.3599,2079.8759038000007,2079.8762657999996,2079.8763272999986,2079.8919736000007,2082.258195299999,2082.2421618999997,2082.2440436999987,2082.258195299999,2082.258195299999,2082.258195299999,2082.258195299999,2084.258828600001,2084.258828600001,2084.258828600001,2084.258828600001,2084.242180200001,3,1.449014800000441,0.17456849999871338,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
61,0,61,,,,,,space,2.9312148000026355,None,None,3,0.8486548000000766,0.1846070999999938,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,2084.258828600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,2.0946,2084.242458999999,2084.2428504,2084.242913199998,2084.258828600001,2086.3581017999986,2086.3418900999986,2086.3434886999985,2086.3581017999986,2086.3581017999986,2086.3581017999986,2086.3581017999986,,,,,2088.342498600001,3,0.8486548000000766,0.1846070999999938,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
62,0,62,,,,,,space,2.9312148000026355,None,None,2,0.864945200002694,0.1525889999975334,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,2088.358388499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Känguru,2.1743,2088.343173299998,2088.3435802000004,2088.3436801000007,2088.358388499999,2090.5416744999984,2090.5251028000002,2090.528499599999,2090.5416744999984,2090.5416744999984,2090.5416744999984,2090.5416744999984,2092.5413181999993,2092.5413181999993,2092.5413181999993,2092.5413181999993,2092.5255702999984,2,0.864945200002694,0.1525889999975334,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
63,0,63,,,,,,space,2.9312148000026355,None,None,3,0.7702255000003788,0.17954959999769926,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,2092.5413181999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,5.3463,2092.5260063999976,2092.5263104999995,2092.5263969999996,2092.5413181999993,2097.891043999998,2097.875503000001,2097.8791120000005,2097.891043999998,2097.891043999998,2097.891043999998,2097.891043999998,2099.8905890000005,2099.8905890000005,2099.8905890000005,2099.8905890000005,2099.8744927999996,3,0.7702255000003788,0.17954959999769926,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
64,0,64,,,,,,space,2.9312148000026355,None,None,3,0.7278436000015063,0.17356690000087838,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,2099.8905890000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring,2.0052,2099.8748638999987,2099.875177600001,2099.875331699999,2099.8905890000005,2101.9077702999984,2101.891922500001,2101.8957659999996,2101.9077702999984,2101.9077702999984,2101.9077702999984,2101.9077702999984,,,,,2103.9082185999996,3,0.7278436000015063,0.17356690000087838,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
65,0,65,,,,,,space,2.9312148000026355,None,None,3,0.8444291000014346,0.17851929999960703,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,2103.923529400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.8901,2103.9085730999996,2103.9090964999978,2103.909214999998,2103.923529400001,2106.823779199998,2106.8084298999984,2106.8136004999997,2106.823779199998,2106.823779199998,2106.823779199998,2106.823779199998,2108.823824500001,2108.823824500001,2108.823824500001,2108.823824500001,2108.8087287,3,0.8444291000014346,0.17851929999960703,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
66,0,66,,,,,,space,2.9312148000026355,None,None,2,0.9561643000015465,0.16663269999844488,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,2108.823824500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baum,2.1697,2108.8092037999977,2108.8097344,2108.8098346999996,2108.823824500001,2111.0073107000007,2110.9903297,2110.992382899998,2111.0073107000007,2111.0073107000007,2111.0073107000007,2111.0073107000007,,,,,2112.9907127999995,2,0.9561643000015465,0.16663269999844488,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
67,0,67,,,,,,space,2.9312148000026355,None,None,2,0.859172699998453,0.1664786000001186,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,2113.0075333000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,3.8592,2112.9912411999994,2112.9917201000007,2112.991822099999,2113.0075333000004,2116.8731542000005,2116.857313800001,2116.8590509999976,2116.8731542000005,2116.8731542000005,2116.8731542000005,2116.8731542000005,,,,,2118.8576787,2,0.859172699998453,0.1664786000001186,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
68,0,68,,,,,,space,2.9312148000026355,None,None,2,0.6656164000014542,0.16867869999987306,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,2118.8741925999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,2.0842,2118.8582130999985,2118.858771699999,2118.8588728999985,2118.8741925999984,2120.9731760999985,2120.9572353999993,2120.9609446999984,2120.9731760999985,2120.9731760999985,2120.9731760999985,2120.9731760999985,2122.973115499999,2122.973115499999,2122.973115499999,2122.973115499999,2122.9571358999983,2,0.6656164000014542,0.16867869999987306,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
69,0,69,,,,,,space,2.9312148000026355,None,None,3,0.7324045999994269,0.17053839999789489,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,2122.973115499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschirr,2.5519,2122.957577299998,2122.9579034,2122.957997299998,2122.973115499999,2125.5389718999995,2125.5232514,2125.5250730999996,2125.5389718999995,2125.5389718999995,2125.5389718999995,2125.5389718999995,2127.539842600001,2127.539842600001,2127.539842600001,2127.539842600001,2127.5229915,3,0.7324045999994269,0.17053839999789489,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
70,0,70,,,,,,space,2.9312148000026355,None,None,2,0.8308269000008295,0.15457790000073146,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,2127.539842600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gast,2.2074,2127.5235090000006,2127.5238635000005,2127.5239624000005,2127.539842600001,2129.755976800001,2129.7396222000007,2129.7409476999983,2129.755976800001,2129.755976800001,2129.755976800001,2129.755976800001,2131.7562611999983,2131.7562611999983,2131.7562611999983,2131.7562611999983,2131.7401205999977,2,0.8308269000008295,0.15457790000073146,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
71,0,71,,,,,,space,2.9312148000026355,None,None,3,1.2543958999995084,0.17888400000083493,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,2131.7562611999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,4.3942,2131.740576800001,2131.7409301999996,2131.741044199998,2131.7562611999983,2136.156087999998,2136.1404437,2136.1439733999996,2136.156087999998,2136.156087999998,2136.156087999998,2136.156087999998,2138.156000099998,2138.156000099998,2138.156000099998,2138.156000099998,2138.1400669999985,3,1.2543958999995084,0.17888400000083493,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
72,0,72,,,,,,space,2.9312148000026355,None,None,3,0.6409458999987692,0.19546540000010282,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,2138.156000099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Papier,3.0547,2138.140583899998,2138.141025499999,2138.141122700001,2138.156000099998,2141.2217516,2141.2055329999985,2141.2075255,2141.2217516,2141.2217516,2141.2217516,2141.2217516,2143.2220112999985,2143.2220112999985,2143.2220112999985,2143.2220112999985,2143.2059757000006,3,0.6409458999987692,0.19546540000010282,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
73,0,73,,,,,,space,2.9312148000026355,None,None,2,1.2592738999992434,0.182535399999324,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,2143.2220112999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,3.189,2143.2064434000004,2143.206769899998,2143.2068605000004,2143.2220112999985,2146.4218328999978,2146.406122800001,2146.4094898999992,2146.4218328999978,2146.4218328999978,2146.4218328999978,2146.4218328999978,2148.421056099998,2148.421056099998,2148.421056099998,2148.421056099998,2148.405095,2,1.2592738999992434,0.182535399999324,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
74,0,74,,,,,,space,2.9312148000026355,None,None,3,1.2348358999988704,0.19237450000218814,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,2148.421056099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Applaus,2.4137,2148.4054989999986,2148.405736999999,2148.405798400001,2148.421056099998,2150.8377026,2150.8214248999993,2150.822975000001,2150.8377026,2150.8377026,2150.8377026,2150.8377026,,,,,2152.8221470000008,3,1.2348358999988704,0.19237450000218814,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
75,0,75,,,,,,space,2.9312148000026355,None,None,3,1.3591769999984535,0.20748720000119647,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,2152.838580400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,2.2639,2152.822822100001,2152.8233635999986,2152.8234661999977,2152.838580400001,2155.1044691999978,2155.0883761999994,2155.089903599999,2155.1044691999978,2155.1044691999978,2155.1044691999978,2155.1044691999978,2157.1054292999997,2157.1054292999997,2157.1054292999997,2157.1054292999997,2157.088412299998,3,1.3591769999984535,0.20748720000119647,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
76,0,76,,,,,,space,2.9312148000026355,None,None,3,1.3447378999990178,0.21242910000000848,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,2157.1054292999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krieg,2.1831,2157.088790399999,2157.0892318999995,2157.0893662,2157.1054292999997,2159.287641500001,2159.271764799998,2159.2755245999997,2159.287641500001,2159.287641500001,2159.287641500001,2159.287641500001,,,,,2161.272003799999,3,1.3447378999990178,0.21242910000000848,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
77,0,77,,,,,,space,2.9312148000026355,None,None,3,0.9415216000015789,0.19344450000062352,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,2161.2868131999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammer,2.0589,2161.2725480999998,2161.2730979999997,2161.273198500001,2161.2868131999985,2163.3541795,2163.3381695000007,2163.341850999999,2163.3541795,2163.3541795,2163.3541795,2163.3541795,2165.3533640000005,2165.3533640000005,2165.3533640000005,2165.3533640000005,2165.3387556,3,0.9415216000015789,0.19344450000062352,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
78,0,78,,,,,,space,2.9312148000026355,None,None,3,1.7539548000022478,0.17354249999698368,None,0,0,0,0,,,,,3,0,3,0,,,,,78,0,78,0,2165.3533640000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,2.5377,2165.3396722999987,2165.3401028999997,2165.3402241999993,2165.3533640000005,2167.904352899999,2167.887903099998,2167.8916857999993,2167.904352899999,2167.904352899999,2167.904352899999,2167.904352899999,2169.9042892999987,2169.9042892999987,2169.9042892999987,2169.9042892999987,2169.888589600001,3,1.7539548000022478,0.17354249999698368,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
79,0,79,,,,,,space,2.9312148000026355,None,None,3,0.8084692000011273,0.19338599999900907,None,0,0,0,0,,,,,3,0,3,0,,,,,79,0,79,0,2169.9042892999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ringe,4.3756,2169.889059799998,2169.889550599999,2169.8896441999987,2169.9042892999987,2174.2865374999983,2174.270566000001,2174.2720608,2174.2865374999983,2174.2865374999983,2174.2865374999983,2174.2865374999983,2176.294435599999,2176.294435599999,2176.294435599999,2176.294435599999,2176.2705377,3,0.8084692000011273,0.19338599999900907,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
0,0,0,Nudeln,Pizza,Spaghetti,Soße,2.3229,space,15.959669300002133,None,None,2,0.9281824999998207,0.17355419999876176,None,1,0,1,0,0,79,79,26,0,0,0,0,0,79,79,9,0,0,0,0,2391.191582999998,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.493936500001,2349.494161599998,2349.5420393000004,2349.5422898999987,2349.5470312999987,2349.547320399999,2349.5708101,2349.5709573000004,2349.577238600001,2349.5797267,2349.5797267,2365.5433278,space,15.959669300002133,None,2365.5434127999997,2365.5589727999995,2365.5589727999995,2379.1599802,None,2379.1662385,2379.175378599999,2379.175634966667,2380.3833286999998,2389.175055066668,2390.1830825999987,,2391.173766400001,Gelenk,2.3229,2391.1743907,2391.1746812,2391.1747405000006,2391.191582999998,2393.5236529999984,2393.5073661000006,2393.508959599998,2393.5236529999984,2393.5236529999984,2393.5236529999984,2393.5236529999984,,,,,2395.507924200001,2,0.9281824999998207,0.17355419999876176,None,2188.285823100001,2340.959907800001,space,2340.9639646999985,2340.976625999998,2344.961350200001,2344.961350200001,2344.977634099998,2349.4928281999983,2,4.516979600000923,None,2188.3022189999992,2188.3022189999992,152.64507480000248,None,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
1,0,1,,,,,,space,15.959669300002133,None,None,2,0.9245665000016743,0.1933982999980799,None,1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,2395.5245607999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschmack,2.8516,2395.5084020999984,2395.5089683999995,2395.5090763999997,2395.5245607999987,2398.3904125999998,2398.3749130999986,2398.3765226999985,2398.3904125999998,2398.3904125999998,2398.3904125999998,2398.3904125999998,2400.3898051999986,2400.3898051999986,2400.3898051999986,2400.3898051999986,2400.3750997000006,2,0.9245665000016743,0.1933982999980799,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
2,0,2,,,,,,space,15.959669300002133,None,None,3,0.6115943000004336,0.20464559999891208,None,1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,2400.3898051999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisch,2.0934,2400.3755115000004,2400.3758689999977,2400.3759407999987,2400.3898051999986,2402.4909376999985,2402.474911700001,2402.478918999999,2402.4909376999985,2402.4909376999985,2402.4909376999985,2402.4909376999985,2404.4899881,2404.4899881,2404.4899881,2404.4899881,2404.473701000001,3,0.6115943000004336,0.20464559999891208,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
3,0,3,,,,,,space,15.959669300002133,None,None,3,0.5932250999976532,0.24925250000160304,None,1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,2404.4899881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.3916,2404.473885199999,2404.4740476999996,2404.4740836,2404.4899881,2406.8906442999996,2406.8747214999985,2406.8793203000005,2406.8906442999996,2406.8906442999996,2406.8906442999996,2406.8906442999996,2408.8900379999995,2408.8900379999995,2408.8900379999995,2408.8900379999995,2408.8745684999976,3,0.5932250999976532,0.24925250000160304,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
4,0,4,,,,,,space,15.959669300002133,None,None,3,0.583577500001411,0.2094321000004129,None,1,0,1,0,,,,,0,0,0,0,,,,,4,0,4,0,2408.8900379999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,2.9443,2408.875058200001,2408.875415299999,2408.8755140999983,2408.8900379999995,2411.8401329999997,2411.824455,2411.830529699999,2411.8401329999997,2411.8401329999997,2411.8401329999997,2411.8401329999997,2413.840574699998,2413.840574699998,2413.840574699998,2413.840574699998,2413.824157699999,3,0.583577500001411,0.2094321000004129,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
5,0,5,,,,,,space,15.959669300002133,None,None,2,0.6168158999971638,0.15655980000155978,None,1,0,1,0,,,,,0,0,0,0,,,,,5,0,5,0,2413.840574699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,3.2059,2413.824720499999,2413.8250596999987,2413.825156599998,2413.840574699998,2417.055795399998,2417.0399307999996,2417.044149899999,2417.055795399998,2417.055795399998,2417.055795399998,2417.055795399998,2419.0563241,2419.0563241,2419.0563241,2419.0563241,2419.0403191999994,2,0.6168158999971638,0.15655980000155978,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
6,0,6,,,,,,space,15.959669300002133,None,None,3,0.5392066000022169,0.23745649999909801,None,1,0,1,0,,,,,0,0,0,0,,,,,6,0,6,0,2419.0563241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,4.7208,2419.0407811999994,2419.041117300001,2419.0412129999986,2419.0563241,2423.7887925999985,2423.7726791999976,2423.774180899998,2423.7887925999985,2423.7887925999985,2423.7887925999985,2423.7887925999985,,,,,2425.7729229999986,3,0.5392066000022169,0.23745649999909801,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
7,0,7,,,,,,space,15.959669300002133,None,None,3,1.069884100001218,0.2573142999972333,None,1,0,1,0,,,,,0,0,0,0,,,,,7,0,7,0,2425.7894609999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.1697,2425.7734101999977,2425.773806700001,2425.7739023999984,2425.7894609999985,2427.972120299999,2427.9560770000007,2427.9586469000005,2427.972120299999,2427.972120299999,2427.972120299999,2427.972120299999,2429.9714799999983,2429.9714799999983,2429.9714799999983,2429.9714799999983,2429.956391400001,3,1.069884100001218,0.2573142999972333,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
8,0,8,,,,,,space,15.959669300002133,None,None,2,0.8549519000007422,0.15458009999929345,None,1,0,1,0,,,,,0,0,0,0,,,,,8,0,8,0,2429.9714799999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,2.1831,2429.9568458999984,2429.957198899998,2429.957293999998,2429.9714799999983,2432.1547831000007,2432.1387541999993,2432.141567299999,2432.1547831000007,2432.1547831000007,2432.1547831000007,2432.1547831000007,2434.1549886999983,2434.1549886999983,2434.1549886999983,2434.1549886999983,2434.1386041999995,2,0.8549519000007422,0.15458009999929345,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
9,0,9,,,,,,space,15.959669300002133,None,None,3,0.5974721999991743,0.1994632999994792,None,1,0,1,0,,,,,0,0,0,0,,,,,9,0,9,0,2434.1549886999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,2.4137,2434.1387889999987,2434.1389512999976,2434.138989699999,2434.1549886999983,2436.5720966999997,2436.5549618999994,2436.556920599998,2436.5720966999997,2436.5720966999997,2436.5720966999997,2436.5720966999997,,,,,2438.571167600001,3,0.5974721999991743,0.1994632999994792,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
10,0,10,,,,,,space,15.959669300002133,None,None,3,0.63247930000216,0.18955409999762196,None,1,0,1,0,,,,,0,0,0,0,,,,,10,0,10,0,2438.588754999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schreibtisch,2.8901,2438.5714032999986,2438.571657999999,2438.571707099998,2438.588754999999,2441.4878464999983,2441.4720349,2441.476558199998,2441.4878464999983,2441.4878464999983,2441.4878464999983,2441.4878464999983,2443.4882259999995,2443.4882259999995,2443.4882259999995,2443.4882259999995,2443.4726642000005,3,0.63247930000216,0.18955409999762196,None,,,,,,,,,,,,,,,,,,,,,5613,1,2025-06-04_19h01.43.631,sm,2024.2.4,60.03172076080684,2025-06-04 19h01.58.366524 +0200,
