thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,blank_cross.started,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,blank_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,Alter,Geschlecht (optional),MRI,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,,,,,,space,14.895262799998818,None,None,3,None,1.212996700000076,0.1935207000005903,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1577.636277900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.9061,1577.6214948000015,1577.6220065000016,1577.6221094000011,1577.636277900001,1580.5526685000004,1580.5371053000017,1580.5413685000003,1580.5526685000004,1580.5526685000004,1580.5526685000004,1580.5526685000004,1582.5527269000013,1582.5527269000013,1582.5527269000013,1582.5527269000013,1582.5371459000016,3,None,1.212996700000076,0.1935207000005903,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
51,0,51,,,,,,space,14.895262799998818,None,None,2,None,0.81734250000045,0.17964159999974072,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1582.5527269000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.9645,1582.5376358000012,1582.5382773000001,1582.538383000001,1582.5527269000013,1585.5190606000015,1585.5034746000001,1585.5074803000007,1585.5190606000015,1585.5190606000015,1585.5190606000015,1585.5190606000015,1587.5190742000013,1587.5190742000013,1587.5190742000013,1587.5190742000013,1587.5034048000016,2,None,0.81734250000045,0.17964159999974072,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
52,0,52,,,,,,space,14.895262799998818,None,None,3,None,1.8789421000001312,None,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1587.5190742000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,5.3463,1587.5038732000012,1587.5043602000005,1587.5044595,1587.5190742000013,1592.8686212000011,1592.8532445,1592.858719400001,1592.8686212000011,1592.8686212000011,1592.8686212000011,1592.8686212000011,1594.868631700001,1594.868631700001,1594.868631700001,1594.868631700001,1594.8531221000012,3,None,1.8789421000001312,None,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
53,0,53,,,,,,space,14.895262799998818,None,None,2,None,1.4501342000003206,0.16561219999857713,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1594.868631700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,4.0852,1594.853618000001,1594.8541632000015,1594.8542660000003,1594.868631700001,1598.9681992000005,1598.9523949000013,1598.9559107000005,1598.9681992000005,1598.9681992000005,1598.9681992000005,1598.9681992000005,1600.968403500001,1600.968403500001,1600.968403500001,1600.968403500001,1600.9526954000012,2,None,1.4501342000003206,0.16561219999857713,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
54,0,54,,,,,,space,14.895262799998818,None,None,3,None,1.0546467000003759,0.19934610000018438,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1600.968403500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,2.9036,1600.9531830000014,1600.9537045000015,1600.9538079000013,1600.968403500001,1603.885234700001,1603.8694977000014,1603.8735851000001,1603.885234700001,1603.885234700001,1603.885234700001,1603.885234700001,1605.8846009000008,1605.8846009000008,1605.8846009000008,1605.8846009000008,1605.8691180000005,3,None,1.0546467000003759,0.19934610000018438,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
55,0,55,,,,,,space,14.895262799998818,None,None,3,None,1.0717554000002565,0.22547169999961625,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1605.8846009000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.4137,1605.869614000001,1605.8701214000012,1605.870226500001,1605.8846009000008,1608.3008438000015,1608.2852344000003,1608.2887300000002,1608.3008438000015,1608.3008438000015,1608.3008438000015,1608.3008438000015,1610.3012284000015,1610.3012284000015,1610.3012284000015,1610.3012284000015,1610.2854082000013,3,None,1.0717554000002565,0.22547169999961625,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
56,0,56,,,,,,space,14.895262799998818,None,None,3,None,1.4839347999986785,0.19611110000005283,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1610.3012284000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,2.7357,1610.2858978000004,1610.2864076000005,1610.2865110000002,1610.3012284000015,1613.0504345000008,1613.0350447,1613.0378783000015,1613.0504345000008,1613.0504345000008,1613.0504345000008,1613.0504345000008,1615.0508224000005,1615.0508224000005,1615.0508224000005,1615.0508224000005,1615.0351696000016,3,None,1.4839347999986785,0.19611110000005283,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
57,0,57,,,,,,space,14.895262799998818,None,None,3,None,1.238849500001379,0.19334859999980836,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1615.0508224000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,4.4767,1615.035668300001,1615.0363019000015,1615.0364108000012,1615.0508224000005,1619.5334967000017,1619.5180457000006,1619.5218473000004,1619.5334967000017,1619.5334967000017,1619.5334967000017,1619.5334967000017,1621.5337784000003,1621.5337784000003,1621.5337784000003,1621.5337784000003,1621.518202700001,3,None,1.238849500001379,0.19334859999980836,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
58,0,58,,,,,,space,14.895262799998818,None,None,2,None,0.8231986999999208,0.18310850000125356,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1621.5337784000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,3.2059,1621.5186949000017,1621.5191999000017,1621.5193020000006,1621.5337784000003,1624.7503393000006,1624.7345238000016,1624.7382881000012,1624.7503393000006,1624.7503393000006,1624.7503393000006,1624.7503393000006,1626.7502341,1626.7502341,1626.7502341,1626.7502341,1626.7342597000006,2,None,0.8231986999999208,0.18310850000125356,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
59,0,59,,,,,,space,14.895262799998818,None,None,3,None,1.054527500000404,0.214373799999521,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1626.7502341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,2.2074,1626.7346675000008,1626.735117600001,1626.7352023000003,1626.7502341,1628.9665723000016,1628.9510006,1628.9556777000016,1628.9665723000016,1628.9665723000016,1628.9665723000016,1628.9665723000016,1630.9664872000012,1630.9664872000012,1630.9664872000012,1630.9664872000012,1630.9510653000016,3,None,1.054527500000404,0.214373799999521,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
60,0,60,,,,,,space,14.895262799998818,None,None,3,None,1.0822922000006656,0.20752290000018547,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,1630.9664872000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,3.6297,1630.951566400001,1630.9520775,1630.9521878000014,1630.9664872000012,1634.5995968000007,1634.5839528000015,1634.5876161000015,1634.5995968000007,1634.5995968000007,1634.5995968000007,1634.5995968000007,1636.5994506000006,1636.5994506000006,1636.5994506000006,1636.5994506000006,1636.5839639000005,3,None,1.0822922000006656,0.20752290000018547,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
61,0,61,,,,,,space,14.895262799998818,None,None,2,None,1.5987678999990749,0.18547620000026654,0,0,0,0,,,,,2,0,2,0,,,,,61,0,61,0,1636.5994506000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurant,2.2639,1636.5844627000006,1636.5849880000005,1636.5850984000008,1636.5994506000006,1638.8662041000007,1638.8503896000002,1638.8540820000017,1638.8662041000007,1638.8662041000007,1638.8662041000007,1638.8662041000007,1640.8659253000005,1640.8659253000005,1640.8659253000005,1640.8659253000005,1640.8503375,2,None,1.5987678999990749,0.18547620000026654,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
62,0,62,,,,,,space,14.895262799998818,None,None,2,None,1.1143547000010585,0.18416789999901084,0,0,0,0,,,,,2,0,2,0,,,,,62,0,62,0,1640.8659253000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.0934,1640.8508355000013,1640.8513441000014,1640.8514524000002,1640.8659253000005,1642.9659190000002,1642.9502571000012,1642.9542815000004,1642.9659190000002,1642.9659190000002,1642.9659190000002,1642.9659190000002,1644.9656828000006,1644.9656828000006,1644.9656828000006,1644.9656828000006,1644.9502736000013,2,None,1.1143547000010585,0.18416789999901084,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
63,0,63,,,,,,space,14.895262799998818,None,None,3,None,1.13788840000052,0.18750489999911224,0,0,0,0,,,,,2,0,2,0,,,,,63,0,63,0,1644.9656828000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,2.5169,1644.9507568000008,1644.9515003000015,1644.9516070000009,1644.9656828000006,1647.4822077000008,1647.466386600001,1647.469774700001,1647.4822077000008,1647.4822077000008,1647.4822077000008,1647.4822077000008,1649.482074900001,1649.482074900001,1649.482074900001,1649.482074900001,1649.466688300001,3,None,1.13788840000052,0.18750489999911224,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
64,0,64,,,,,,space,14.895262799998818,None,None,2,None,1.3279555999997683,0.16965929999969376,0,0,0,0,,,,,2,0,2,0,,,,,64,0,64,0,1649.482074900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lachen,4.5959,1649.4671997000005,1649.4677082000017,1649.4678147000013,1649.482074900001,1654.0816853000015,1654.0659381000005,1654.0690834000015,1654.0816853000015,1654.0816853000015,1654.0816853000015,1654.0816853000015,1656.0816456000011,1656.0816456000011,1656.0816456000011,1656.0816456000011,1656.0662465000005,2,None,1.3279555999997683,0.16965929999969376,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
65,0,65,,,,,,space,14.895262799998818,None,None,3,None,0.943138499998895,0.1664135000009992,0,0,0,0,,,,,2,0,2,0,,,,,65,0,65,0,1656.0816456000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,3.8592,1656.0667502000015,1656.0672627000004,1656.0673695000005,1656.0816456000011,1659.9480819,1659.9327693000014,1659.9369806000013,1659.9480819,1659.9480819,1659.9480819,1659.9480819,1661.948225,1661.948225,1661.948225,1661.948225,1661.9325305000002,3,None,0.943138499998895,0.1664135000009992,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
66,0,66,,,,,,space,14.895262799998818,None,None,3,None,1.249438699998791,0.1843464000012318,0,0,0,0,,,,,2,0,2,0,,,,,66,0,66,0,1661.948225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,2.4916,1661.9330422000003,1661.9335426000016,1661.9336467000012,1661.948225,1664.4485170000007,1664.4321505000007,1664.4367512000008,1664.4485170000007,1664.4485170000007,1664.4485170000007,1664.4485170000007,1666.4477438000013,1666.4477438000013,1666.4477438000013,1666.4477438000013,1666.4322749000003,3,None,1.249438699998791,0.1843464000012318,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
67,0,67,,,,,,space,14.895262799998818,None,None,3,None,0.9916283000002295,0.18186880000030214,0,0,0,0,,,,,2,0,2,0,,,,,67,0,67,0,1666.4477438000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.1186,1666.4327698000016,1666.433275200001,1666.4333786000007,1666.4477438000013,1668.5810399000002,1668.5652921,1668.5694323000007,1668.5810399000002,1668.5810399000002,1668.5810399000002,1668.5810399000002,1670.580897400001,1670.580897400001,1670.580897400001,1670.580897400001,1670.5654158000016,3,None,0.9916283000002295,0.18186880000030214,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
68,0,68,,,,,,space,14.895262799998818,None,None,3,None,1.1998721999989357,0.174488200000269,0,0,0,0,,,,,2,0,2,0,,,,,68,0,68,0,1670.580897400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sauber,3.0547,1670.5659084000017,1670.5666578,1670.5667630000007,1670.580897400001,1673.6472148000012,1673.6316656000017,1673.6354443,1673.6472148000012,1673.6472148000012,1673.6472148000012,1673.6472148000012,1675.6474161000006,1675.6474161000006,1675.6474161000006,1675.6474161000006,1675.6319036000004,3,None,1.1998721999989357,0.174488200000269,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
69,0,69,,,,,,space,14.895262799998818,None,None,2,None,1.0950046999987535,0.15961890000107815,0,0,0,0,,,,,2,0,2,0,,,,,69,0,69,0,1675.6474161000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeit,2.3229,1675.632394100001,1675.6329147000015,1675.633019500001,1675.6474161000006,1677.9804076,1677.9647665000011,1677.9685904000016,1677.9804076,1677.9804076,1677.9804076,1677.9804076,1679.9803794,1679.9803794,1679.9803794,1679.9803794,1679.9647064,2,None,1.0950046999987535,0.15961890000107815,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
70,0,70,,,,,,space,14.895262799998818,None,None,3,None,1.1933160000007774,0.18953119999969203,0,0,0,0,,,,,2,0,2,0,,,,,70,0,70,0,1679.9803794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,3.6723,1679.9652000000006,1679.9658477000012,1679.9659499000009,1679.9803794,1683.663442000001,1683.6479196,1683.6513265000012,1683.663442000001,1683.663442000001,1683.663442000001,1683.663442000001,1685.6632581000013,1685.6632581000013,1685.6632581000013,1685.6632581000013,1685.6476139000006,3,None,1.1933160000007774,0.18953119999969203,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
71,0,71,,,,,,space,14.895262799998818,None,None,3,None,1.484527500000695,0.17651569999907224,0,0,0,0,,,,,2,0,2,0,,,,,71,0,71,0,1685.6632581000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,3.039,1685.6481196000004,1685.6486248,1685.6487285000003,1685.6632581000013,1688.7127502000003,1688.697553600001,1688.7008333000012,1688.7127502000003,1688.7127502000003,1688.7127502000003,1688.7127502000003,1690.7129862000002,1690.7129862000002,1690.7129862000002,1690.7129862000002,1690.697445400001,3,None,1.484527500000695,0.17651569999907224,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
72,0,72,,,,,,space,14.895262799998818,None,None,2,None,0.878957699998864,0.16313869999976305,0,0,0,0,,,,,2,0,2,0,,,,,72,0,72,0,1690.7129862000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.4521,1690.697922700001,1690.6985685,1690.6986745000013,1690.7129862000002,1693.1794763000016,1693.1637518000007,1693.1671840000017,1693.1794763000016,1693.1794763000016,1693.1794763000016,1693.1794763000016,1695.1792303000002,1695.1792303000002,1695.1792303000002,1695.1792303000002,1695.163820400001,2,None,0.878957699998864,0.16313869999976305,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
73,0,73,,,,,,space,14.895262799998818,None,None,3,None,1.3783690000000206,0.17183599999953003,0,0,0,0,,,,,2,0,2,0,,,,,73,0,73,0,1695.1792303000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,2.5377,1695.1643151000007,1695.1648226000016,1695.164927400001,1695.1792303000002,1697.7291735000017,1697.7133548000002,1697.7178391000016,1697.7291735000017,1697.7291735000017,1697.7291735000017,1697.7291735000017,1699.7290869000008,1699.7290869000008,1699.7290869000008,1699.7290869000008,1699.7135095000012,3,None,1.3783690000000206,0.17183599999953003,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
74,0,74,,,,,,space,14.895262799998818,None,None,2,None,1.3897171999997227,0.1589283000012074,0,0,0,0,,,,,2,0,2,0,,,,,74,0,74,0,1699.7290869000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.3006,1699.7139307000016,1699.7143820000001,1699.7144683000006,1699.7290869000008,1702.0286705000017,1702.013541800001,1702.0173307000005,1702.0286705000017,1702.0286705000017,1702.0286705000017,1702.0286705000017,1704.028850300001,1704.028850300001,1704.028850300001,1704.028850300001,1704.0132638000014,2,None,1.3897171999997227,0.1589283000012074,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
75,0,75,,,,,,space,14.895262799998818,None,None,3,None,1.1662778000008984,0.17995890000020154,0,0,0,0,,,,,2,0,2,0,,,,,75,0,75,0,1704.028850300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.6097,1704.0138267000002,1704.0144882000004,1704.0145936000008,1704.028850300001,1706.6453313000002,1706.6298757000004,1706.6340875000005,1706.6453313000002,1706.6453313000002,1706.6453313000002,1706.6453313000002,1708.6453539000013,1708.6453539000013,1708.6453539000013,1708.6453539000013,1708.6297595000015,3,None,1.1662778000008984,0.17995890000020154,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
76,0,76,,,,,,space,14.895262799998818,None,None,3,None,1.07511489999888,0.18426180000096792,0,0,0,0,,,,,2,0,2,0,,,,,76,0,76,0,1708.6453539000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benzin,2.3419,1708.6302552000016,1708.630780200001,1708.630884600001,1708.6453539000013,1710.995097000001,1710.9793802000004,1710.9830813000008,1710.995097000001,1710.995097000001,1710.995097000001,1710.995097000001,1712.9951544000014,1712.9951544000014,1712.9951544000014,1712.9951544000014,1712.9798938000004,3,None,1.07511489999888,0.18426180000096792,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
77,0,77,,,,,,space,14.895262799998818,None,None,3,None,1.516636300000755,0.19246919999932288,0,0,0,0,,,,,2,0,2,0,,,,,77,0,77,0,1712.9951544000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,3.1264,1712.9803864000005,1712.980904600001,1712.9810091,1712.9951544000014,1716.1283224000017,1716.1130146000014,1716.1169996000008,1716.1283224000017,1716.1283224000017,1716.1283224000017,1716.1283224000017,1718.1281703000004,1718.1281703000004,1718.1281703000004,1718.1281703000004,1718.112661700001,3,None,1.516636300000755,0.19246919999932288,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
78,0,78,,,,,,space,14.895262799998818,None,None,2,None,1.6847882000001846,0.15857499999947322,0,0,0,0,,,,,2,0,2,0,,,,,78,0,78,0,1718.1281703000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,2.6312,1718.1131533000007,1718.1136702000003,1718.1137746000004,1718.1281703000004,1720.7610374000014,1720.7454608000007,1720.7489289000005,1720.7610374000014,1720.7610374000014,1720.7610374000014,1720.7610374000014,1722.7613065000005,1722.7613065000005,1722.7613065000005,1722.7613065000005,1722.745543500001,2,None,1.6847882000001846,0.15857499999947322,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
79,0,79,,,,,,space,14.895262799998818,None,None,3,None,0.9751403999998729,0.15825419999964652,0,0,0,0,,,,,2,0,2,0,,,,,79,0,79,0,1722.7613065000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecke,2.83,1722.7460429000002,1722.7465531000016,1722.7466655000007,1722.7613065000005,1725.5942668000007,1725.5790100000013,1725.5826147000007,1725.5942668000007,1725.5942668000007,1725.5942668000007,1725.5942668000007,1727.6001754000008,1727.6001754000008,1727.6001754000008,1727.6001754000008,1727.578601000001,3,None,0.9751403999998729,0.15825419999964652,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
0,0,0,,,,,4.5959,space,6.553691799999797,None,None,3,None,1.581139500000063,0.1908394000001863,0,0,0,0,,,,,3,0,3,0,0,79,79,45,0,0,0,0,1773.9748439000014,,,,,,,,,,,,,,,,,,,,,,,,,,1741.9918086000016,1741.9920477000014,1741.9982437000017,1742.0025608000014,1742.0025608000014,1748.5595682000003,space,6.553691799999797,None,1748.5597151000002,1748.5764476000004,1748.5764476000004,1761.9586971000008,None,1761.9589140000007,1761.9755809000017,1773.9589613000007,Dachboden,4.5959,1773.9601832000008,1773.9609545000003,1773.9610497000012,1773.9748439000014,1778.5741655000002,1778.5586384000017,1778.5626729000014,1778.5741655000002,1778.5741655000002,1778.5741655000002,1778.5741655000002,1780.5744402,1780.5744402,1780.5744402,1780.5744402,1780.5593989000008,3,None,1.581139500000063,0.1908394000001863,1739.5938899000012,1739.6103330000005,1739.6103330000005,1741.9452212000015,2,2.3153390000006766,None,1773.9748439000014,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
1,0,1,,,,,,space,6.553691799999797,None,None,3,None,1.6545753999998851,0.20948160000079952,0,0,0,0,,,,,3,0,3,0,,,,,1,0,1,0,1780.5744402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,4.3424,1780.5599693000004,1780.5605115000017,1780.5606184000007,1780.5744402,1784.923993100001,1784.908409900001,1784.9122209000016,1784.923993100001,1784.923993100001,1784.923993100001,1784.923993100001,1786.9240799,1786.9240799,1786.9240799,1786.9240799,1786.9089570000015,3,None,1.6545753999998851,0.20948160000079952,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
2,0,2,,,,,,space,6.553691799999797,None,None,2,None,0.693331999998918,0.17304960000001302,0,0,0,0,,,,,3,0,3,0,,,,,2,0,2,0,1786.9240799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,2.6097,1786.9094752,1786.910009700001,1786.9101231000004,1786.9240799,1789.5404691000003,1789.524968400001,1789.5293548000009,1789.5404691000003,1789.5404691000003,1789.5404691000003,1789.5404691000003,1791.5406948,1791.5406948,1791.5406948,1791.5406948,1791.5249676000003,2,None,0.693331999998918,0.17304960000001302,,,,,,,,,,,,,Guess_5579,25,male,1,2025-05-10_13h11.39.088,sm,2024.2.4,59.899644136060594,2025-05-10 13h12.04.125290 +0200,
