thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,,,,,,space,1.781318299999839,None,None,2,1.0053825999984838,0.2692772000009427,None,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1274.6054356000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,2.1217,1274.590244000001,1274.5907525000002,1274.5908529000008,1274.6054356000004,1276.7381368000006,1276.7225928000007,1276.7262606000004,1276.7381368000006,1276.7381368000006,1276.7381368000006,1276.7381368000006,1278.7383788000006,1278.7383788000006,1278.7383788000006,1278.7383788000006,1278.7228804999995,2,1.0053825999984838,0.2692772000009427,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
32,0,32,,,,,,space,1.781318299999839,None,None,2,1.533248600000661,0.27219789999981003,None,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1278.7383788000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,3.6909,1278.7233725000006,1278.7240395999997,1278.7241402,1278.7383788000006,1282.4377638999995,1282.4224247000002,1282.4260677000002,1282.4377638999995,1282.4377638999995,1282.4377638999995,1282.4377638999995,1284.4379224999993,1284.4379224999993,1284.4379224999993,1284.4379224999993,1284.4225836999994,2,1.533248600000661,0.27219789999981003,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
33,0,33,,,,,,space,1.781318299999839,None,None,2,1.3009648999995989,0.26538020000043616,None,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1284.4379224999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,3.1687,1284.4230967000003,1284.4237587999996,1284.4238609999993,1284.4379224999993,1287.6210950000004,1287.6057251000002,1287.6099243000008,1287.6210950000004,1287.6210950000004,1287.6210950000004,1287.6210950000004,1289.6212732000004,1289.6212732000004,1289.6212732000004,1289.6212732000004,1289.6056934999997,2,1.3009648999995989,0.26538020000043616,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
34,0,34,,,,,,space,1.781318299999839,None,None,3,1.2828007000007347,0.2673954000001686,None,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1289.6212732000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trennung,4.7442,1289.6062086000002,1289.6068603000003,1289.6069650999998,1289.6212732000004,1294.3706416000005,1294.3555314999994,1294.3587748999998,1294.3706416000005,1294.3706416000005,1294.3706416000005,1294.3706416000005,1296.3710711000003,1296.3710711000003,1296.3710711000003,1296.3710711000003,1296.3551477,3,1.2828007000007347,0.2673954000001686,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
35,0,35,,,,,,space,1.781318299999839,None,None,3,1.780169499999829,None,None,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1296.3710711000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statue,2.5782,1296.3556195,1296.3563584000003,1296.3564559000006,1296.3710711000003,1298.9538914000004,1298.9383099000006,1298.9423301999996,1298.9538914000004,1298.9538914000004,1298.9538914000004,1298.9538914000004,1300.9538764999998,1300.9538764999998,1300.9538764999998,1300.9538764999998,1300.9382698000009,3,1.780169499999829,None,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
36,0,36,,,,,,space,1.781318299999839,None,None,2,1.2782464000010805,0.24406099999941944,None,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1300.9538764999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.5469,1300.9387850000003,1300.9395000999993,1300.9396103,1300.9538764999998,1303.5034935000003,1303.4877956,1303.4906124000008,1303.5034935000003,1303.5034935000003,1303.5034935000003,1303.5034935000003,1305.5034422999997,1305.5034422999997,1305.5034422999997,1305.5034422999997,1305.4879882999994,2,1.2782464000010805,0.24406099999941944,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
37,0,37,,,,,,space,1.781318299999839,None,None,3,1.437010100000407,0.23933360000046378,None,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1305.5034422999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluse,3.5038,1305.4884922,1305.4889961000008,1305.4891019000006,1305.5034422999997,1309.0199393000003,1309.0042119999998,1309.0080727999994,1309.0199393000003,1309.0199393000003,1309.0199393000003,1309.0199393000003,1311.0202432000006,1311.0202432000006,1311.0202432000006,1311.0202432000006,1311.004328000001,3,1.437010100000407,0.23933360000046378,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
38,0,38,,,,,,space,1.781318299999839,None,None,2,1.4787264000005962,0.26907810000011523,None,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1311.0202432000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Komödie,3.9851,1311.0048408000002,1311.0053432000004,1311.0054445999995,1311.0202432000006,1315.0193665000006,1315.0039118000004,1315.008925,1315.0193665000006,1315.0193665000006,1315.0193665000006,1315.0193665000006,1317.0196579000003,1317.0196579000003,1317.0196579000003,1317.0196579000003,1317.0039615000005,2,1.4787264000005962,0.26907810000011523,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
39,0,39,,,,,,space,1.781318299999839,None,None,3,1.632866699999795,0.32310380000126315,None,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1317.0196579000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiktion,2.87,1317.0045066999992,1317.0051543000009,1317.0052575000009,1317.0196579000003,1319.9024869999994,1319.8867238999992,1319.8903121000003,1319.9024869999994,1319.9024869999994,1319.9024869999994,1319.9024869999994,1321.9024965999997,1321.9024965999997,1321.9024965999997,1321.9024965999997,1321.8870177999997,3,1.632866699999795,0.32310380000126315,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
40,0,40,,,,,,space,1.781318299999839,None,None,3,1.5571964000009757,0.3650767999988602,None,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1321.9024965999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,3.7635,1321.887517700001,1321.8881658999999,1321.888267800001,1321.9024965999997,1325.6694200000002,1325.6534609999999,1325.6580028000008,1325.6694200000002,1325.6694200000002,1325.6694200000002,1325.6694200000002,1327.6688649000007,1327.6688649000007,1327.6688649000007,1327.6688649000007,1327.6535822999995,3,1.5571964000009757,0.3650767999988602,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
41,0,41,,,,,,space,1.781318299999839,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1327.6688649000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.7586,1327.6541312000008,1327.6546405999998,1327.6547429000002,1327.6688649000007,1330.4352497,1330.4199086000008,1330.4239263,1330.4352497,1330.4352497,1330.4352497,1330.4352497,1332.4354468000001,1332.4354468000001,1332.4354468000001,1332.4354468000001,1332.4197573000001,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
42,0,42,,,,,,space,1.781318299999839,None,None,2,0.9932195000001229,0.25726059999942663,None,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1332.4354468000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erde,2.2986,1332.4202265000004,1332.4207272999993,1332.4208319999998,1332.4354468000001,1334.7350157,1334.7195594000004,1334.7225744000007,1334.7350157,1334.7350157,1334.7350157,1334.7350157,1336.7350057999993,1336.7350057999993,1336.7350057999993,1336.7350057999993,1336.7194701000008,2,0.9932195000001229,0.25726059999942663,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
43,0,43,,,,,,space,1.781318299999839,None,None,3,0.9459851999999955,0.20745009999882313,None,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1336.7350057999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.2104,1336.7199772000004,1336.7204803000004,1336.7205807999999,1336.7350057999993,1338.9516550000008,1338.9359642,1338.9397408999994,1338.9516550000008,1338.9516550000008,1338.9516550000008,1338.9516550000008,1340.9513571999996,1340.9513571999996,1340.9513571999996,1340.9513571999996,1340.9359552000005,3,0.9459851999999955,0.20745009999882313,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
44,0,44,,,,,,space,1.781318299999839,None,None,3,1.2172210999997333,0.21139180000136548,None,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1340.9513571999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.0044,1340.9364643000008,1340.936963,1340.9370670999997,1340.9513571999996,1343.9679801999991,1343.9519669000001,1343.9552425000002,1343.9679801999991,1343.9679801999991,1343.9679801999991,1343.9679801999991,1345.9681125000006,1345.9681125000006,1345.9681125000006,1345.9681125000006,1345.9521724000006,3,1.2172210999997333,0.21139180000136548,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
45,0,45,,,,,,space,1.781318299999839,None,None,2,1.6198686999996426,0.2171238999999332,None,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1345.9681125000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,3.0501,1345.9526587,1345.9531564000008,1345.9532510999998,1345.9681125000006,1349.0174145,1349.0017752000003,1349.0054426000006,1349.0174145,1349.0174145,1349.0174145,1349.0174145,1351.0174468000005,1351.0174468000005,1351.0174468000005,1351.0174468000005,1351.0018535,2,1.6198686999996426,0.2171238999999332,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
46,0,46,,,,,,space,1.781318299999839,None,None,2,0.992999800000689,0.30827320000025793,None,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1351.0174468000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,2.5121,1351.0023514000004,1351.0028702,1351.0029730999995,1351.0174468000005,1353.5338659000008,1353.518029500001,1353.5211872,1353.5338659000008,1353.5338659000008,1353.5338659000008,1353.5338659000008,1355.5338883999993,1355.5338883999993,1355.5338883999993,1355.5338883999993,1355.5184795999994,2,0.992999800000689,0.30827320000025793,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
47,0,47,,,,,,space,1.781318299999839,None,None,2,1.4743103000000701,0.41470360000130313,None,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1355.5338883999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,3.5885,1355.5189859999991,1355.5194886999998,1355.5195903999993,1355.5338883999993,1359.1335225000003,1359.1179228,1359.1216776,1359.1335225000003,1359.1335225000003,1359.1335225000003,1359.1335225000003,1361.1335660999994,1361.1335660999994,1361.1335660999994,1361.1335660999994,1361.1182946000008,2,1.4743103000000701,0.41470360000130313,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
48,0,48,,,,,,space,1.781318299999839,None,None,3,1.1626956000000064,0.2712659999997413,None,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1361.1335660999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vergangenheit,3.309,1361.1187946999999,1361.1193041000006,1361.1194068999994,1361.1335660999994,1364.4499993000009,1364.4344934,1364.4385340999997,1364.4499993000009,1364.4499993000009,1364.4499993000009,1364.4499993000009,1366.4500377000004,1366.4500377000004,1366.4500377000004,1366.4500377000004,1366.4341239999994,3,1.1626956000000064,0.2712659999997413,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
49,0,49,,,,,,space,1.781318299999839,None,None,3,1.383837700001095,0.2602272999993147,None,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1366.4500377000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,3.2035,1366.4345924000008,1366.4353112000008,1366.4354064,1366.4500377000004,1369.6660921999992,1369.6508183000005,1369.6546696000005,1369.6660921999992,1369.6660921999992,1369.6660921999992,1369.6660921999992,1371.6667395000004,1371.6667395000004,1371.6667395000004,1371.6667395000004,1371.6507070000007,3,1.383837700001095,0.2602272999993147,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
50,0,50,,,,,,space,1.781318299999839,None,None,2,0.9987962000013795,0.29930119999880844,None,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1371.6667395000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spinne,4.0256,1371.6512163999996,1371.6517177999995,1371.6518237,1371.6667395000004,1375.6990136999993,1375.6841468999992,1375.6885710000006,1375.6990136999993,1375.6990136999993,1375.6990136999993,1375.6990136999993,1377.6998196999994,1377.6998196999994,1377.6998196999994,1377.6998196999994,1377.6836115999995,2,0.9987962000013795,0.29930119999880844,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
51,0,51,,,,,,space,1.781318299999839,None,None,3,1.1143566999999166,0.25144170000021404,None,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1377.6998196999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klinge,2.8989,1377.6840907000005,1377.6845780999993,1377.6846728,1377.6998196999994,1380.5989083000004,1380.5837155999998,1380.5873195999993,1380.5989083000004,1380.5989083000004,1380.5989083000004,1380.5989083000004,1382.5991364000001,1382.5991364000001,1382.5991364000001,1382.5991364000001,1382.5835045000003,3,1.1143566999999166,0.25144170000021404,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
52,0,52,,,,,,space,1.781318299999839,None,None,2,1.2765959999996994,0.2464932000002591,None,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1382.5991364000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,5.4786,1382.5840105000007,1382.5845324000002,1382.5846351,1382.5991364000001,1388.0819370999998,1388.0664763999994,1388.0707175999996,1388.0819370999998,1388.0819370999998,1388.0819370999998,1388.0819370999998,1390.0818471999992,1390.0818471999992,1390.0818471999992,1390.0818471999992,1390.0665592999994,2,1.2765959999996994,0.2464932000002591,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
53,0,53,,,,,,space,1.781318299999839,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1390.0818471999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange,2.4676,1390.0670759999994,1390.0675835000002,1390.0676839000007,1390.0818471999992,1392.5482537000007,1392.5328609000007,1392.5368777000003,1392.5482537000007,1392.5482537000007,1392.5482537000007,1392.5482537000007,1394.5487780999993,1394.5487780999993,1394.5487780999993,1394.5487780999993,1394.5330623999998,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
54,0,54,,,,,,space,1.781318299999839,None,None,3,0.8866610000004584,0.24940069999865955,None,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1394.5487780999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hütte,3.5643,1394.5335329000009,1394.5340285000002,1394.5341296999995,1394.5487780999993,1398.1144518,1398.0989071000004,1398.1023442000005,1398.1144518,1398.1144518,1398.1144518,1398.1144518,1400.1145904999994,1400.1145904999994,1400.1145904999994,1400.1145904999994,1400.0992499999993,3,0.8866610000004584,0.24940069999865955,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
55,0,55,,,,,,space,1.781318299999839,None,None,3,0.8432152999994287,0.2518521000001783,None,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1400.1145904999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,2.4373,1400.0997712000008,1400.1002726000006,1400.1003755000002,1400.1145904999994,1402.5644551000005,1402.5488339000003,1402.5521549000005,1402.5644551000005,1402.5644551000005,1402.5644551000005,1402.5644551000005,1404.5646381000006,1404.5646381000006,1404.5646381000006,1404.5646381000006,1404.5488779999996,3,0.8432152999994287,0.2518521000001783,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
56,0,56,,,,,,space,1.781318299999839,None,None,3,1.1086162999999942,0.25338319999900705,None,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1404.5646381000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blätter,2.8005,1404.5493791000008,1404.5498877999999,1404.5499885999998,1404.5646381000006,1407.3641458000002,1407.3484083000003,1407.3517252000001,1407.3641458000002,1407.3641458000002,1407.3641458000002,1407.3641458000002,1409.3641528000007,1409.3641528000007,1409.3641528000007,1409.3641528000007,1409.3488132000002,3,1.1086162999999942,0.25338319999900705,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
57,0,57,,,,,,space,1.781318299999839,None,None,3,1.4071502000006149,0.25572570000076666,None,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1409.3641528000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angriff,3.7784,1409.3493283000007,1409.3498450000006,1409.349951100001,1409.3641528000007,1413.1469753000001,1413.1319977999992,1413.1362800000006,1413.1469753000001,1413.1469753000001,1413.1469753000001,1413.1469753000001,1415.1471261999995,1415.1471261999995,1415.1471261999995,1415.1471261999995,1415.1318518000007,3,1.4071502000006149,0.25572570000076666,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
58,0,58,,,,,,space,1.781318299999839,None,None,2,1.376493499999924,None,None,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1415.1471261999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rot,2.6539,1415.1323499999999,1415.1330208,1415.1331714000007,1415.1471261999995,1417.8135179,1417.7976966000006,1417.8004517999998,1417.8135179,1417.8135179,1417.8135179,1417.8135179,1419.8135046999996,1419.8135046999996,1419.8135046999996,1419.8135046999996,1419.7981872,2,1.376493499999924,None,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
59,0,59,,,,,,space,1.781318299999839,None,None,None,,,None,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1419.8135046999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hase,2.4139,1419.7987016999996,1419.7992352,1419.7993365000002,1419.8135046999996,1422.2300706000005,1422.2143305000009,1422.2178012999993,1422.2300706000005,1422.2300706000005,1422.2300706000005,1422.2300706000005,1424.230180300001,1424.230180300001,1424.230180300001,1424.230180300001,1424.2145602,None,,,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
60,0,60,,,,,,space,1.781318299999839,None,None,3,0.8288162000008015,0.2915397999986453,None,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,1424.230180300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,3.2626,1424.2150366000005,1424.2159683999998,1424.2160760999996,1424.230180300001,1427.4962577999995,1427.4805216000004,1427.4835010999996,1427.4962577999995,1427.4962577999995,1427.4962577999995,1427.4962577999995,1429.4965100999998,1429.4965100999998,1429.4965100999998,1429.4965100999998,1429.480775600001,3,0.8288162000008015,0.2915397999986453,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
61,0,61,,,,,,space,1.781318299999839,None,None,3,1.16379009999946,0.26788549999946554,None,0,0,0,0,,,,,2,0,2,0,,,,,61,0,61,0,1429.4965100999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soße,2.3672,1429.4812774000002,1429.4820462000007,1429.4822153999994,1429.4965100999998,1431.8792840999995,1431.8638458999994,1431.8671942,1431.8792840999995,1431.8792840999995,1431.8792840999995,1431.8792840999995,1433.8793067000006,1433.8793067000006,1433.8793067000006,1433.8793067000006,1433.8640133999997,3,1.16379009999946,0.26788549999946554,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
62,0,62,,,,,,space,1.781318299999839,None,None,2,0.9417976000004273,0.2951425000010204,None,0,0,0,0,,,,,2,0,2,0,,,,,62,0,62,0,1433.8793067000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,3.2106,1433.8645242000002,1433.8650331999997,1433.8651336999992,1433.8793067000006,1437.0957939,1437.0803596999995,1437.0845547999998,1437.0957939,1437.0957939,1437.0957939,1437.0957939,1439.0959571999992,1439.0959571999992,1439.0959571999992,1439.0959571999992,1439.0801585999998,2,0.9417976000004273,0.2951425000010204,None,,,,,,,,,,,,,,,,2389,1,2025-10-28_16h31.09.017,sm,2024.2.4,59.97947502359374,2025-10-28 16h31.18.476048 +0100,
