thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,,,,,,space,6.34614099999817,None,None,2,None,0.8463221000019985,0.2921771000001172,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1299.0269722000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,2.1831,1299.0111644000026,1299.0114861000002,1299.0115817000005,1299.0269722000012,1301.2101417000013,1301.1939186000018,1301.1983690000015,1301.2101417000013,1301.2101417000013,1301.2101417000013,1301.2101417000013,1303.193820200002,2,None,0.8463221000019985,0.2921771000001172,1303.2098909000015,1303.2098909000015,1303.2098909000015,1303.2098909000015,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
51,0,51,,,,,,space,6.34614099999817,None,None,3,None,0.8518903000003775,0.17228050000267103,0,0,0,0,,,,,2,0,2,0,,,,,51,0,51,0,1303.2098909000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bücher,2.3843,1303.1942793000017,1303.1946109000019,1303.1947059000013,1303.2098909000015,1305.6090044000011,1305.5927980000015,1305.5948777000012,1305.6090044000011,1305.6090044000011,1305.6090044000011,1305.6090044000011,1307.593129300003,3,None,0.8518903000003775,0.17228050000267103,1307.6101198000033,1307.6101198000033,1307.6101198000033,1307.6101198000033,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
52,0,52,,,,,,space,6.34614099999817,None,None,3,None,0.7424256000012974,0.199464799999987,0,0,0,0,,,,,2,0,2,0,,,,,52,0,52,0,1307.6101198000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glück,2.3916,1307.5933268000008,1307.5936763000027,1307.5937152000006,1307.6101198000033,1310.0089571000026,1309.9935063000012,1309.9963116000035,1310.0089571000026,1310.0089571000026,1310.0089571000026,1310.0089571000026,1311.9922525000002,3,None,0.7424256000012974,0.199464799999987,1312.0085435,1312.0085435,1312.0085435,1312.0085435,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
53,0,53,,,,,,space,6.34614099999817,None,None,3,None,1.3321740999999747,0.18844539999918197,0,0,0,0,,,,,2,0,2,0,,,,,53,0,53,0,1312.0085435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.5377,1311.9926014000011,1311.9928130000008,1311.9928684000006,1312.0085435,1314.5584884000018,1314.5419692000032,1314.5435494000012,1314.5584884000018,1314.5584884000018,1314.5584884000018,1314.5584884000018,1316.5426764000003,3,None,1.3321740999999747,0.18844539999918197,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
54,0,54,,,,,,space,6.34614099999817,None,None,3,None,0.8394239000008383,0.30420040000171866,0,0,0,0,,,,,2,0,2,0,,,,,54,0,54,0,1316.5592064000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerze,2.0934,1316.5431319000018,1316.5435934000016,1316.5436948000024,1316.5592064000011,1318.6585150000028,1318.643054600001,1318.648255,1318.6585150000028,1318.6585150000028,1318.6585150000028,1318.6585150000028,1320.6431884000012,3,None,0.8394239000008383,0.30420040000171866,1320.6588630000006,1320.6588630000006,1320.6588630000006,1320.6588630000006,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
55,0,55,,,,,,space,6.34614099999817,None,None,2,None,0.8353192000031413,0.3061911999975564,0,0,0,0,,,,,2,0,2,0,,,,,55,0,55,0,1320.6588630000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,3.1264,1320.6436431000002,1320.644059600003,1320.6441640000012,1320.6588630000006,1323.7927960000015,1323.7758176000025,1323.779133600001,1323.7927960000015,1323.7927960000015,1323.7927960000015,1323.7927960000015,1325.7762598000008,2,None,0.8353192000031413,0.3061911999975564,1325.792617500003,1325.792617500003,1325.792617500003,1325.792617500003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
56,0,56,,,,,,space,6.34614099999817,None,None,3,None,0.7234882000011567,0.20936950000032084,0,0,0,0,,,,,2,0,2,0,,,,,56,0,56,0,1325.792617500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.4916,1325.7766883000004,1325.7771288000004,1325.7772165000024,1325.792617500003,1328.2911203000003,1328.2744418000002,1328.275929200001,1328.2911203000003,1328.2911203000003,1328.2911203000003,1328.2911203000003,1330.275179700002,3,None,0.7234882000011567,0.20936950000032084,,,,,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
57,0,57,,,,,,space,6.34614099999817,None,None,2,None,1.0038687999985996,0.26278739999906975,0,0,0,0,,,,,2,0,2,0,,,,,57,0,57,0,1330.2920988000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,2.0031,1330.2756853000028,1330.276097500002,1330.2761965000027,1330.2920988000005,1332.3080913000013,1332.2927322000032,1332.2957889000027,1332.3080913000013,1332.3080913000013,1332.3080913000013,1332.3080913000013,1334.2918548000016,2,None,1.0038687999985996,0.26278739999906975,1334.3078240000032,1334.3078240000032,1334.3078240000032,1334.3078240000032,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
58,0,58,,,,,,space,6.34614099999817,None,None,3,None,0.7838429000003089,0.17865180000080727,0,0,0,0,,,,,2,0,2,0,,,,,58,0,58,0,1334.3078240000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flasche,2.0168,1334.2921442000006,1334.2925165000015,1334.2925858000017,1334.3078240000032,1336.3244165000033,1336.3091618000035,1336.312868500001,1336.3244165000033,1336.3244165000033,1336.3244165000033,1336.3244165000033,1338.3075524000014,3,None,0.7838429000003089,0.17865180000080727,1338.3240850000002,1338.3240850000002,1338.3240850000002,1338.3240850000002,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
59,0,59,,,,,,space,6.34614099999817,None,None,3,None,0.9251851000008173,0.2135295000007318,0,0,0,0,,,,,2,0,2,0,,,,,59,0,59,0,1338.3240850000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,2.0946,1338.3077583000013,1338.3079799000006,1338.3080235000016,1338.3240850000002,1340.4238025000013,1340.4072256000036,1340.4085434000008,1340.4238025000013,1340.4238025000013,1340.4238025000013,1340.4238025000013,1342.4071336000015,3,None,0.9251851000008173,0.2135295000007318,1342.4238599000018,1342.4238599000018,1342.4238599000018,1342.4238599000018,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
60,0,60,,,,,,space,6.34614099999817,None,None,3,None,0.6764670000011392,0.1994303999999829,0,0,0,0,,,,,2,0,2,0,,,,,60,0,60,0,1342.4238599000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.3861,1342.4073405000017,1342.4075361000032,1342.4075784000015,1342.4238599000018,1344.8235835000014,1344.8079739000023,1344.8112209000028,1344.8235835000014,1344.8235835000014,1344.8235835000014,1344.8235835000014,1346.808493800003,3,None,0.6764670000011392,0.1994303999999829,1346.824230600003,1346.824230600003,1346.824230600003,1346.824230600003,,,,,,,,,,,,,,,,,,,2020,1,2025-05-14_18h51.28.478,sm,2024.2.4,59.977748255283004,2025-05-14 18h54.15.637749 +0200,
