thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
55,0,55,,,,,,space,2.612292499999967,None,None,3,1.7391013999995266,None,None,0,0,0,0,,,,,3,0,3,0,,,,,55,0,55,0,1787.7508127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.3843,1787.7347313,1787.7350593,1787.735106,1787.7508127,1790.1344698000003,1790.1184627000002,1790.1203945000007,1790.1344698000003,1790.1344698000003,1790.1344698000003,1790.1344698000003,1792.1191527,3,1.7391013999995266,None,None,1792.1370686,1792.1370686,1792.1370686,1792.1370686,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
56,0,56,,,,,,space,2.612292499999967,None,None,3,1.5414333999997325,0.23336600000038743,None,0,0,0,0,,,,,3,0,3,0,,,,,56,0,56,0,1792.1370686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,5.3463,1792.1196051000006,1792.1199523000005,1792.1200399999998,1792.1370686,1797.4839697000007,1797.4678983000003,1797.4695731000002,1797.4839697000007,1797.4839697000007,1797.4839697000007,1797.4839697000007,1799.4676174000006,3,1.5414333999997325,0.23336600000038743,None,1799.4834772000004,1799.4834772000004,1799.4834772000004,1799.4834772000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
57,0,57,,,,,,space,2.612292499999967,None,None,3,1.2333662000000913,0.38786719999916386,None,0,0,0,0,,,,,3,0,3,0,,,,,57,0,57,0,1799.4834772000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,2.8863,1799.4678473000004,1799.4681741000004,1799.4682123000002,1799.4834772000004,1802.3839482000003,1802.3682077000003,1802.3720217,1802.3839482000003,1802.3839482000003,1802.3839482000003,1802.3839482000003,1804.3683410000003,3,1.2333662000000913,0.38786719999916386,None,1804.3841453000005,1804.3841453000005,1804.3841453000005,1804.3841453000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
58,0,58,,,,,,space,2.612292499999967,None,None,2,0.8908055000001696,0.18955539999933535,None,0,0,0,0,,,,,3,0,3,0,,,,,58,0,58,0,1804.3841453000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,2.3916,1804.3687936000006,1804.3691712,1804.3692646999998,1804.3841453000005,1806.7826304,1806.7677734,1806.7719752000003,1806.7826304,1806.7826304,1806.7826304,1806.7826304,1808.7678807000002,2,0.8908055000001696,0.18955539999933535,None,1808.7843505,1808.7843505,1808.7843505,1808.7843505,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
59,0,59,,,,,,space,2.612292499999967,None,None,3,0.8844073999998727,0.25911120000000665,None,0,0,0,0,,,,,3,0,3,0,,,,,59,0,59,0,1808.7843505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,4.4429,1808.7683324,1808.7687695000004,1808.7688939,1808.7843505,1813.233639,1813.2180538000002,1813.2220250999999,1813.233639,1813.233639,1813.233639,1813.233639,1815.2177077000006,3,0.8844073999998727,0.25911120000000665,None,1815.2336405000005,1815.2336405000005,1815.2336405000005,1815.2336405000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
60,0,60,,,,,,space,2.612292499999967,None,None,3,1.7285971000001155,None,None,0,0,0,0,,,,,3,0,3,0,,,,,60,0,60,0,1815.2336405000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.9036,1815.2181028000005,1815.2185834000002,1815.2187074000003,1815.2336405000005,1818.1498964000002,1818.1343305999999,1818.1380743999998,1818.1498964000002,1818.1498964000002,1818.1498964000002,1818.1498964000002,1820.1343350000006,3,1.7285971000001155,None,None,1820.1499168999999,1820.1499168999999,1820.1499168999999,1820.1499168999999,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
61,0,61,,,,,,space,2.612292499999967,None,None,2,1.4430839999995442,0.27618859999984124,None,0,0,0,0,,,,,3,0,3,0,,,,,61,0,61,0,1820.1499168999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monster,2.5982,1820.1347302000004,1820.1351738000003,1820.1352556000002,1820.1499168999999,1822.7491778000003,1822.7329759000004,1822.7345992,1822.7491778000003,1822.7491778000003,1822.7491778000003,1822.7491778000003,1824.7329915999999,2,1.4430839999995442,0.27618859999984124,None,1824.7497137999999,1824.7497137999999,1824.7497137999999,1824.7497137999999,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
62,0,62,,,,,,space,2.612292499999967,None,None,3,1.2780133999995087,0.19749640000009094,None,0,0,0,0,,,,,3,0,3,0,,,,,62,0,62,0,1824.7497137999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kabine,3.039,1824.7333294,1824.7336294000006,1824.7337000000007,1824.7497137999999,1827.7989944,1827.7835108999998,1827.7862851999998,1827.7989944,1827.7989944,1827.7989944,1827.7989944,1829.7834886,3,1.2780133999995087,0.19749640000009094,None,1829.7993448000007,1829.7993448000007,1829.7993448000007,1829.7993448000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
63,0,63,,,,,,space,2.612292499999967,None,None,3,1.6200840999999855,0.2572981000002983,None,0,0,0,0,,,,,3,0,3,0,,,,,63,0,63,0,1829.7993448000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foto,2.8901,1829.7839465000006,1829.7843751,1829.7844388000003,1829.7993448000007,1832.6989087000002,1832.6835741000004,1832.6866262000003,1832.6989087000002,1832.6989087000002,1832.6989087000002,1832.6989087000002,1834.6827133000006,3,1.6200840999999855,0.2572981000002983,None,1834.6986004,1834.6986004,1834.6986004,1834.6986004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
64,0,64,,,,,,space,2.612292499999967,None,None,3,1.0832770999995773,0.1934292000005371,None,0,0,0,0,,,,,3,0,3,0,,,,,64,0,64,0,1834.6986004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.3229,1834.6831763,1834.6835036000002,1834.6835838000006,1834.6986004,1837.0316555,1837.0159789,1837.0198842,1837.0316555,1837.0316555,1837.0316555,1837.0316555,1839.0160194999999,3,1.0832770999995773,0.1934292000005371,None,1839.0317028,1839.0317028,1839.0317028,1839.0317028,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
65,0,65,,,,,,space,2.612292499999967,None,None,3,1.1059654999999111,0.27820859999974346,None,0,0,0,0,,,,,3,0,3,0,,,,,65,0,65,0,1839.0317028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,4.3424,1839.0164690000001,1839.0169174000002,1839.0170119000004,1839.0317028,1843.3816919,1843.3656861,1843.3709748,1843.3816919,1843.3816919,1843.3816919,1843.3816919,1845.3656716000005,3,1.1059654999999111,0.27820859999974346,None,1845.3812739000005,1845.3812739000005,1845.3812739000005,1845.3812739000005,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
66,0,66,,,,,,space,2.612292499999967,None,None,None,,,None,0,0,0,0,,,,,3,0,3,0,,,,,66,0,66,0,1845.3812739000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympia,2.0168,1845.3661324000004,1845.366521,1845.3666141000003,1845.3812739000005,1847.3981621000003,1847.3825463000003,1847.3868090000005,1847.3981621000003,1847.3981621000003,1847.3981621000003,1847.3981621000003,1849.3826484,None,,,None,1849.3981892000002,1849.3981892000002,1849.3981892000002,1849.3981892000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
67,0,67,,,,,,space,2.612292499999967,None,None,3,0.8870514999998704,0.20632999999997992,None,0,0,0,0,,,,,3,0,3,0,,,,,67,0,67,0,1849.3981892000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hügel,2.8516,1849.3830630000002,1849.3835084000002,1849.3835969000002,1849.3981892000002,1852.2647361,1852.2484504000004,1852.2525338000005,1852.2647361,1852.2647361,1852.2647361,1852.2647361,1854.2482116,3,0.8870514999998704,0.20632999999997992,None,1854.2643857000003,1854.2643857000003,1854.2643857000003,1854.2643857000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
68,0,68,,,,,,space,2.612292499999967,None,None,3,0.9630118000004586,0.23654520000036428,None,0,0,0,0,,,,,3,0,3,0,,,,,68,0,68,0,1854.2643857000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,3.2059,1854.2484181999998,1854.2487451000006,1854.2487847000002,1854.2643857000003,1857.4814008000003,1857.465534,1857.4683269000006,1857.4814008000003,1857.4814008000003,1857.4814008000003,1857.4814008000003,1859.4652483999998,3,0.9630118000004586,0.23654520000036428,None,1859.4804252000004,1859.4804252000004,1859.4804252000004,1859.4804252000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
69,0,69,,,,,,space,2.612292499999967,None,None,2,0.8800547999999253,0.22440949999963777,None,0,0,0,0,,,,,3,0,3,0,,,,,69,0,69,0,1859.4804252000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finger,2.7584,1859.4657106000004,1859.4661554000004,1859.4662549000004,1859.4804252000004,1862.2477564,1862.2311499000007,1862.2328468000005,1862.2477564,1862.2477564,1862.2477564,1862.2477564,1864.2319388000005,2,0.8800547999999253,0.22440949999963777,None,1864.2473932000003,1864.2473932000003,1864.2473932000003,1864.2473932000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
70,0,70,,,,,,space,2.612292499999967,None,None,3,1.2197003000001132,0.21245410000028642,None,0,0,0,0,,,,,3,0,3,0,,,,,70,0,70,0,1864.2473932000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beutel,2.7992,1864.2323649,1864.2327905000002,1864.2328782000004,1864.2473932000003,1867.0473415000006,1867.0311992000006,1867.0348380000005,1867.0473415000006,1867.0473415000006,1867.0473415000006,1867.0473415000006,1869.0309732000005,3,1.2197003000001132,0.21245410000028642,None,1869.0465556,1869.0465556,1869.0465556,1869.0465556,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
71,0,71,,,,,,space,2.612292499999967,None,None,2,1.0962796000003436,0.19558630000028643,None,0,0,0,0,,,,,3,0,3,0,,,,,71,0,71,0,1869.0465556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atem,2.4137,1869.0312388000002,1869.0315890000002,1869.0316438999998,1869.0465556,1871.4633211,1871.4475938000005,1871.4518198000005,1871.4633211,1871.4633211,1871.4633211,1871.4633211,1873.4477843000004,2,1.0962796000003436,0.19558630000028643,None,1873.4636968000004,1873.4636968000004,1873.4636968000004,1873.4636968000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
72,0,72,,,,,,space,2.612292499999967,None,None,3,1.677881100000377,None,None,0,0,0,0,,,,,3,0,3,0,,,,,72,0,72,0,1873.4636968000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.5377,1873.448203,1873.4486400000005,1873.4487306,1873.4636968000004,1876.0131615,1875.9974278999998,1876.0013660000004,1876.0131615,1876.0131615,1876.0131615,1876.0131615,1877.9973596,3,1.677881100000377,None,None,1878.0130588000002,1878.0130588000002,1878.0130588000002,1878.0130588000002,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
73,0,73,,,,,,space,2.612292499999967,None,None,3,0.8779785999995511,0.19139040000027308,None,0,0,0,0,,,,,3,0,3,0,,,,,73,0,73,0,1878.0130588000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,2.2074,1877.9976866000006,1877.9981017999999,1877.9981671000005,1878.0130588000002,1880.2299418000002,1880.2137036000004,1880.2178030000005,1880.2299418000002,1880.2299418000002,1880.2299418000002,1880.2299418000002,1882.2138581,3,0.8779785999995511,0.19139040000027308,None,1882.2304523000003,1882.2304523000003,1882.2304523000003,1882.2304523000003,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
74,0,74,,,,,,space,2.612292499999967,None,None,2,1.2013863000001948,0.22028619999946386,None,0,0,0,0,,,,,3,0,3,0,,,,,74,0,74,0,1882.2304523000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.1186,1882.2143407000003,1882.2147210000003,1882.2148151000001,1882.2304523000003,1884.3625532000005,1884.3465237999999,1884.3483281,1884.3625532000005,1884.3625532000005,1884.3625532000005,1884.3625532000005,1886.3461942000004,2,1.2013863000001948,0.22028619999946386,None,1886.3622305,1886.3622305,1886.3622305,1886.3622305,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
75,0,75,,,,,,space,2.612292499999967,None,None,3,1.745074499999646,0.2074467000002187,None,0,0,0,0,,,,,3,0,3,0,,,,,75,0,75,0,1886.3622305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Server,2.9061,1886.3463885,1886.3466947000006,1886.3467326,1886.3622305,1889.2794027999998,1889.2625272000005,1889.2662340000006,1889.2794027999998,1889.2794027999998,1889.2794027999998,1889.2794027999998,1891.2631535,3,1.745074499999646,0.2074467000002187,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
76,0,76,,,,,,space,2.612292499999967,None,None,3,0.9352017000001069,0.19847780000054627,None,0,0,0,0,,,,,3,0,3,0,,,,,76,0,76,0,1891.2797166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.9645,1891.2636438999998,1891.2642472000007,1891.2643503999998,1891.2797166,1894.2451119000007,1894.2293914000002,1894.2317296,1894.2451119000007,1894.2451119000007,1894.2451119000007,1894.2451119000007,1896.2298916,3,0.9352017000001069,0.19847780000054627,None,1896.2457132,1896.2457132,1896.2457132,1896.2457132,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
77,0,77,,,,,,space,2.612292499999967,None,None,2,1.221516999999949,0.20145660000071075,None,0,0,0,0,,,,,3,0,3,0,,,,,77,0,77,0,1896.2457132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.0946,1896.2303532000005,1896.2307842999999,1896.2308825999999,1896.2457132,1898.3460128000006,1898.3294262,1898.3331661000002,1898.3460128000006,1898.3460128000006,1898.3460128000006,1898.3460128000006,1900.3296516999999,2,1.221516999999949,0.20145660000071075,None,1900.3458561000007,1900.3458561000007,1900.3458561000007,1900.3458561000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
78,0,78,,,,,,space,2.612292499999967,None,None,2,1.1127637999998115,0.210377200000039,None,0,0,0,0,,,,,3,0,3,0,,,,,78,0,78,0,1900.3458561000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club,2.7378,1900.3301151000005,1900.330575,1900.3306696,1900.3458561000007,1903.0944489000003,1903.0784705000005,1903.0815855,1903.0944489000003,1903.0944489000003,1903.0944489000003,1903.0944489000003,1905.0787927000001,2,1.1127637999998115,0.210377200000039,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
79,0,79,,,,,,space,2.612292499999967,None,None,3,1.0309167999994315,0.22638520000054996,None,0,0,0,0,,,,,3,0,3,0,,,,,79,0,79,0,1905.0947926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschäft,2.3599,1905.0792540000002,1905.0797149,1905.0798185000003,1905.0947926,1907.4609066000003,1907.4458123000004,1907.4491681,1907.4609066000003,1907.4609066000003,1907.4609066000003,1907.4609066000003,1909.4450938999998,3,1.0309167999994315,0.22638520000054996,None,1909.4691978,1909.4691978,1909.4691978,1909.4691978,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
0,0,0,Schulter,Schmerz,Arm,Weinen,2.3861,space,2.2448795999998765,None,None,3,1.0851742000004378,0.3131420999998227,None,1,0,1,0,0,79,79,23,0,0,0,0,0,79,79,17,0,0,0,0,2108.7510892,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.7032524000006,2081.7035573000003,2081.7630235000006,2081.7632731000003,2081.7678091,2081.7680959,2081.8025210000005,2081.8026964,2081.8101527,2081.8132622000003,2081.8132622000003,2084.0701988,space,2.2448795999998765,None,2084.0703347,2084.0852750000004,2084.0852750000004,2096.7191489000006,None,2096.7259421,2096.7344203000002,2096.734690566667,2097.9424477000002,2106.733919566667,2107.7434076,,2108.7336877,Schuh,2.3861,2108.7346273000003,2108.7350981,2108.7351702000005,2108.7510892,2111.1501704,2111.1344678000005,2111.1382757,2111.1501704,2111.1501704,2111.1501704,2111.1501704,2113.134277,3,1.0851742000004378,0.3131420999998227,None,2113.1501806000006,2113.1501806000006,2113.1501806000006,2113.1501806000006,1921.4606737000004,2078.0691724,space,2078.0692824,2078.0854561000006,2078.0854561000006,2081.7014230000004,4,3.6020621999996365,None,1921.4774702000004,1921.4774702000004,156.58084999999937,None,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
1,0,1,,,,,,space,2.2448795999998765,None,None,3,0.9267793999997593,0.26925350000055914,None,1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,2113.1501806000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,2.1743,2113.1347160000005,2113.1351617,2113.1352494000002,2113.1501806000006,2115.3330537,2115.3175524,2115.3208609000003,2115.3330537,2115.3330537,2115.3330537,2115.3330537,2117.3178532,3,0.9267793999997593,0.26925350000055914,None,2117.3334838,2117.3334838,2117.3334838,2117.3334838,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
2,0,2,,,,,,space,2.2448795999998765,None,None,3,0.8924614999996265,0.2673949999998513,None,1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,2117.3334838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reifen,3.189,2117.3181882,2117.3184999000005,2117.3185686000006,2117.3334838,2120.5325159000004,2120.5167428000004,2120.5204948,2120.5325159000004,2120.5325159000004,2120.5325159000004,2120.5325159000004,2122.5174129000006,3,0.8924614999996265,0.2673949999998513,None,2122.5331884000007,2122.5331884000007,2122.5331884000007,2122.5331884000007,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
3,0,3,,,,,,space,2.2448795999998765,None,None,3,1.072843300000386,0.22659529999964434,None,1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,2122.5331884000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.2074,2122.5178731000005,2122.5183251,2122.5184221,2122.5331884000007,2124.7502544,2124.7338733000006,2124.7372382000003,2124.7502544,2124.7502544,2124.7502544,2124.7502544,2126.7490889,3,1.072843300000386,0.22659529999964434,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
4,0,4,,,,,,space,2.2448795999998765,None,None,3,1.4403020999998262,0.2663499000000229,None,1,0,1,0,,,,,0,0,0,0,,,,,4,0,4,0,2126.7657758000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kartoffel,2.5519,2126.7493069,2126.7498707000004,2126.7499902,2126.7657758000005,2129.3325335,2129.3168628000003,2129.3237593000003,2129.3325335,2129.3325335,2129.3325335,2129.3325335,2131.3167789,3,1.4403020999998262,0.2663499000000229,None,2131.3329411000004,2131.3329411000004,2131.3329411000004,2131.3329411000004,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
5,0,5,,,,,,space,2.2448795999998765,None,None,3,1.1003936999995858,0.2262983999999051,None,1,0,1,0,,,,,0,0,0,0,,,,,5,0,5,0,2131.3329411000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,4.5524,2131.3172526,2131.3177024000006,2131.3177958000006,2131.3329411000004,2135.8989701,2135.8822501000004,2135.8835484,2135.8989701,2135.8989701,2135.8989701,2135.8989701,2137.8832122000003,3,1.1003936999995858,0.2262983999999051,None,,,,,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
6,0,6,,,,,,space,2.2448795999998765,None,None,2,0.7488347000007707,0.20938569999998435,None,1,0,1,0,,,,,0,0,0,0,,,,,6,0,6,0,2137.8996829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,4.3756,2137.8836742000003,2137.8842909000005,2137.8843935000004,2137.8996829,2142.2815384000005,2142.2656581,2142.2684881000005,2142.2815384000005,2142.2815384000005,2142.2815384000005,2142.2815384000005,2144.2659036000005,2,0.7488347000007707,0.20938569999998435,None,2144.2820479,2144.2820479,2144.2820479,2144.2820479,,,,,,,,,,,,,,,,,,,2345,1,2025-05-12_13h58.25.708,sm,2024.2.4,59.98616718970231,2025-05-12 13h58.36.899473 +0200,
