thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
19,0,19,,,,,,space,2.006169900000714,None,None,2,None,0.9883697000004759,0.31454569999914384,0,0,0,0,,,,,2,0,2,0,,,,,19,0,19,0,1208.8491265999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klempner,2.3546,1208.8335854999996,1208.8341078999993,1208.8342158999994,1208.8491265999992,1211.2154531999995,1211.1997185,1211.2038779999993,1211.2154531999995,1211.2154531999995,1211.2154531999995,1211.2154531999995,1213.2151796999997,1213.2151796999997,1213.2151796999997,1213.2151796999997,1213.1995693,2,None,0.9883697000004759,0.31454569999914384,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
20,0,20,,,,,,space,2.006169900000714,None,None,3,None,0.6606022000005396,0.2752476999994542,0,0,0,0,,,,,2,0,2,0,,,,,20,0,20,0,1213.2151796999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,3.4102,1213.2000820999992,1213.2005896,1213.2007062999992,1213.2151796999997,1216.6317314999997,1216.6160194999993,1216.6212456999992,1216.6317314999997,1216.6317314999997,1216.6317314999997,1216.6317314999997,1218.6316097,1218.6316097,1218.6316097,1218.6316097,1218.6159267999992,3,None,0.6606022000005396,0.2752476999994542,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
21,0,21,,,,,,space,2.006169900000714,None,None,3,None,0.7175954999993337,0.34797140000046056,0,0,0,0,,,,,2,0,2,0,,,,,21,0,21,0,1218.6316097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vers,3.271,1218.6164390999993,1218.6169375999998,1218.6170421999996,1218.6316097,1221.9145190999998,1221.8989543999996,1221.9020256999993,1221.9145190999998,1221.9145190999998,1221.9145190999998,1221.9145190999998,1223.9146358999997,1223.9146358999997,1223.9146358999997,1223.9146358999997,1223.8989511,3,None,0.7175954999993337,0.34797140000046056,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
22,0,22,,,,,,space,2.006169900000714,None,None,2,None,1.059719099999711,0.2652549000004001,0,0,0,0,,,,,2,0,2,0,,,,,22,0,22,0,1223.9146358999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team,3.3256,1223.8994696,1223.9000429999996,1223.9001519999993,1223.9146358999997,1227.2474433999996,1227.2319023999999,1227.2348674999994,1227.2474433999996,1227.2474433999996,1227.2474433999996,1227.2474433999996,1229.2480224,1229.2480224,1229.2480224,1229.2480224,1229.2322888999997,2,None,1.059719099999711,0.2652549000004001,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
23,0,23,,,,,,space,2.006169900000714,None,None,3,None,0.8489065000003393,0.26619839999966644,0,0,0,0,,,,,2,0,2,0,,,,,23,0,23,0,1229.2480224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,2.0602,1229.2327853999996,1229.2333506999994,1229.2334654999995,1229.2480224,1231.3141529999994,1231.2989152999999,1231.3025527,1231.3141529999994,1231.3141529999994,1231.3141529999994,1231.3141529999994,1233.3142662,1233.3142662,1233.3142662,1233.3142662,1233.2984362999996,3,None,0.8489065000003393,0.26619839999966644,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
24,0,24,,,,,,space,2.006169900000714,None,None,3,None,0.9424920000001293,0.23962809999920864,0,0,0,0,,,,,2,0,2,0,,,,,24,0,24,0,1233.3142662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschirr,5.1625,1233.2989376999994,1233.2996074999992,1233.2997145,1233.3142662,1238.4803337999992,1238.4648591999994,1238.4689501999992,1238.4803337999992,1238.4803337999992,1238.4803337999992,1238.4803337999992,1240.4803979999997,1240.4803979999997,1240.4803979999997,1240.4803979999997,1240.4649688,3,None,0.9424920000001293,0.23962809999920864,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
25,0,25,,,,,,space,2.006169900000714,None,None,3,None,0.9952862999998615,0.19840790000034758,0,0,0,0,,,,,2,0,2,0,,,,,25,0,25,0,1240.4803979999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center,2.408,1240.4654873,1240.4660084999996,1240.4661188,1240.4803979999997,1242.8966477999993,1242.8812228999996,1242.8848541999996,1242.8966477999993,1242.8966477999993,1242.8966477999993,1242.8966477999993,1244.8966692999993,1244.8966692999993,1244.8966692999993,1244.8966692999993,1244.8810991,3,None,0.9952862999998615,0.19840790000034758,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
26,0,26,,,,,,space,2.006169900000714,None,None,3,None,0.7501474000000599,0.21935039999971195,0,0,0,0,,,,,2,0,2,0,,,,,26,0,26,0,1244.8966692999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigarette,3.4446,1244.8816110999996,1244.8822198999997,1244.8823383,1244.8966692999993,1248.3463970999992,1248.3309832999994,1248.3352213999997,1248.3463970999992,1248.3463970999992,1248.3463970999992,1248.3463970999992,1250.3464454999994,1250.3464454999994,1250.3464454999994,1250.3464454999994,1250.3309786999998,3,None,0.7501474000000599,0.21935039999971195,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
27,0,27,,,,,,space,2.006169900000714,None,None,3,None,0.7753044000000955,0.21501619999980903,0,0,0,0,,,,,2,0,2,0,,,,,27,0,27,0,1250.3464454999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telefon,2.795,1250.3314851999994,1250.3322277999996,1250.3323372999994,1250.3464454999994,1253.1460622999994,1253.1303976,1253.1343878999996,1253.1460622999994,1253.1460622999994,1253.1460622999994,1253.1460622999994,1255.1460088999993,1255.1460088999993,1255.1460088999993,1255.1460088999993,1255.1306906,3,None,0.7753044000000955,0.21501619999980903,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
28,0,28,,,,,,space,2.006169900000714,None,None,3,None,0.8925216999996337,0.2961148000003959,0,0,0,0,,,,,2,0,2,0,,,,,28,0,28,0,1255.1460088999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerzen,2.7596,1255.1311981,1255.1317053999992,1255.1318097999992,1255.1460088999993,1257.9125426,1257.8970939,1257.9011375999999,1257.9125426,1257.9125426,1257.9125426,1257.9125426,1259.9124923999998,1259.9124923999998,1259.9124923999998,1259.9124923999998,1259.8967159999993,3,None,0.8925216999996337,0.2961148000003959,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
29,0,29,,,,,,space,2.006169900000714,None,None,3,None,0.8984951000002184,0.24342950000027486,0,0,0,0,,,,,2,0,2,0,,,,,29,0,29,0,1259.9124923999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,2.0448,1259.8972121999996,1259.8976890999993,1259.8977809999997,1259.9124923999998,1261.9622352999995,1261.9464842999996,1261.9498441999995,1261.9622352999995,1261.9622352999995,1261.9622352999995,1261.9622352999995,1263.9625882999999,1263.9625882999999,1263.9625882999999,1263.9625882999999,1263.9466355999994,3,None,0.8984951000002184,0.24342950000027486,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
30,0,30,,,,,,space,2.006169900000714,None,None,3,None,1.1557583000003433,0.2791972999993959,0,0,0,0,,,,,2,0,2,0,,,,,30,0,30,0,1263.9625882999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,2.0913,1263.9471389999999,1263.9477308999994,1263.9478458999993,1263.9625882999999,1266.0622729999995,1266.0467024,1266.0502059,1266.0622729999995,1266.0622729999995,1266.0622729999995,1266.0622729999995,1268.0621151999994,1268.0621151999994,1268.0621151999994,1268.0621151999994,1268.0466146999997,3,None,1.1557583000003433,0.2791972999993959,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
31,0,31,,,,,,space,2.006169900000714,None,None,2,None,1.0494662999999491,0.24720049999996263,0,0,0,0,,,,,2,0,2,0,,,,,31,0,31,0,1268.0621151999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,3.6881,1268.0471189999998,1268.0476972999995,1268.0478026,1268.0621151999994,1271.7626936999995,1271.7460673999994,1271.7498913999998,1271.7626936999995,1271.7626936999995,1271.7626936999995,1271.7626936999995,1273.7618761999993,1273.7618761999993,1273.7618761999993,1273.7618761999993,1273.7462870999998,2,None,1.0494662999999491,0.24720049999996263,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
32,0,32,,,,,,space,2.006169900000714,None,None,3,None,0.9944278999992093,0.24711720000050263,0,0,0,0,,,,,2,0,2,0,,,,,32,0,32,0,1273.7618761999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nase,2.3483,1273.7467929999993,1273.7475441999995,1273.7476539999998,1273.7618761999993,1276.1116233999992,1276.0956923999993,1276.0988333999994,1276.1116233999992,1276.1116233999992,1276.1116233999992,1276.1116233999992,1278.1115157999993,1278.1115157999993,1278.1115157999993,1278.1115157999993,1278.0959321,3,None,0.9944278999992093,0.24711720000050263,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
33,0,33,,,,,,space,2.006169900000714,None,None,3,None,0.7598488000003272,0.2663070999997217,0,0,0,0,,,,,2,0,2,0,,,,,33,0,33,0,1278.1115157999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bett,2.295,1278.0964423999994,1278.0970374999997,1278.0971452999993,1278.1115157999993,1280.4114483999992,1280.3953358999997,1280.3983476999992,1280.4114483999992,1280.4114483999992,1280.4114483999992,1280.4114483999992,1282.4112784999998,1282.4112784999998,1282.4112784999998,1282.4112784999998,1282.3955556,3,None,0.7598488000003272,0.2663070999997217,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
34,0,34,,,,,,space,2.006169900000714,None,None,2,None,1.075770200000079,0.234011599999576,0,0,0,0,,,,,2,0,2,0,,,,,34,0,34,0,1282.4112784999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akrobatin,2.6471,1282.3960609999995,1282.3965638999998,1282.3966698999993,1282.4112784999998,1285.0607611999994,1285.0452544999998,1285.0500308,1285.0607611999994,1285.0607611999994,1285.0607611999994,1285.0607611999994,1287.0610914,1287.0610914,1287.0610914,1287.0610914,1287.0454680999992,2,None,1.075770200000079,0.234011599999576,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
35,0,35,,,,,,space,2.006169900000714,None,None,3,None,1.1103867000001628,0.2902506000000358,0,0,0,0,,,,,2,0,2,0,,,,,35,0,35,0,1287.0610914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.6732,1287.0459981999993,1287.0465023999996,1287.0466056999994,1287.0610914,1289.7440582,1289.7283449999995,1289.7321641999997,1289.7440582,1289.7440582,1289.7440582,1289.7440582,1291.7441392,1291.7441392,1291.7441392,1291.7441392,1291.7284407999996,3,None,1.1103867000001628,0.2902506000000358,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
36,0,36,,,,,,space,2.006169900000714,None,None,2,None,1.5831109999999171,0.26170379999985016,0,0,0,0,,,,,2,0,2,0,,,,,36,0,36,0,1291.7441392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schaf,2.3722,1291.7289547,1291.7294459999994,1291.7295513999998,1291.7441392,1294.1272640999996,1294.1115998999994,1294.1155671999995,1294.1272640999996,1294.1272640999996,1294.1272640999996,1294.1272640999996,1296.1273269999992,1296.1273269999992,1296.1273269999992,1296.1273269999992,1296.1117600999996,2,None,1.5831109999999171,0.26170379999985016,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
37,0,37,,,,,,space,2.006169900000714,None,None,2,None,0.664853100000073,0.22932339999988471,0,0,0,0,,,,,2,0,2,0,,,,,37,0,37,0,1296.1273269999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,4.2735,1296.1122735,1296.1129229999997,1296.1130285999998,1296.1273269999992,1300.4101234999998,1300.3947453,1300.3992224999993,1300.4101234999998,1300.4101234999998,1300.4101234999998,1300.4101234999998,1302.4101562999995,1302.4101562999995,1302.4101562999995,1302.4101562999995,1302.3944730999992,2,None,0.664853100000073,0.22932339999988471,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
38,0,38,,,,,,space,2.006169900000714,None,None,3,None,1.0151903000005404,0.25112149999949906,0,0,0,0,,,,,2,0,2,0,,,,,38,0,38,0,1302.4101562999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wahrheit,2.4441,1302.3949866999992,1302.3955035999998,1302.3956101999993,1302.4101562999995,1304.8598523,1304.8442778999997,1304.8484546,1304.8598523,1304.8598523,1304.8598523,1304.8598523,1306.8599421,1306.8599421,1306.8599421,1306.8599421,1306.8444805,3,None,1.0151903000005404,0.25112149999949906,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
39,0,39,,,,,,space,2.006169900000714,None,None,3,None,0.8091090000007171,0.26038489999973535,0,0,0,0,,,,,2,0,2,0,,,,,39,0,39,0,1306.8599421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorn,2.2332,1306.8449898999997,1306.8455152999995,1306.8456260999992,1306.8599421,1309.0932139999995,1309.0768645999997,1309.0794649999998,1309.0932139999995,1309.0932139999995,1309.0932139999995,1309.0932139999995,1311.0930415999992,1311.0930415999992,1311.0930415999992,1311.0930415999992,1311.0772893999992,3,None,0.8091090000007171,0.26038489999973535,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
40,0,40,,,,,,space,2.006169900000714,None,None,3,None,1.7820447000003696,None,0,0,0,0,,,,,2,0,2,0,,,,,40,0,40,0,1311.0930415999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,4.2706,1311.0778012,1311.0783311999994,1311.07845,1311.0930415999992,1315.3760224999996,1315.3605383999993,1315.3655226,1315.3760224999996,1315.3760224999996,1315.3760224999996,1315.3760224999996,1317.3757143999992,1317.3757143999992,1317.3757143999992,1317.3757143999992,1317.3602673999994,3,None,1.7820447000003696,None,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
41,0,41,,,,,,space,2.006169900000714,None,None,3,None,0.8877509000003556,0.3117291999997178,0,0,0,0,,,,,2,0,2,0,,,,,41,0,41,0,1317.3757143999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnürsenkel,4.5693,1317.3606928999998,1317.3612774999992,1317.3613664999993,1317.3757143999992,1321.9589843999993,1321.9433314999997,1321.9478948999995,1321.9589843999993,1321.9589843999993,1321.9589843999993,1321.9589843999993,1323.9595157999993,1323.9595157999993,1323.9595157999993,1323.9595157999993,1323.9433076999994,3,None,0.8877509000003556,0.3117291999997178,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
42,0,42,,,,,,space,2.006169900000714,None,None,3,None,0.8708751000003758,0.32784580000043206,0,0,0,0,,,,,2,0,2,0,,,,,42,0,42,0,1323.9595157999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dusche,2.3572,1323.9438099999998,1323.9443274999994,1323.9444323999996,1323.9595157999993,1326.3252211,1326.3098984999997,1326.3140551999995,1326.3252211,1326.3252211,1326.3252211,1326.3252211,1328.3254659999993,1328.3254659999993,1328.3254659999993,1328.3254659999993,1328.3095518,3,None,0.8708751000003758,0.32784580000043206,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
43,0,43,,,,,,space,2.006169900000714,None,None,3,None,1.8545672999998715,None,0,0,0,0,,,,,2,0,2,0,,,,,43,0,43,0,1328.3254659999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lava,2.6103,1328.3099993999995,1328.3104862,1328.3105823999995,1328.3254659999993,1330.941804,1330.9259967999997,1330.9290855,1330.941804,1330.941804,1330.941804,1330.941804,1332.9417927999993,1332.9417927999993,1332.9417927999993,1332.9417927999993,1332.9260566999992,3,None,1.8545672999998715,None,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
44,0,44,,,,,,space,2.006169900000714,None,None,2,None,1.1192066999992676,0.24558990000059566,0,0,0,0,,,,,2,0,2,0,,,,,44,0,44,0,1332.9417927999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agent,3.985,1332.9265680999997,1332.9270989999995,1332.9272105,1332.9417927999993,1336.9412698999995,1336.9255453999995,1336.9291341999997,1336.9412698999995,1336.9412698999995,1336.9412698999995,1336.9412698999995,1338.9414864999999,1338.9414864999999,1338.9414864999999,1338.9414864999999,1338.9256452999998,2,None,1.1192066999992676,0.24558990000059566,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
45,0,45,,,,,,space,2.006169900000714,None,None,3,None,1.0490919000003487,0.30628059999980906,0,0,0,0,,,,,2,0,2,0,,,,,45,0,45,0,1338.9414864999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,2.4159,1338.9261520999999,1338.9266663999997,1338.9267739999996,1338.9414864999999,1341.3577339999993,1341.3420382999993,1341.3454159999992,1341.3577339999993,1341.3577339999993,1341.3577339999993,1341.3577339999993,1343.3575679999994,1343.3575679999994,1343.3575679999994,1343.3575679999994,1343.3423706999993,3,None,1.0490919000003487,0.30628059999980906,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
46,0,46,,,,,,space,2.006169900000714,None,None,3,None,0.8046623999998701,0.275929599999472,0,0,0,0,,,,,2,0,2,0,,,,,46,0,46,0,1343.3575679999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ostern,2.248,1343.3428848999993,1343.3434048999998,1343.3435154999997,1343.3575679999994,1345.6075759999994,1345.5921301999997,1345.597417,1345.6075759999994,1345.6075759999994,1345.6075759999994,1345.6075759999994,1347.6073573999993,1347.6073573999993,1347.6073573999993,1347.6073573999993,1347.5921352999994,3,None,0.8046623999998701,0.275929599999472,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
47,0,47,,,,,,space,2.006169900000714,None,None,3,None,0.8072110000002795,0.27441759999965143,0,0,0,0,,,,,2,0,2,0,,,,,47,0,47,0,1347.6073573999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.0533,1347.5926506999995,1347.5931661999994,1347.5932734999997,1347.6073573999993,1350.6742418999993,1350.6587118999996,1350.6628126999994,1350.6742418999993,1350.6742418999993,1350.6742418999993,1350.6742418999993,1352.6738837999992,1352.6738837999992,1352.6738837999992,1352.6738837999992,1352.6582908999999,3,None,0.8072110000002795,0.27441759999965143,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
48,0,48,,,,,,space,2.006169900000714,None,None,3,None,1.094873999999436,0.25688520000039716,0,0,0,0,,,,,2,0,2,0,,,,,48,0,48,0,1352.6738837999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.6958,1352.6587962999993,1352.6593156999998,1352.6594210999992,1352.6738837999992,1355.3744473999996,1355.3580447999993,1355.3619111999997,1355.3744473999996,1355.3744473999996,1355.3744473999996,1355.3744473999996,1357.3737863999995,1357.3737863999995,1357.3737863999995,1357.3737863999995,1357.3581154999993,3,None,1.094873999999436,0.25688520000039716,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
49,0,49,,,,,,space,2.006169900000714,None,None,3,None,0.9614197999999305,0.2652429999998276,0,0,0,0,,,,,2,0,2,0,,,,,49,0,49,0,1357.3737863999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,2.4786,1357.3586219999997,1357.3593481999997,1357.3594561,1357.3737863999995,1359.8566950999993,1359.8412036,1359.8452730999998,1359.8566950999993,1359.8566950999993,1359.8566950999993,1359.8566950999993,1361.8564792999996,1361.8564792999996,1361.8564792999996,1361.8564792999996,1361.8410531999998,3,None,0.9614197999999305,0.2652429999998276,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
50,0,50,,,,,,space,2.006169900000714,None,None,3,None,0.937341099999685,0.2891866999998456,0,0,0,0,,,,,2,0,2,0,,,,,50,0,50,0,1361.8564792999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleskop,2.3731,1361.8415594999997,1361.8422038999997,1361.8423094,1361.8564792999996,1364.2399366,1364.2240327999998,1364.2277959999992,1364.2399366,1364.2399366,1364.2399366,1364.2399366,1366.2398395999999,1366.2398395999999,1366.2398395999999,1366.2398395999999,1366.2241666,3,None,0.937341099999685,0.2891866999998456,,,,,,,,,,,,,,,,,,1269,1,2025-09-20_11h21.11.455,sm,2024.2.4,59.96253540771553,2025-09-20 11h21.25.241563 +0200,
