thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,fm_key.keys,fm_key.rt,fm_key.duration,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,space,2.005989100000079,None,None,3,None,0.9838279000005059,0.16666059999988647,0,0,0,0,,,,,1,0,1,0,,,,,,,,17,0,17,0,683.5980988000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,3.3256,683.5830842000005,683.5837395000008,683.5838473000003,683.5980988000001,686.9310019000004,686.9154024,686.9187918000007,686.9310019000004,686.9310019000004,686.9310019000004,686.9310019000004,688.9160347000006,3,None,688.9311342999999,688.9311342999999,688.9311342999999,688.9311342999999,0.9838279000005059,0.16666059999988647,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
18,0,18,,,,,,space,2.005989100000079,None,None,3,None,1.5042383999998492,0.18013950000022305,0,0,0,0,,,,,1,0,1,0,,,,,,,,18,0,18,0,688.9311342999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,2.8351,688.9165794999999,688.9171079000007,688.9172153,688.9311342999999,691.7808931,691.7654553000002,691.7696977000005,691.7808931,691.7808931,691.7808931,691.7808931,693.7653275000002,3,None,693.7808629000001,693.7808629000001,693.7808629000001,693.7808629000001,1.5042383999998492,0.18013950000022305,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
19,0,19,,,,,,space,2.005989100000079,None,None,2,None,0.7017243000000235,0.17692259999967064,0,0,0,0,,,,,1,0,1,0,,,,,,,,19,0,19,0,693.7808629000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruder,2.1434,693.7658346000007,693.7664238000007,693.7665947000005,693.7808629000001,695.9305475000001,695.9150313,695.9185597000005,695.9305475000001,695.9305475000001,695.9305475000001,695.9305475000001,697.9151783000007,2,None,697.9307950000002,697.9307950000002,697.9307950000002,697.9307950000002,0.7017243000000235,0.17692259999967064,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
20,0,20,,,,,,space,2.005989100000079,None,None,3,None,1.9438722000004418,None,0,0,0,0,,,,,1,0,1,0,,,,,,,,20,0,20,0,697.9307950000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,2.8454,697.9156754000005,697.9164246,697.9165370000001,697.9307950000002,700.7804161000004,700.7646843000002,700.7686462000001,700.7804161000004,700.7804161000004,700.7804161000004,700.7804161000004,702.7647937000002,3,None,702.7802971000001,702.7802971000001,702.7802971000001,702.7802971000001,1.9438722000004418,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
21,0,21,,,,,,space,2.005989100000079,None,None,2,None,1.9386351999992257,None,0,0,0,0,,,,,1,0,1,0,,,,,,,,21,0,21,0,702.7802971000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,3.3631,702.7652941000006,702.7659778000007,702.7660825000003,702.7802971000001,706.1467815000005,706.1310900000008,706.1345749000002,706.1467815000005,706.1467815000005,706.1467815000005,706.1467815000005,708.1310501000007,2,None,708.1465246000007,708.1465246000007,708.1465246000007,708.1465246000007,1.9386351999992257,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
22,0,22,,,,,,space,2.005989100000079,None,None,2,None,1.030619399999523,0.15419389999988198,0,0,0,0,,,,,1,0,1,0,,,,,,,,22,0,22,0,708.1465246000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gespräch,2.5048,708.1315246000004,708.1320615000004,708.1321680000001,708.1465246000007,710.6630353,710.6474795000004,710.6520305000004,710.6630353,710.6630353,710.6630353,710.6630353,712.6475801000006,2,None,712.6629604,712.6629604,712.6629604,712.6629604,1.030619399999523,0.15419389999988198,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
23,0,23,,,,,,space,2.005989100000079,None,None,2,None,1.1043080999997983,0.14879060000021127,0,0,0,0,,,,,1,0,1,0,,,,,,,,23,0,23,0,712.6629604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team,5.289,712.6480801000007,712.6487145000001,712.6488204000007,712.6629604,717.9626084000001,717.9468842000006,717.9498922000002,717.9626084000001,717.9626084000001,717.9626084000001,717.9626084000001,719.9472400000004,2,None,719.9626988,719.9626988,719.9626988,719.9626988,1.1043080999997983,0.14879060000021127,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
24,0,24,,,,,,space,2.005989100000079,None,None,2,None,1.3597061000000394,0.15018569999938336,0,0,0,0,,,,,1,0,1,0,,,,,,,,24,0,24,0,719.9626988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humor,2.6073,719.9477391,719.9484008,719.9485057000002,719.9626988,722.5791773000001,722.5633789000003,722.5667886000001,722.5791773000001,722.5791773000001,722.5791773000001,722.5791773000001,724.5636006000004,2,None,724.5792610000008,724.5792610000008,724.5792610000008,724.5792610000008,1.3597061000000394,0.15018569999938336,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
25,0,25,,,,,,space,2.005989100000079,None,None,3,None,0.812883900000088,0.14517309999973804,0,0,0,0,,,,,1,0,1,0,,,,,,,,25,0,25,0,724.5792610000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karton,2.4131,724.5640968000007,724.5646210000004,724.5647256000002,724.5792610000008,726.9951801000007,726.9799349000004,726.9833318999999,726.9951801000007,726.9951801000007,726.9951801000007,726.9951801000007,728.9797978000006,3,None,728.9955697000005,728.9955697000005,728.9955697000005,728.9955697000005,0.812883900000088,0.14517309999973804,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
26,0,26,,,,,,space,2.005989100000079,None,None,2,None,1.1252973999999085,0.19688080000014452,0,0,0,0,,,,,1,0,1,0,,,,,,,,26,0,26,0,728.9955697000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zunge,2.4045,728.9803043000002,728.9808115000005,728.9809211000002,728.9955697000005,731.4118063000005,731.3962380000003,731.3997722000004,731.4118063000005,731.4118063000005,731.4118063000005,731.4118063000005,733.3964532,2,None,733.4119790000004,733.4119790000004,733.4119790000004,733.4119790000004,1.1252973999999085,0.19688080000014452,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
27,0,27,,,,,,space,2.005989100000079,None,None,2,None,0.9233089999997901,0.14657830000032845,0,0,0,0,,,,,1,0,1,0,,,,,,,,27,0,27,0,733.4119790000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,2.8691,733.3969525000002,733.3976019000002,733.3977077,733.4119790000004,736.2950408000006,736.2797764000006,736.2837437000007,736.2950408000006,736.2950408000006,736.2950408000006,736.2950408000006,738.2794363000003,2,None,738.2949466,738.2949466,738.2949466,738.2949466,0.9233089999997901,0.14657830000032845,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
28,0,28,,,,,,space,2.005989100000079,None,None,2,None,1.048472600000423,0.17428509999990638,0,0,0,0,,,,,1,0,1,0,,,,,,,,28,0,28,0,738.2949466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,4.1378,738.2799312000006,738.2805056000007,738.2806128000002,738.2949466,742.4446476000003,742.4290467999999,742.4332202000005,742.4446476000003,742.4446476000003,742.4446476000003,742.4446476000003,744.4292315000002,2,None,744.4451091000001,744.4451091000001,744.4451091000001,744.4451091000001,1.048472600000423,0.17428509999990638,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
29,0,29,,,,,,space,2.005989100000079,None,None,2,None,1.090424200000598,0.14569639999990613,0,0,0,0,,,,,1,0,1,0,,,,,,,,29,0,29,0,744.4451091000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,3.0656,744.4297298000001,744.4303155000007,744.4304218000007,744.4451091000001,747.5107472,747.4956777000007,747.4999551999999,747.5107472,747.5107472,747.5107472,747.5107472,749.4953279000001,2,None,749.5108095000005,749.5108095000005,749.5108095000005,749.5108095000005,1.090424200000598,0.14569639999990613,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
30,0,30,,,,,,space,2.005989100000079,None,None,2,None,1.681376900000032,0.17315559999951802,0,0,0,0,,,,,1,0,1,0,,,,,,,,30,0,30,0,749.5108095000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essen,2.3229,749.4958283000005,749.4964831000007,749.496588,749.5108095000005,751.8442881999999,751.8280262000007,751.8306545000005,751.8442881999999,751.8442881999999,751.8442881999999,751.8442881999999,753.8287832000005,2,None,753.8442584000004,753.8442584000004,753.8442584000004,753.8442584000004,1.681376900000032,0.17315559999951802,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
31,0,31,,,,,,space,2.005989100000079,None,None,3,None,1.4384835000000749,0.15793140000005224,0,0,0,0,,,,,1,0,1,0,,,,,,,,31,0,31,0,753.8442584000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Album,2.3169,753.8292895000004,753.8298014000002,753.8299120000001,753.8442584000004,756.1604335000002,756.1447480000006,756.1482693000007,756.1604335000002,756.1604335000002,756.1604335000002,756.1604335000002,758.1451768000006,3,None,758.1603437000003,758.1603437000003,758.1603437000003,758.1603437000003,1.4384835000000749,0.15793140000005224,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
32,0,32,,,,,,space,2.005989100000079,None,None,3,None,0.8950856000001295,0.1522246999993513,0,0,0,0,,,,,1,0,1,0,,,,,,,,32,0,32,0,758.1603437000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dip,2.5633,758.1456760000001,758.1463458000007,758.1464553000005,758.1603437000003,760.7269695000005,760.7116433000001,760.7146113000008,760.7269695000005,760.7269695000005,760.7269695000005,760.7269695000005,762.7114012000002,3,None,762.7267484000004,762.7267484000004,762.7267484000004,762.7267484000004,0.8950856000001295,0.1522246999993513,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
33,0,33,,,,,,space,2.005989100000079,None,None,3,None,0.763182599999709,0.18698960000074294,0,0,0,0,,,,,1,0,1,0,,,,,,,,33,0,33,0,762.7267484000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,2.0929,762.711918,762.7124231000007,762.7125300000007,762.7267484000004,764.8266964000004,764.8110825000003,764.8152216000008,764.8266964000004,764.8266964000004,764.8266964000004,764.8266964000004,766.8111922000007,3,None,766.8268881000004,766.8268881000004,766.8268881000004,766.8268881000004,0.763182599999709,0.18698960000074294,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
34,0,34,,,,,,space,2.005989100000079,None,None,2,None,1.1804156000007424,0.14761249999992287,0,0,0,0,,,,,1,0,1,0,,,,,,,,34,0,34,0,766.8268881000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.5626,766.8116908000002,766.8121947,766.8123000000005,766.8268881000004,769.3931320000002,769.3776498000007,769.3816886000004,769.3931320000002,769.3931320000002,769.3931320000002,769.3931320000002,771.3775224999999,2,None,771.3931682000002,771.3931682000002,771.3931682000002,771.3931682000002,1.1804156000007424,0.14761249999992287,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
35,0,35,,,,,,space,2.005989100000079,None,None,3,None,1.1667375999995784,0.17994090000047436,0,0,0,0,,,,,1,0,1,0,,,,,,,,35,0,35,0,771.3931682000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Käse,2.461,771.3780191000005,771.3786625000002,771.3787664000001,771.3931682000002,773.8593933000002,773.8439597000006,773.8476049000001,773.8593933000002,773.8593933000002,773.8593933000002,773.8593933000002,775.8440864000004,3,None,775.8594550000007,775.8594550000007,775.8594550000007,775.8594550000007,1.1667375999995784,0.17994090000047436,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
36,0,36,,,,,,space,2.005989100000079,None,None,2,None,1.2287817000005816,0.15715309999995952,0,0,0,0,,,,,1,0,1,0,,,,,,,,36,0,36,0,775.8594550000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gegenwart,2.8034,775.8445752000007,775.8453128000001,775.8454101000007,775.8594550000007,778.6758870000003,778.6602633000002,778.6669578000001,778.6758870000003,778.6758870000003,778.6758870000003,778.6758870000003,780.6598238000006,2,None,780.6760419000002,780.6760419000002,780.6760419000002,780.6760419000002,1.2287817000005816,0.15715309999995952,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
37,0,37,,,,,,space,2.005989100000079,None,None,2,None,0.7904537999993408,0.16572619999988092,0,0,0,0,,,,,1,0,1,0,,,,,,,,37,0,37,0,780.6760419000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turnerin,2.279,780.6602711000005,780.6607401000001,780.6608351000004,780.6760419000002,782.9588759000007,782.9432869000002,782.9473177,782.9588759000007,782.9588759000007,782.9588759000007,782.9588759000007,784.9432827,2,None,784.9588178000004,784.9588178000004,784.9588178000004,784.9588178000004,0.7904537999993408,0.16572619999988092,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
38,0,38,,,,,,space,2.005989100000079,None,None,3,None,1.9131349999997838,None,0,0,0,0,,,,,1,0,1,0,,,,,,,,38,0,38,0,784.9588178000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sack,2.1341,784.9437766000001,784.9442813000005,784.9443859000003,784.9588178000004,787.0920243,787.0765872000002,787.0797881000008,787.0920243,787.0920243,787.0920243,787.0920243,789.0765747000005,3,None,789.092028,789.092028,789.092028,789.092028,1.9131349999997838,None,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
39,0,39,,,,,,space,2.005989100000079,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,39,0,39,0,789.092028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwerg,2.8615,789.0770759000006,789.0777647000004,789.0778724000002,789.092028,791.9590877999999,791.9426093000002,791.9459383000003,791.9590877999999,791.9590877999999,791.9590877999999,791.9590877999999,793.9427904000004,None,None,793.9582794000007,793.9582794000007,793.9582794000007,793.9582794000007,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
40,0,40,,,,,,space,2.005989100000079,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,40,0,40,0,793.9582794000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,2.7357,793.9432524000003,793.9437724,793.9438771000005,793.9582794000007,796.7081903000008,796.6926324000005,796.6966774000002,796.7081903000008,796.7081903000008,796.7081903000008,796.7081903000008,798.6924115000002,None,None,798.7080819000003,798.7080819000003,798.7080819000003,798.7080819000003,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
41,0,41,,,,,,space,2.005989100000079,None,None,None,None,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,41,0,41,0,798.7080819000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rock,3.7827,798.6928537000003,798.6933364000006,798.6934359000006,798.7080819000003,802.4911533000004,802.4756099000006,802.4792566000006,802.4911533000004,802.4911533000004,802.4911533000004,802.4911533000004,804.4755865000006,None,None,804.4911295000002,804.4911295000002,804.4911295000002,804.4911295000002,,,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
42,0,42,,,,,,space,2.005989100000079,None,None,3,None,1.3985689999999522,0.19134529999973893,0,0,0,0,,,,,1,0,1,0,,,,,,,,42,0,42,0,804.4911295000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Film,2.4287,804.4760441000008,804.4767022000005,804.4768076,804.4911295000002,806.9239998000003,806.9084863000007,806.9118185000007,806.9239998000003,806.9239998000003,806.9239998000003,806.9239998000003,808.9087660000005,3,None,808.9242515000005,808.9242515000005,808.9242515000005,808.9242515000005,1.3985689999999522,0.19134529999973893,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
43,0,43,,,,,,space,2.005989100000079,None,None,2,None,1.1783259999992879,0.17622670000037033,0,0,0,0,,,,,1,0,1,0,,,,,,,,43,0,43,0,808.9242515000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,3.2156,808.9092702000007,808.9100217000005,808.9101264999999,808.9242515000005,812.1406532999999,812.1249954000004,812.1291470000006,812.1406532999999,812.1406532999999,812.1406532999999,812.1406532999999,814.1248294000006,2,None,814.1406380000008,814.1406380000008,814.1406380000008,814.1406380000008,1.1783259999992879,0.17622670000037033,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
44,0,44,,,,,,space,2.005989100000079,None,None,3,None,1.1207407000001695,0.19190139999955136,0,0,0,0,,,,,1,0,1,0,,,,,,,,44,0,44,0,814.1406380000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeichnung,2.255,814.1253364000004,814.1258495000002,814.1259554000007,814.1406380000008,816.4071408,816.3914341,816.3956176000002,816.4071408,816.4071408,816.4071408,816.4071408,818.3915145000001,3,None,818.4069589000001,818.4069589000001,818.4069589000001,818.4069589000001,1.1207407000001695,0.19190139999955136,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
45,0,45,,,,,,space,2.005989100000079,None,None,3,None,0.8261216000000786,0.19342989999950078,0,0,0,0,,,,,1,0,1,0,,,,,,,,45,0,45,0,818.4069589000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diamant,3.982,818.3920101000003,818.3925259000007,818.3926323000005,818.4069589000001,822.3897574000002,822.3745269000001,822.3782779000003,822.3897574000002,822.3897574000002,822.3897574000002,822.3897574000002,824.3744732000005,3,None,824.3900849000001,824.3900849000001,824.3900849000001,824.3900849000001,0.8261216000000786,0.19342989999950078,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
46,0,46,,,,,,space,2.005989100000079,None,None,3,None,0.7661805000007007,0.19032179999976506,0,0,0,0,,,,,1,0,1,0,,,,,,,,46,0,46,0,824.3900849000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball,4.2097,824.3749801000004,824.3754960000006,824.3756001000002,824.3900849000001,828.6063333000002,828.5908614,828.5946093000002,828.6063333000002,828.6063333000002,828.6063333000002,828.6063333000002,830.5907511000005,3,None,830.6063466000005,830.6063466000005,830.6063466000005,830.6063466000005,0.7661805000007007,0.19032179999976506,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
47,0,47,,,,,,space,2.005989100000079,None,None,3,None,0.8005548999999519,0.22262020000016491,0,0,0,0,,,,,1,0,1,0,,,,,,,,47,0,47,0,830.6063466000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebel,2.6711,830.5912536000005,830.5917943000004,830.5919014000001,830.6063466000005,833.2892114000006,833.2737805000006,833.2773995000007,833.2892114000006,833.2892114000006,833.2892114000006,833.2892114000006,835.2738457000005,3,None,835.2892258000002,835.2892258000002,835.2892258000002,835.2892258000002,0.8005548999999519,0.22262020000016491,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
48,0,48,,,,,,space,2.005989100000079,None,None,2,None,0.806488299999728,0.14958720000049652,0,0,0,0,,,,,1,0,1,0,,,,,,,,48,0,48,0,835.2892258000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,2.7971,835.2743497000001,835.2748578000001,835.2749617,835.2892258000002,838.0889999000001,838.0733690000006,838.0772659000004,838.0889999000001,838.0889999000001,838.0889999000001,838.0889999000001,840.0734752000008,2,None,840.0888567000002,840.0888567000002,840.0888567000002,840.0888567000002,0.806488299999728,0.14958720000049652,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
49,0,49,,,,,,space,2.005989100000079,None,None,3,None,1.323577899999691,0.15793500000017957,0,0,0,0,,,,,1,0,1,0,,,,,,,,49,0,49,0,840.0888567000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,2.1064,840.073942,840.0744379000007,840.0745369000006,840.0888567000002,842.2055111,842.1899885000003,842.1940399000005,842.2055111,842.2055111,842.2055111,842.2055111,844.1898356000002,3,None,844.2054195999999,844.2054195999999,844.2054195999999,844.2054195999999,1.323577899999691,0.15793500000017957,,,,,,,,,,,,,,,,,,6113,1,2025-10-17_12h29.34.696,sm,2024.2.4,59.95078040919703,2025-10-17 12h29.43.791669 +0200,
