thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,,,,,,space,18.779794199999742,None,None,3,None,1.0556547000014689,0.24031079999986105,1,0,1,0,,,,,0,0,0,0,,,,,1,0,1,0,2291.7875212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaffee,3.7553,2291.7725753000013,2291.7733171,2291.7734316000024,2291.7875212,2295.5536987000014,2295.538220300001,2295.5415102000006,2295.5536987000014,2295.5536987000014,2295.5536987000014,2295.5536987000014,2297.553735100002,2297.553735100002,2297.553735100002,2297.553735100002,2297.538321,3,None,1.0556547000014689,0.24031079999986105,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
2,0,2,,,,,,space,18.779794199999742,None,None,3,None,1.222518200000195,0.2173928000011074,1,0,1,0,,,,,0,0,0,0,,,,,2,0,2,0,2297.553735100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kapitel,2.1453,2297.5388319000012,2297.5394151,2297.539523800002,2297.553735100002,2299.7035840000026,2299.688046700001,2299.6921180000027,2299.7035840000026,2299.7035840000026,2299.7035840000026,2299.7035840000026,2301.7035434000027,2301.7035434000027,2301.7035434000027,2301.7035434000027,2301.6883278999994,3,None,1.222518200000195,0.2173928000011074,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
3,0,3,,,,,,space,18.779794199999742,None,None,2,None,0.8730915999985882,0.14619740000125603,1,0,1,0,,,,,0,0,0,0,,,,,3,0,3,0,2301.7035434000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tradition,2.9899,2301.6888433999993,2301.6893597000017,2301.689465700001,2301.7035434000027,2304.7033260000026,2304.6875604000015,2304.6924885000008,2304.7033260000026,2304.7033260000026,2304.7033260000026,2304.7033260000026,2306.7033198999998,2306.7033198999998,2306.7033198999998,2306.7033198999998,2306.687821800002,2,None,0.8730915999985882,0.14619740000125603,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
4,0,4,,,,,,space,18.779794199999742,None,None,3,None,1.0957277000015893,0.17951669999820297,1,0,1,0,,,,,0,0,0,0,,,,,4,0,4,0,2306.7033198999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,3.3162,2306.688326800002,2306.6890792000013,2306.689186200001,2306.7033198999998,2310.0197007999996,2310.0041335000024,2310.0082239000003,2310.0197007999996,2310.0197007999996,2310.0197007999996,2310.0197007999996,2312.0200803000007,2312.0200803000007,2312.0200803000007,2312.0200803000007,2312.004098900001,3,None,1.0957277000015893,0.17951669999820297,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
5,0,5,,,,,,space,18.779794199999742,None,None,2,None,1.1026455999999598,0.17194109999763896,1,0,1,0,,,,,0,0,0,0,,,,,5,0,5,0,2312.0200803000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Safari,3.1223,2312.0046065999995,2312.0051230999998,2312.005234,2312.0200803000007,2315.152489100001,2315.1369766999997,2315.140596100002,2315.152489100001,2315.152489100001,2315.152489100001,2315.152489100001,2317.1525956000005,2317.1525956000005,2317.1525956000005,2317.1525956000005,2317.136927200001,2,None,1.1026455999999598,0.17194109999763896,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
6,0,6,,,,,,space,18.779794199999742,None,None,3,None,1.0273612999990291,0.18644579999818234,1,0,1,0,,,,,0,0,0,0,,,,,6,0,6,0,2317.1525956000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,3.6638,2317.1374407000003,2317.1379527000026,2317.1380568000022,2317.1525956000005,2320.8191208999997,2320.8036188000005,2320.8076776000016,2320.8191208999997,2320.8191208999997,2320.8191208999997,2320.8191208999997,2322.819216,2322.819216,2322.819216,2322.819216,2322.8034678000004,3,None,1.0273612999990291,0.18644579999818234,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
7,0,7,,,,,,space,18.779794199999742,None,None,3,None,1.0564913000016531,0.17950349999955506,1,0,1,0,,,,,0,0,0,0,,,,,7,0,7,0,2322.819216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maske,5.5539,2322.8039812999996,2322.8045555000026,2322.8046644999995,2322.819216,2328.385280900002,2328.369873800002,2328.3739105000022,2328.385280900002,2328.385280900002,2328.385280900002,2328.385280900002,2330.385468700002,2330.385468700002,2330.385468700002,2330.385468700002,2330.369652900001,3,None,1.0564913000016531,0.17950349999955506,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
8,0,8,,,,,,space,18.779794199999742,None,None,2,None,1.0814590999980283,0.1584967000017059,1,0,1,0,,,,,0,0,0,0,,,,,8,0,8,0,2330.385468700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,2.2697,2330.3701733000016,2330.3706758000008,2330.3707875,2330.385468700002,2332.668600500001,2332.6531417000006,2332.6573940000017,2332.668600500001,2332.668600500001,2332.668600500001,2332.668600500001,2334.6683115000014,2334.6683115000014,2334.6683115000014,2334.6683115000014,2334.6528971000007,2,None,1.0814590999980283,0.1584967000017059,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
9,0,9,,,,,,space,18.779794199999742,None,None,2,None,0.9260577999993984,0.1729702000011457,1,0,1,0,,,,,0,0,0,0,,,,,9,0,9,0,2334.6683115000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziege,2.166,2334.6534047999994,2334.6540483999997,2334.6541548000023,2334.6683115000014,2336.8346364000026,2336.8191143000004,2336.8228617999994,2336.8346364000026,2336.8346364000026,2336.8346364000026,2336.8346364000026,2338.8347974000026,2338.8347974000026,2338.8347974000026,2338.8347974000026,2338.8193898000027,2,None,0.9260577999993984,0.1729702000011457,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
10,0,10,,,,,,space,18.779794199999742,None,None,3,None,1.9400274999970861,None,1,0,1,0,,,,,0,0,0,0,,,,,10,0,10,0,2338.8347974000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chips,3.6011,2338.8199037000013,2338.8204301000005,2338.820539600001,2338.8347974000026,2342.451060200001,2342.4359006000013,2342.4409452,2342.451060200001,2342.451060200001,2342.451060200001,2342.451060200001,2344.451358099999,2344.451358099999,2344.451358099999,2344.451358099999,2344.4356829999997,3,None,1.9400274999970861,None,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
11,0,11,,,,,,space,18.779794199999742,None,None,3,None,1.045179000000644,0.18008959999860963,1,0,1,0,,,,,0,0,0,0,,,,,11,0,11,0,2344.451358099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platz,2.6721,2344.436186400002,2344.4368716999998,2344.4369772000027,2344.451358099999,2347.134215500002,2347.1192482000006,2347.123310499999,2347.134215500002,2347.134215500002,2347.134215500002,2347.134215500002,2349.1342360000017,2349.1342360000017,2349.1342360000017,2349.1342360000017,2349.118549400002,3,None,1.045179000000644,0.18008959999860963,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
12,0,12,,,,,,space,18.779794199999742,None,None,3,None,0.9091291000004276,0.18940809999912744,1,0,1,0,,,,,0,0,0,0,,,,,12,0,12,0,2349.1342360000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahnpasta,2.7543,2349.1190653000012,2349.1195896000027,2349.1197014000027,2349.1342360000017,2351.9006910000026,2351.8854759000023,2351.8896225999997,2351.9006910000026,2351.9006910000026,2351.9006910000026,2351.9006910000026,2353.9008477999996,2353.9008477999996,2353.9008477999996,2353.9008477999996,2353.8850735000015,3,None,0.9091291000004276,0.18940809999912744,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
13,0,13,,,,,,space,18.779794199999742,None,None,2,None,0.9334761999998591,0.16973670000152197,1,0,1,0,,,,,0,0,0,0,,,,,13,0,13,0,2353.9008477999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunde,2.3709,2353.8855893,2353.8861123999995,2353.8862200000003,2353.9008477999996,2356.283607900001,2356.268197199999,2356.2718427,2356.283607900001,2356.283607900001,2356.283607900001,2356.283607900001,2358.2837383000006,2358.2837383000006,2358.2837383000006,2358.2837383000006,2358.2681254000017,2,None,0.9334761999998591,0.16973670000152197,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
14,0,14,,,,,,space,18.779794199999742,None,None,3,None,0.8058363000018289,0.1435830000009446,1,0,1,0,,,,,0,0,0,0,,,,,14,0,14,0,2358.2837383000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,3.8152,2358.268635799999,2358.269172700002,2358.269279,2358.2837383000006,2362.1000798000023,2362.0843575,2362.0880615999995,2362.1000798000023,2362.1000798000023,2362.1000798000023,2362.1000798000023,2364.1000746000027,2364.1000746000027,2364.1000746000027,2364.1000746000027,2364.0845738000025,3,None,0.8058363000018289,0.1435830000009446,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
15,0,15,,,,,,space,18.779794199999742,None,None,3,None,1.0428780000002007,0.18551410000145552,1,0,1,0,,,,,0,0,0,0,,,,,15,0,15,0,2364.1000746000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beine,2.8861,2364.0851131000018,2364.085653000002,2364.0857613000007,2364.1000746000027,2366.9998405000006,2366.9842952,2366.987842800001,2366.9998405000006,2366.9998405000006,2366.9998405000006,2366.9998405000006,2369.000118600001,2369.000118600001,2369.000118600001,2369.000118600001,2368.9841527999997,3,None,1.0428780000002007,0.18551410000145552,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
16,0,16,,,,,,space,18.779794199999742,None,None,2,None,1.7875461999974505,0.13665170000240323,1,0,1,0,,,,,0,0,0,0,,,,,16,0,16,0,2369.000118600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Himmel,2.9569,2368.9846450000005,2368.985141100002,2368.9852492000027,2369.000118600001,2371.965936700002,2371.9509380000018,2371.9558139,2371.965936700002,2371.965936700002,2371.965936700002,2371.965936700002,2373.9661466,2373.9661466,2373.9661466,2373.9661466,2373.9506344,2,None,1.7875461999974505,0.13665170000240323,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
17,0,17,,,,,,space,18.779794199999742,None,None,3,None,1.1380965999996988,0.15200729999924079,1,0,1,0,,,,,0,0,0,0,,,,,17,0,17,0,2373.9661466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kälte,5.5502,2373.9511518,2373.9519137000025,2373.952022199999,2373.9661466,2379.5159267000017,2379.500093400002,2379.503636600002,2379.5159267000017,2379.5159267000017,2379.5159267000017,2379.5159267000017,2381.5156375000006,2381.5156375000006,2381.5156375000006,2381.5156375000006,2381.5003407000004,3,None,1.1380965999996988,0.15200729999924079,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
18,0,18,,,,,,space,18.779794199999742,None,None,2,None,0.893407899999147,0.16160200000012992,1,0,1,0,,,,,0,0,0,0,,,,,18,0,18,0,2381.5156375000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,2.3549,2381.5008524000004,2381.5013757000015,2381.5014831000008,2381.5156375000006,2383.8820202999996,2383.8661659000027,2383.8689255000027,2383.8820202999996,2383.8820202999996,2383.8820202999996,2383.8820202999996,2385.881903100002,2385.881903100002,2385.881903100002,2385.881903100002,2385.8667520000017,2,None,0.893407899999147,0.16160200000012992,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
19,0,19,,,,,,space,18.779794199999742,None,None,3,None,1.3865439999972295,0.15303510000012466,1,0,1,0,,,,,0,0,0,0,,,,,19,0,19,0,2385.881903100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knöchel,2.325,2385.8672673,2385.8677909,2385.8678968999993,2385.881903100002,2388.215324500001,2388.2000193999993,2388.203783000001,2388.215324500001,2388.215324500001,2388.215324500001,2388.215324500001,2390.215208100002,2390.215208100002,2390.215208100002,2390.215208100002,2390.1996937000004,3,None,1.3865439999972295,0.15303510000012466,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
20,0,20,,,,,,space,18.779794199999742,None,None,2,None,0.815876800003025,0.1475648999985424,1,0,1,0,,,,,0,0,0,0,,,,,20,0,20,0,2390.215208100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anführer,2.7002,2390.2002076999997,2390.2007457,2390.2008502999997,2390.215208100002,2392.9148394000003,2392.8994948,2392.9028027999993,2392.9148394000003,2392.9148394000003,2392.9148394000003,2392.9148394000003,2394.9150284999996,2394.9150284999996,2394.9150284999996,2394.9150284999996,2394.899406700002,2,None,0.815876800003025,0.1475648999985424,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
21,0,21,,,,,,space,18.779794199999742,None,None,2,None,0.8797565999993822,0.15059699999983422,1,0,1,0,,,,,0,0,0,0,,,,,21,0,21,0,2394.9150284999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wissen,2.6253,2394.8999243,2394.9004440999997,2394.900548900001,2394.9150284999996,2397.5480867000006,2397.5326399000005,2397.536740800002,2397.5480867000006,2397.5480867000006,2397.5480867000006,2397.5480867000006,2399.5481282,2399.5481282,2399.5481282,2399.5481282,2399.532607500001,2,None,0.8797565999993822,0.15059699999983422,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
22,0,22,,,,,,space,18.779794199999742,None,None,3,None,0.6566346999970847,0.1549897000004421,1,0,1,0,,,,,0,0,0,0,,,,,22,0,22,0,2399.5481282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klee,3.4292,2399.5331183000017,2399.533638000001,2399.5337426000006,2399.5481282,2402.981349900001,2402.9656966000002,2402.9691599,2402.981349900001,2402.981349900001,2402.981349900001,2402.981349900001,2404.981086300002,2404.981086300002,2404.981086300002,2404.981086300002,2404.9655624000006,3,None,0.6566346999970847,0.1549897000004421,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
23,0,23,,,,,,space,18.779794199999742,None,None,2,None,0.7813801999982388,0.14160550000087824,1,0,1,0,,,,,0,0,0,0,,,,,23,0,23,0,2404.981086300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eule,4.1435,2404.9660748999995,2404.9665939000006,2404.9667001000016,2404.981086300002,2409.1307930000003,2409.1151228000017,2409.1196877,2409.1307930000003,2409.1307930000003,2409.1307930000003,2409.1307930000003,2411.130764900001,2411.130764900001,2411.130764900001,2411.130764900001,2411.1152380999993,2,None,0.7813801999982388,0.14160550000087824,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
24,0,24,,,,,,space,18.779794199999742,None,None,3,None,0.956024700000853,0.16537119999702554,1,0,1,0,,,,,0,0,0,0,,,,,24,0,24,0,2411.130764900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gleis,4.1858,2411.1157504000003,2411.1162619999996,2411.116367300001,2411.130764900001,2415.3305263,2415.3150000000023,2415.3190815000016,2415.3305263,2415.3305263,2415.3305263,2415.3305263,2417.3305387,2417.3305387,2417.3305387,2417.3305387,2417.3153249000025,3,None,0.956024700000853,0.16537119999702554,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
25,0,25,,,,,,space,18.779794199999742,None,None,3,None,1.8185999000015727,0.12175729999944451,1,0,1,0,,,,,0,0,0,0,,,,,25,0,25,0,2417.3305387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,2.9357,2417.3158476999997,2417.3163989999994,2417.3165107000023,2417.3305387,2420.2805363000007,2420.2647400000023,2420.2686405999993,2420.2805363000007,2420.2805363000007,2420.2805363000007,2420.2805363000007,2422.280012200001,2422.280012200001,2422.280012200001,2422.280012200001,2422.264205800002,3,None,1.8185999000015727,0.12175729999944451,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
26,0,26,,,,,,space,18.779794199999742,None,None,3,None,0.8965102999973169,0.1539197999991302,1,0,1,0,,,,,0,0,0,0,,,,,26,0,26,0,2422.280012200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.3104,2422.2646477000017,2422.265103400001,2422.2651977000023,2422.280012200001,2424.5963757000027,2424.580862900002,2424.5839562,2424.5963757000027,2424.5963757000027,2424.5963757000027,2424.5963757000027,2426.5967117,2426.5967117,2426.5967117,2426.5967117,2426.581003800002,3,None,0.8965102999973169,0.1539197999991302,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
27,0,27,,,,,,space,18.779794199999742,None,None,3,None,0.8571273000015935,0.15202439999848139,1,0,1,0,,,,,0,0,0,0,,,,,27,0,27,0,2426.5967117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zähne,3.259,2426.5814818,2426.5820986,2426.5822014000005,2426.5967117,2429.862664100001,2429.8472900000015,2429.8507548000016,2429.862664100001,2429.862664100001,2429.862664100001,2429.862664100001,2431.862929400002,2431.862929400002,2431.862929400002,2431.862929400002,2431.8474141000006,3,None,0.8571273000015935,0.15202439999848139,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
28,0,28,,,,,,space,18.779794199999742,None,None,2,None,1.1801807999981975,0.18908229999942705,1,0,1,0,,,,,0,0,0,0,,,,,28,0,28,0,2431.862929400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Riechen,4.0455,2431.8479238,2431.848455700001,2431.8485645,2431.862929400002,2435.9124537999996,2435.8966862000016,2435.9000749000006,2435.9124537999996,2435.9124537999996,2435.9124537999996,2435.9124537999996,2437.912390199999,2437.912390199999,2437.912390199999,2437.912390199999,2437.897020100001,2,None,1.1801807999981975,0.18908229999942705,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
29,0,29,,,,,,space,18.779794199999742,None,None,3,None,0.6975542000000132,0.14554860000134795,1,0,1,0,,,,,0,0,0,0,,,,,29,0,29,0,2437.912390199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garten,2.2464,2437.8975501000023,2437.8980668000004,2437.8981747,2437.912390199999,2440.162236,2440.146729100001,2440.1506856000015,2440.162236,2440.162236,2440.162236,2440.162236,2442.1623340000006,2442.1623340000006,2442.1623340000006,2442.1623340000006,2442.1467728000025,3,None,0.6975542000000132,0.14554860000134795,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
30,0,30,,,,,,space,18.779794199999742,None,None,3,None,0.7289343000011286,0.16460010000082548,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2442.1623340000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Datei,3.9275,2442.1472861,2442.1477897000004,2442.147896000002,2442.1623340000006,2446.095258600002,2446.079722000002,2446.0847694000004,2446.095258600002,2446.095258600002,2446.095258600002,2446.095258600002,2448.0953389000024,2448.0953389000024,2448.0953389000024,2448.0953389000024,2448.080381300002,3,None,0.7289343000011286,0.16460010000082548,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
31,0,31,,,,,,space,18.779794199999742,None,None,3,None,0.8778966999998374,0.15716819999943255,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2448.0953389000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herbst,3.4491,2448.0809099,2448.0815913000006,2448.0817045000003,2448.0953389000024,2451.5450631999993,2451.5293045,2451.5336567000013,2451.5450631999993,2451.5450631999993,2451.5450631999993,2451.5450631999993,2453.5451829000012,2453.5451829000012,2453.5451829000012,2453.5451829000012,2453.5293005999993,3,None,0.8778966999998374,0.15716819999943255,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
32,0,32,,,,,,space,18.779794199999742,None,None,2,None,1.0612101000006078,0.15266110000084154,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2453.5451829000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.59,2453.5298127000024,2453.5304644000025,2453.5305694000017,2453.5451829000012,2456.1446982000016,2456.1289542000013,2456.1325423000017,2456.1446982000016,2456.1446982000016,2456.1446982000016,2456.1446982000016,2458.1446958000015,2458.1446958000015,2458.1446958000015,2458.1446958000015,2458.1290627000017,2,None,1.0612101000006078,0.15266110000084154,,,,,,,,,,,,,,,,,,,,,6896,1,2025-10-23_20h33.52.531,sm,2024.2.4,59.96850454157337,2025-10-23 20h34.07.122200 +0200,
