thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,,,,,,space,2.780490099999952,None,None,3,1.1313074999998207,0.20734710000033374,None,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2380.0655602000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.1991,2380.050262500001,2380.050928300001,2380.051037700001,2380.0655602000006,2382.2660063000003,2382.2494497000007,2382.2541599000015,2382.2660063000003,2382.2660063000003,2382.2660063000003,2382.2660063000003,2384.2651603000013,2384.2651603000013,2384.2651603000013,2384.2651603000013,2384.2500531000005,3,1.1313074999998207,0.20734710000033374,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
31,0,31,,,,,,space,2.780490099999952,None,None,3,0.8665892999997595,0.2453733000002103,None,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2384.2651603000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fahrrad,3.7814,2384.2505659,2384.2510762,2384.251182,2384.2651603000013,2388.0481308,2388.0323641000014,2388.0357373000006,2388.0481308,2388.0481308,2388.0481308,2388.0481308,2390.0482403000005,2390.0482403000005,2390.0482403000005,2390.0482403000005,2390.0325947,3,0.8665892999997595,0.2453733000002103,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
32,0,32,,,,,,space,2.780490099999952,None,None,3,1.2334551000003557,0.21341150000080233,None,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2390.0482403000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lokomotive,2.0171,2390.033120600001,2390.033700400001,2390.0338085000003,2390.0482403000005,2392.0644603,2392.0490056,2392.0528636,2392.0644603,2392.0644603,2392.0644603,2392.0644603,2394.0647611000004,2394.0647611000004,2394.0647611000004,2394.0647611000004,2394.0489283000006,3,1.2334551000003557,0.21341150000080233,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
33,0,33,,,,,,space,2.780490099999952,None,None,3,1.1987504999997327,0.2203577000000223,None,1,0,1,0,,,,,0,0,0,0,,,,,33,0,33,0,2394.0647611000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,2.1561,2394.0493814,2394.0498501,2394.0499456,2394.0647611000004,2396.231118900001,2396.2154084000013,2396.2193529000015,2396.231118900001,2396.231118900001,2396.231118900001,2396.231118900001,2398.2312779000004,2398.2312779000004,2398.2312779000004,2398.2312779000004,2398.2156135000005,3,1.1987504999997327,0.2203577000000223,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
34,0,34,,,,,,space,2.780490099999952,None,None,3,1.287499399999433,0.20744360000026063,None,1,0,1,0,,,,,0,0,0,0,,,,,34,0,34,0,2398.2312779000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,3.8333,2398.216115000001,2398.2166425000014,2398.2167467,2398.2312779000004,2402.0642188,2402.0484182,2402.0523639000003,2402.0642188,2402.0642188,2402.0642188,2402.0642188,2404.064153000001,2404.064153000001,2404.064153000001,2404.064153000001,2404.048462500001,3,1.287499399999433,0.20744360000026063,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
35,0,35,,,,,,space,2.780490099999952,None,None,3,1.2537646000000677,0.234705999999278,None,1,0,1,0,,,,,0,0,0,0,,,,,35,0,35,0,2404.064153000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.6553,2404.0489712,2404.0494710000003,2404.049577400001,2404.064153000001,2406.7306054,2406.7147322,2406.718397800001,2406.7306054,2406.7306054,2406.7306054,2406.7306054,,,,,2408.7162482000003,3,1.2537646000000677,0.234705999999278,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
36,0,36,,,,,,space,2.780490099999952,None,None,2,1.6397030999996787,0.19296899999972084,None,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2408.730375000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schmerz,2.804,2408.716762600001,2408.717501000001,2408.717618300001,2408.730375000001,2411.5469099,2411.5312806,2411.5360809000013,2411.5469099,2411.5469099,2411.5469099,2411.5469099,2413.5469286000007,2413.5469286000007,2413.5469286000007,2413.5469286000007,2413.5314154000007,2,1.6397030999996787,0.19296899999972084,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
37,0,37,,,,,,space,2.780490099999952,None,None,3,1.0821737999995094,0.29717340000024706,None,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2413.5469286000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.5572,2413.5319243000013,2413.532566,2413.5326728,2413.5469286000007,2416.113616800001,2416.0976506000006,2416.1011886000015,2416.113616800001,2416.113616800001,2416.113616800001,2416.113616800001,2418.1133499000007,2418.1133499000007,2418.1133499000007,2418.1133499000007,2418.0976181000005,3,1.0821737999995094,0.29717340000024706,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
38,0,38,,,,,,space,2.780490099999952,None,None,2,1.006673400001091,0.1946114000002126,None,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2418.1133499000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tischler,5.1342,2418.0981298000006,2418.0986287000014,2418.0987348,2418.1133499000007,2423.262842100001,2423.2473238000002,2423.250815200001,2423.262842100001,2423.262842100001,2423.262842100001,2423.262842100001,2425.2627377999997,2425.2627377999997,2425.2627377999997,2425.2627377999997,2425.247287100001,2,1.006673400001091,0.1946114000002126,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
39,0,39,,,,,,space,2.780490099999952,None,None,3,1.169642400000157,0.21844059999966703,None,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2425.2627377999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülung,3.8739,2425.2477946,2425.2483082,2425.248415600001,2425.2627377999997,2429.1456377000013,2429.130228,2429.133559600001,2429.1456377000013,2429.1456377000013,2429.1456377000013,2429.1456377000013,2431.1457916,2431.1457916,2431.1457916,2431.1457916,2431.130362600001,3,1.169642400000157,0.21844059999966703,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
40,0,40,,,,,,space,2.780490099999952,None,None,3,0.9211466999986442,0.22929910000129894,None,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2431.1457916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gold,4.0757,2431.130870000001,2431.1313809000003,2431.1314879,2431.1457916,2435.2285918,2435.213599500001,2435.216832,2435.2285918,2435.2285918,2435.2285918,2435.2285918,2437.2290285,2437.2290285,2437.2290285,2437.2290285,2437.213689600001,3,0.9211466999986442,0.22929910000129894,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
41,0,41,,,,,,space,2.780490099999952,None,None,2,0.9273187999988295,0.17315310000049067,None,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2437.2290285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autorin,4.659,2437.2141969000004,2437.2147571000005,2437.2148651000007,2437.2290285,2441.8950792000014,2441.8793422,2441.8827055,2441.8950792000014,2441.8950792000014,2441.8950792000014,2441.8950792000014,2443.8950482,2443.8950482,2443.8950482,2443.8950482,2443.8797237,2,0.9273187999988295,0.17315310000049067,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
42,0,42,,,,,,space,2.780490099999952,None,None,2,0.8263083999991068,0.19986149999931513,None,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2443.8950482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elephant,3.2368,2443.8802316,2443.8808843000006,2443.8809993000013,2443.8950482,2447.1447714000005,2447.129274500001,2447.1327524000008,2447.1447714000005,2447.1447714000005,2447.1447714000005,2447.1447714000005,2449.144642200001,2449.144642200001,2449.144642200001,2449.144642200001,2449.129169,2,0.8263083999991068,0.19986149999931513,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
43,0,43,,,,,,space,2.780490099999952,None,None,2,1.0222385999986727,0.18891700000131095,None,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2449.144642200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,2.4622,2449.1296812,2449.130193500001,2449.1303011,2449.144642200001,2451.6112083000007,2451.5953597000007,2451.5994022000014,2451.6112083000007,2451.6112083000007,2451.6112083000007,2451.6112083000007,2453.611401,2453.611401,2453.611401,2453.611401,2453.5958784000013,2,1.0222385999986727,0.18891700000131095,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
44,0,44,,,,,,space,2.780490099999952,None,None,2,1.1469035000009171,0.15951299999869661,None,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2453.611401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hai,2.3982,2453.5963890000003,2453.5969105000004,2453.5970162000012,2453.611401,2456.0114806,2455.9957235,2455.999573700001,2456.0114806,2456.0114806,2456.0114806,2456.0114806,2458.0112383000014,2458.0112383000014,2458.0112383000014,2458.0112383000014,2457.9953916000013,2,1.1469035000009171,0.15951299999869661,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
45,0,45,,,,,,space,2.780490099999952,None,None,3,1.193257500000982,0.21637849999933678,None,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2458.0112383000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.0548,2457.9958438000012,2457.9963288,2457.9964239,2458.0112383000014,2460.0772951,2460.0617948,2460.0652562000014,2460.0772951,2460.0772951,2460.0772951,2460.0772951,2462.077524800001,2462.077524800001,2462.077524800001,2462.077524800001,2462.0617543000008,3,1.193257500000982,0.21637849999933678,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
46,0,46,,,,,,space,2.780490099999952,None,None,3,1.1930927000012161,0.21249009999883128,None,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2462.077524800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,2.5961,2462.062264100001,2462.062769600001,2462.0629031999997,2462.077524800001,2464.6770971000005,2464.6616453000006,2464.665034400001,2464.6770971000005,2464.6770971000005,2464.6770971000005,2464.6770971000005,2466.6772433000006,2466.6772433000006,2466.6772433000006,2466.6772433000006,2466.661494600001,3,1.1930927000012161,0.21249009999883128,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
47,0,47,,,,,,space,2.780490099999952,None,None,3,0.9468345000004774,0.20394950000081735,None,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2466.6772433000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,2.0259,2466.6619742000003,2466.662478,2466.6625836000003,2466.6772433000006,2468.7103982999997,2468.6946258000007,2468.6983975000003,2468.7103982999997,2468.7103982999997,2468.7103982999997,2468.7103982999997,2470.710291200001,2470.710291200001,2470.710291200001,2470.710291200001,2470.6953079000014,3,0.9468345000004774,0.20394950000081735,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
48,0,48,,,,,,space,2.780490099999952,None,None,3,0.82560039999953,0.21881329999996524,None,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2470.710291200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,4.0834,2470.6958175,2470.6963910000013,2470.6964976,2470.710291200001,2474.793671200001,2474.7777904000013,2474.781394400001,2474.793671200001,2474.793671200001,2474.793671200001,2474.793671200001,2476.793438500001,2476.793438500001,2476.793438500001,2476.793438500001,2476.777838600001,3,0.82560039999953,0.21881329999996524,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
49,0,49,,,,,,space,2.780490099999952,None,None,3,0.9576090999998996,0.22547189999932016,None,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2476.793438500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeit,2.0109,2476.7783457000005,2476.7790048000006,2476.779111,2476.793438500001,2478.809641900001,2478.794244300001,2478.7972578999997,2478.809641900001,2478.809641900001,2478.809641900001,2478.809641900001,2480.8097517000006,2480.8097517000006,2480.8097517000006,2480.8097517000006,2480.7940627000007,3,0.9576090999998996,0.22547189999932016,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
50,0,50,,,,,,space,2.780490099999952,None,None,3,0.8069051000002219,0.2353168999998161,None,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2480.8097517000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rauch,4.5296,2480.7945127000003,2480.795002300001,2480.7950962000014,2480.8097517000006,2485.3428487,2485.327066,2485.3315643000005,2485.3428487,2485.3428487,2485.3428487,2485.3428487,2487.3430955000003,2487.3430955000003,2487.3430955000003,2487.3430955000003,2487.327239800001,3,0.8069051000002219,0.2353168999998161,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
51,0,51,,,,,,space,2.780490099999952,None,None,2,0.915989899998749,0.18816830000105256,None,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2487.3430955000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Besucher,2.4338,2487.3277459,2487.3283931000005,2487.3284984,2487.3430955000003,2489.7755890000008,2489.760304900001,2489.7641301000003,2489.7755890000008,2489.7755890000008,2489.7755890000008,2489.7755890000008,2491.7756689,2491.7756689,2491.7756689,2491.7756689,2491.7602532,2,0.915989899998749,0.18816830000105256,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
52,0,52,,,,,,space,2.780490099999952,None,None,2,1.2745290999991994,0.19043299999975716,None,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2491.7756689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konzert,2.2607,2491.7607351000006,2491.7612408000005,2491.7613427000015,2491.7756689,2494.0424738,2494.0265783000013,2494.0306674000003,2494.0424738,2494.0424738,2494.0424738,2494.0424738,2496.0423360000004,2496.0423360000004,2496.0423360000004,2496.0423360000004,2496.0265738,2,1.2745290999991994,0.19043299999975716,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
53,0,53,,,,,,space,2.780490099999952,None,None,3,1.098596499999985,0.21081799999956274,None,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2496.0423360000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanne,2.1011,2496.0270900000014,2496.0276257000005,2496.0277345000013,2496.0423360000004,2498.1588002000008,2498.1435696999997,2498.147776900001,2498.1588002000008,2498.1588002000008,2498.1588002000008,2498.1588002000008,2500.1586878,2500.1586878,2500.1586878,2500.1586878,2500.1430243000013,3,1.098596499999985,0.21081799999956274,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
54,0,54,,,,,,space,2.780490099999952,None,None,3,0.9126346000011836,0.22544179999931657,None,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2500.1586878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasche,5.8766,2500.1435380000003,2500.1440586999997,2500.1441649999997,2500.1586878,2506.041547300001,2506.0256243000003,2506.0286914999997,2506.041547300001,2506.041547300001,2506.041547300001,2506.041547300001,2508.0414943000014,2508.0414943000014,2508.0414943000014,2508.0414943000014,2508.0259021,3,0.9126346000011836,0.22544179999931657,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
55,0,55,,,,,,space,2.780490099999952,None,None,2,1.12908729999981,0.19288870000127645,None,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2508.0414943000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mund,2.416,2508.0264721000003,2508.0270299000003,2508.0271417000004,2508.0414943000014,2510.4580522000015,2510.4423449000005,2510.4454244999997,2510.4580522000015,2510.4580522000015,2510.4580522000015,2510.4580522000015,2512.4578093,2512.4578093,2512.4578093,2512.4578093,2512.4422676000013,2,1.12908729999981,0.19288870000127645,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
56,0,56,,,,,,space,2.780490099999952,None,None,2,0.8332911999987118,0.17791070000021136,None,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2512.4578093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,2.1052,2512.4427816000007,2512.4432849000004,2512.4433945,2512.4578093,2514.574899200001,2514.5587109999997,2514.5621133000004,2514.574899200001,2514.574899200001,2514.574899200001,2514.574899200001,2516.5743041000005,2516.5743041000005,2516.5743041000005,2516.5743041000005,2516.5588253000005,2,0.8332911999987118,0.17791070000021136,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
57,0,57,,,,,,space,2.780490099999952,None,None,3,0.8227932999998302,0.2152435999996669,None,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2516.5743041000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,2.0293,2516.5593346000005,2516.559860000001,2516.559966300001,2516.5743041000005,2518.6073235000003,2518.5917357,2518.5961884999997,2518.6073235000003,2518.6073235000003,2518.6073235000003,2518.6073235000003,2520.6078154000006,2520.6078154000006,2520.6078154000006,2520.6078154000006,2520.5919768000003,3,0.8227932999998302,0.2152435999996669,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
58,0,58,,,,,,space,2.780490099999952,None,None,3,1.0287509000008868,0.20474619999913557,None,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2520.6078154000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hose,2.9651,2520.5924902000006,2520.5930093000006,2520.5931149000007,2520.6078154000006,2523.5740541000014,2523.5580658,2523.5612239,2523.5740541000014,2523.5740541000014,2523.5740541000014,2523.5740541000014,2525.5739024000013,2525.5739024000013,2525.5739024000013,2525.5739024000013,2525.5583506000003,3,1.0287509000008868,0.20474619999913557,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
59,0,59,,,,,,space,2.780490099999952,None,None,3,1.6524051000014879,0.18714139999974577,None,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2525.5739024000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schloss,2.7158,2525.5588640000005,2525.5593907,2525.5594991,2525.5739024000013,2528.290368400001,2528.2752235000007,2528.2792683000007,2528.290368400001,2528.290368400001,2528.290368400001,2528.290368400001,2530.2902866000004,2530.2902866000004,2530.2902866000004,2530.2902866000004,2530.2748185,3,1.6524051000014879,0.18714139999974577,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
60,0,60,,,,,,space,2.780490099999952,None,None,3,0.9336558000013611,0.20213460000013583,None,1,0,1,0,,,,,0,0,0,0,,,,,60,0,60,0,2530.2902866000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,3.4681,2530.2753333,2530.2758473000013,2530.2759528000006,2530.2902866000004,2533.773420700001,2533.7576183,2533.7612962000003,2533.773420700001,2533.773420700001,2533.773420700001,2533.773420700001,2535.773496,2535.773496,2535.773496,2535.773496,2535.757617000001,3,0.9336558000013611,0.20213460000013583,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
61,0,61,,,,,,space,2.780490099999952,None,None,3,0.928105200000573,0.1974763999987772,None,1,0,1,0,,,,,0,0,0,0,,,,,61,0,61,0,2535.773496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.379,2535.7581198000007,2535.7588691,2535.7589762000007,2535.773496,2539.1563355,2539.1411008000014,2539.1446748,2539.1563355,2539.1563355,2539.1563355,2539.1563355,2541.156345200001,2541.156345200001,2541.156345200001,2541.156345200001,2541.1409415,3,0.928105200000573,0.1974763999987772,None,,,,,,,,,,,,,,,,,,,,6532,1,2025-07-29_16h28.40.266,sm,2024.2.4,59.98220927655392,2025-07-29 16h29.02.192553 +0200,
