thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,task_break_text.started,task_break_resp.started,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,begin_end_run_cross.stopped,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,,,,,,space,2.079492599999867,None,None,3,None,0.7986218000005465,0.25823659999969095,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2410.6928903999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bild,2.3419,2410.6777137,2410.6783668,2410.678476,2410.6928903999997,2413.0428503000003,2413.0274462999996,2413.0310049,2413.0428503000003,2413.0428503000003,2413.0428503000003,2413.0428503000003,2415.0424826,2415.0424826,2415.0424826,2415.0424826,2415.0271171000004,3,None,0.7986218000005465,0.25823659999969095,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
43,0,43,,,,,,space,2.079492599999867,None,None,2,None,1.2190935999997237,0.2563044999997146,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2415.0424826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,2.1697,2415.0276413,2415.0282256,2415.0283361,2415.0424826,2417.2257742,2417.2105180999997,2417.2148459,2417.2257742,2417.2257742,2417.2257742,2417.2257742,2419.2256552999997,2419.2256552999997,2419.2256552999997,2419.2256552999997,2419.2100665999997,2,None,1.2190935999997237,0.2563044999997146,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
44,0,44,,,,,,space,2.079492599999867,None,None,3,None,1.3093661000002612,0.24732469999980822,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2419.2256552999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feld,2.1413,2419.2105548,2419.2110555,2419.2111661,2419.2256552999997,2421.3754818999996,2421.3601547,2421.3645715000002,2421.3754818999996,2421.3754818999996,2421.3754818999996,2421.3754818999996,2423.3753914999998,2423.3753914999998,2423.3753914999998,2423.3753914999998,2423.3597050999997,3,None,1.3093661000002612,0.24732469999980822,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
45,0,45,,,,,,space,2.079492599999867,None,None,3,None,1.0246250000000146,0.241363299999648,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2423.3753914999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skizze,5.1698,2423.360211,2423.3608634,2423.3609751000004,2423.3753914999998,2428.5580959,2428.5426078,2428.5466108,2428.5580959,2428.5580959,2428.5580959,2428.5580959,2430.5584150000004,2430.5584150000004,2430.5584150000004,2430.5584150000004,2430.5427231000003,3,None,1.0246250000000146,0.241363299999648,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
46,0,46,,,,,,space,2.079492599999867,None,None,3,None,1.645394699999997,0.22341589999996359,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2430.5584150000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,3.8592,2430.5432331,2430.5439865,2430.5440981,2430.5584150000004,2434.4247296000003,2434.4090670000005,2434.412614,2434.4247296000003,2434.4247296000003,2434.4247296000003,2434.4247296000003,2436.4251621000003,2436.4251621000003,2436.4251621000003,2436.4251621000003,2436.4093582000005,3,None,1.645394699999997,0.22341589999996359,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
47,0,47,,,,,,space,2.079492599999867,None,None,3,None,0.9547529000001305,0.2363880999992034,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2436.4251621000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spaghetti,3.0547,2436.4098715,2436.4103895,2436.4104995999996,2436.4251621000003,2439.4908496,2439.4755444,2439.4791131,2439.4908496,2439.4908496,2439.4908496,2439.4908496,2441.4909613,2441.4909613,2441.4909613,2441.4909613,2441.4756174000004,3,None,0.9547529000001305,0.2363880999992034,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
48,0,48,,,,,,space,2.079492599999867,None,None,3,None,1.0556422999998176,0.26821689999997034,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2441.4909613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popcorn,2.021,2441.4761224000003,2441.4767339,2441.4769119000002,2441.4909613,2443.5239941,2443.5087052,2443.5121566,2443.5239941,2443.5239941,2443.5239941,2443.5239941,2445.5240721,2445.5240721,2445.5240721,2445.5240721,2445.5089662,3,None,1.0556422999998176,0.26821689999997034,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
49,0,49,,,,,,space,2.079492599999867,None,None,2,None,1.140313700000661,0.2792600999991919,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2445.5240721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,3.2059,2445.5094706,2445.5101286,2445.5102374,2445.5240721,2448.7404791,2448.7250006000004,2448.7286646000002,2448.7404791,2448.7404791,2448.7404791,2448.7404791,2450.7404415,2450.7404415,2450.7404415,2450.7404415,2450.7251785999997,2,None,1.140313700000661,0.2792600999991919,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
50,0,50,,,,,,space,2.079492599999867,None,None,2,None,0.9929219000005105,0.25743489999968006,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2450.7404415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.1949,2450.7256522999996,2450.7261479999997,2450.7262517,2450.7404415,2452.9402394,2452.9247063000003,2452.9277119,2452.9402394,2452.9402394,2452.9402394,2452.9402394,2454.9402665999996,2454.9402665999996,2454.9402665999996,2454.9402665999996,2454.92504,2,None,0.9929219000005105,0.25743489999968006,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
51,0,51,,,,,,space,2.079492599999867,None,None,3,None,0.9774448999996821,0.3275212000007741,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2454.9402665999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puppe,2.0052,2454.9255592,2454.9262097,2454.9263186,2454.9402665999996,2456.956749,2456.9411857000005,2456.9458084999997,2456.956749,2456.956749,2456.956749,2456.956749,2458.9567893000003,2458.9567893000003,2458.9567893000003,2458.9567893000003,2458.9414497,3,None,0.9774448999996821,0.3275212000007741,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
52,0,52,,,,,,space,2.079492599999867,None,None,3,None,1.2831295999994836,0.2680799999998271,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2458.9567893000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tee,2.1743,2458.9419528,2458.9426075,2458.9427201,2458.9567893000003,2461.1397613,2461.1240244,2461.1276127,2461.1397613,2461.1397613,2461.1397613,2461.1397613,2463.1397316000002,2463.1397316000002,2463.1397316000002,2463.1397316000002,2463.1240788000005,3,None,1.2831295999994836,0.2680799999998271,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
53,0,53,,,,,,space,2.079492599999867,None,None,3,None,1.115227700000105,0.2803961999998137,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2463.1397316000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Station,2.8863,2463.1245922,2463.1251131999998,2463.1252222000003,2463.1397316000002,2466.0395150000004,2466.0238081999996,2466.0271745,2466.0395150000004,2466.0395150000004,2466.0395150000004,2466.0395150000004,2468.0396321999997,2468.0396321999997,2468.0396321999997,2468.0396321999997,2468.0239431,3,None,1.115227700000105,0.2803961999998137,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
54,0,54,,,,,,space,2.079492599999867,None,None,2,None,1.1382630999996763,0.2643153999997594,1,0,1,0,,,,,0,0,0,0,,,,,54,0,54,0,2468.0396321999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,2.6097,2468.0244485000003,2468.0251079,2468.0252183000002,2468.0396321999997,2470.6555993,2470.6401674999997,2470.6433322000003,2470.6555993,2470.6555993,2470.6555993,2470.6555993,2472.6559579000004,2472.6559579000004,2472.6559579000004,2472.6559579000004,2472.6402166999997,2,None,1.1382630999996763,0.2643153999997594,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
55,0,55,,,,,,space,2.079492599999867,None,None,2,None,0.8376522999997178,0.29521350000050006,1,0,1,0,,,,,0,0,0,0,,,,,55,0,55,0,2472.6559579000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publikum,3.6438,2472.6407201,2472.6413411000003,2472.6414505000002,2472.6559579000004,2476.3055394000003,2476.2898711,2476.2941364,2476.3055394000003,2476.3055394000003,2476.3055394000003,2476.3055394000003,2478.3058180999997,2478.3058180999997,2478.3058180999997,2478.3058180999997,2478.2901111,2,None,0.8376522999997178,0.29521350000050006,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
56,0,56,,,,,,space,2.079492599999867,None,None,3,None,1.1764263999994,0.250661900000523,1,0,1,0,,,,,0,0,0,0,,,,,56,0,56,0,2478.3058180999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reise,3.6615,2478.2906093,2478.2912698,2478.2913780999997,2478.3058180999997,2481.9728391999997,2481.9565098000003,2481.960476,2481.9728391999997,2481.9728391999997,2481.9728391999997,2481.9728391999997,2483.9718408999997,2483.9718408999997,2483.9718408999997,2483.9718408999997,2483.9562425000004,3,None,1.1764263999994,0.250661900000523,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
57,0,57,,,,,,space,2.079492599999867,None,None,3,None,0.9624674999995477,0.3032266999998683,1,0,1,0,,,,,0,0,0,0,,,,,57,0,57,0,2483.9718408999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiefer,3.039,2483.9567471,2483.9572625,2483.9573698000004,2483.9718408999997,2487.0215354,2487.0058631,2487.0095749,2487.0215354,2487.0215354,2487.0215354,2487.0215354,2489.0216994,2489.0216994,2489.0216994,2489.0216994,2489.0060839,3,None,0.9624674999995477,0.3032266999998683,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
58,0,58,,,,,,space,2.079492599999867,None,None,3,None,0.7686490000005506,0.26318129999981466,1,0,1,0,,,,,0,0,0,0,,,,,58,0,58,0,2489.0216994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimt,3.6297,2489.0065889999996,2489.0071813000004,2489.007289,2489.0216994,2492.6547653999996,2492.6395184000003,2492.6441037000004,2492.6547653999996,2492.6547653999996,2492.6547653999996,2492.6547653999996,2494.6546919,2494.6546919,2494.6546919,2494.6546919,2494.6390801,3,None,0.7686490000005506,0.26318129999981466,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
59,0,59,,,,,,space,2.079492599999867,None,None,3,None,1.2481849999994665,0.26631470000029367,1,0,1,0,,,,,0,0,0,0,,,,,59,0,59,0,2494.6546919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wahrheit,3.2825,2494.6395836,2494.64012,2494.6402262,2494.6546919,2497.9377465,2497.9221866999997,2497.9259383,2497.9377465,2497.9377465,2497.9377465,2497.9377465,2499.9380487,2499.9380487,2499.9380487,2499.9380487,2499.9220692,3,None,1.2481849999994665,0.26631470000029367,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
60,0,60,,,,,,space,2.079492599999867,None,None,2,None,1.4451339000006556,0.30387059999975463,1,0,1,0,,,,,0,0,0,0,,,,,60,0,60,0,2499.9380487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vampir,4.4767,2499.9225377000002,2499.9231748,2499.9232770999997,2499.9380487,2504.4206125,2504.4049777,2504.4088192,2504.4206125,2504.4206125,2504.4206125,2504.4206125,2506.4204541999998,2506.4204541999998,2506.4204541999998,2506.4204541999998,2506.4052328999996,2,None,1.4451339000006556,0.30387059999975463,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
61,0,61,,,,,,space,2.079492599999867,None,None,3,None,1.8235820999998396,None,1,0,1,0,,,,,0,0,0,0,,,,,61,0,61,0,2506.4204541999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mäher,2.3599,2506.4057328,2506.406258,2506.4063713000005,2506.4204541999998,2508.7877350999997,2508.7714244999997,2508.7749682000003,2508.7877350999997,2508.7877350999997,2508.7877350999997,2508.7877350999997,2510.7869139000004,2510.7869139000004,2510.7869139000004,2510.7869139000004,2510.771374,3,None,1.8235820999998396,None,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
62,0,62,,,,,,space,2.079492599999867,None,None,2,None,1.0595690999998624,0.2744062000001577,1,0,1,0,,,,,0,0,0,0,,,,,62,0,62,0,2510.7869139000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.0031,2510.7718512,2510.7724361,2510.7725450999997,2510.7869139000004,2512.8034592000004,2512.7876299,2512.7910490000004,2512.8034592000004,2512.8034592000004,2512.8034592000004,2512.8034592000004,2514.8033935000003,2514.8033935000003,2514.8033935000003,2514.8033935000003,2514.7878093,2,None,1.0595690999998624,0.2744062000001577,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
63,0,63,,,,,,space,2.079492599999867,None,None,None,None,,,1,0,1,0,,,,,0,0,0,0,,,,,63,0,63,0,2514.8033935000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wohnung,3.9589,2514.7883633,2514.7888745,2514.7889855000003,2514.8033935000003,2518.7696146999997,2518.7540211000005,2518.7572289,2518.7696146999997,2518.7696146999997,2518.7696146999997,2518.7696146999997,2520.7699847000004,2520.7699847000004,2520.7699847000004,2520.7699847000004,2520.7541442,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
64,0,64,,,,,,space,2.079492599999867,None,None,3,None,1.2328317000001334,0.27160299999923154,1,0,1,0,,,,,0,0,0,0,,,,,64,0,64,0,2520.7699847000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marmor,3.4445,2520.7546183000004,2520.7551226000005,2520.755233,2520.7699847000004,2524.2196767000005,2524.2040476,2524.2082347000005,2524.2196767000005,2524.2196767000005,2524.2196767000005,2524.2196767000005,2526.2194993000003,2526.2194993000003,2526.2194993000003,2526.2194993000003,2526.2038580999997,3,None,1.2328317000001334,0.27160299999923154,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
65,0,65,,,,,,space,2.079492599999867,None,None,3,None,1.3291832999993858,0.23557330000039656,1,0,1,0,,,,,0,0,0,0,,,,,65,0,65,0,2526.2194993000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kappe,3.6723,2526.2043624,2526.2048797999996,2526.2049945999997,2526.2194993000003,2529.9026529000002,2529.8868666999997,2529.8918076,2529.9026529000002,2529.9026529000002,2529.9026529000002,2529.9026529000002,2531.9026160000003,2531.9026160000003,2531.9026160000003,2531.9026160000003,2531.8870468000005,3,None,1.3291832999993858,0.23557330000039656,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
66,0,66,,,,,,space,2.079492599999867,None,None,3,None,0.817803200000526,0.2625929999994696,1,0,1,0,,,,,0,0,0,0,,,,,66,0,66,0,2531.9026160000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scheidung,2.83,2531.8875500000004,2531.8881414999996,2531.8882548,2531.9026160000003,2534.7353531,2534.7196092000004,2534.7235173,2534.7353531,2534.7353531,2534.7353531,2534.7353531,2536.7354099000004,2536.7354099000004,2536.7354099000004,2536.7354099000004,2536.7199344,3,None,0.817803200000526,0.2625929999994696,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
67,0,67,,,,,,space,2.079492599999867,None,None,3,None,1.578653900000063,0.3261187999996764,1,0,1,0,,,,,0,0,0,0,,,,,67,0,67,0,2536.7354099000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weihnachten,5.3463,2536.7204410000004,2536.7209589000004,2536.7210655,2536.7354099000004,2542.0849819000005,2542.0695913,2542.0738708,2542.0849819000005,2542.0849819000005,2542.0849819000005,2542.0849819000005,2544.0849878999998,2544.0849878999998,2544.0849878999998,2544.0849878999998,2544.0694671,3,None,1.578653900000063,0.3261187999996764,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
68,0,68,,,,,,space,2.079492599999867,None,None,None,None,,,1,0,1,0,,,,,0,0,0,0,,,,,68,0,68,0,2544.0849878999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alligator,2.3006,2544.0699830000003,2544.0704953000004,2544.070605,2544.0849878999998,2546.3846816000005,2546.3692425,2546.3732035000003,2546.3846816000005,2546.3846816000005,2546.3846816000005,2546.3846816000005,2548.3849001,2548.3849001,2548.3849001,2548.3849001,2548.3694311,None,None,,,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
69,0,69,,,,,,space,2.079492599999867,None,None,3,None,0.7782397000000856,0.24674229999982344,1,0,1,0,,,,,0,0,0,0,,,,,69,0,69,0,2548.3849001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salz,2.3861,2548.3699011,2548.3705461,2548.3706531999997,2548.3849001,2550.7846264,2550.7689972999997,2550.7726109000005,2550.7846264,2550.7846264,2550.7846264,2550.7846264,2552.7847563000005,2552.7847563000005,2552.7847563000005,2552.7847563000005,2552.7689648000005,3,None,0.7782397000000856,0.24674229999982344,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
70,0,70,,,,,,space,2.079492599999867,None,None,3,None,1.0637530000003608,0.3331127999999808,1,0,1,0,,,,,0,0,0,0,,,,,70,0,70,0,2552.7847563000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haare,2.8516,2552.7694784000005,2552.7699986999996,2552.7701134999998,2552.7847563000005,2555.650939,2555.6352935000004,2555.6388497,2555.650939,2555.650939,2555.650939,2555.650939,2557.6509434,2557.6509434,2557.6509434,2557.6509434,2557.6357392,3,None,1.0637530000003608,0.3331127999999808,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
71,0,71,,,,,,space,2.079492599999867,None,None,2,None,1.1883300999998028,0.2502918000000136,1,0,1,0,,,,,0,0,0,0,,,,,71,0,71,0,2557.6509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,2.6312,2557.6362470000004,2557.6369046,2557.6370153,2557.6509434,2560.2840765,2560.2687597000004,2560.2726147000003,2560.2840765,2560.2840765,2560.2840765,2560.2840765,2562.2840767999996,2562.2840767999996,2562.2840767999996,2562.2840767999996,2562.2685532000005,2,None,1.1883300999998028,0.2502918000000136,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
72,0,72,,,,,,space,2.079492599999867,None,None,3,None,1.3395734999994602,0.280211700000109,1,0,1,0,,,,,0,0,0,0,,,,,72,0,72,0,2562.2840767999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trocken,2.7584,2562.2690340999998,2562.2696773999996,2562.2697866,2562.2840767999996,2565.0504329000005,2565.0348774000004,2565.0397894,2565.0504329000005,2565.0504329000005,2565.0504329000005,2565.0504329000005,2567.0504978,2567.0504978,2567.0504978,2567.0504978,2567.0348102999997,3,None,1.3395734999994602,0.280211700000109,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
73,0,73,,,,,,space,2.079492599999867,None,None,2,None,1.5664088000003176,0.2427572999995391,1,0,1,0,,,,,0,0,0,0,,,,,73,0,73,0,2567.0504978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwimmen,2.7357,2567.0353193,2567.0358572000005,2567.0359660000004,2567.0504978,2569.8002901,2569.7843082,2569.7876058,2569.8002901,2569.8002901,2569.8002901,2569.8002901,2571.800198,2571.800198,2571.800198,2571.800198,2571.7847533000004,2,None,1.5664088000003176,0.2427572999995391,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
74,0,74,,,,,,space,2.079492599999867,None,None,3,None,0.7598677000005409,0.2598865999998452,1,0,1,0,,,,,0,0,0,0,,,,,74,0,74,0,2571.800198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juwel,2.4916,2571.7852728999997,2571.7858030999996,2571.7859104999998,2571.800198,2574.2999974000004,2574.2846811,2574.2886269,2574.2999974000004,2574.2999974000004,2574.2999974000004,2574.2999974000004,2576.3003552,2576.3003552,2576.3003552,2576.3003552,2576.2844507,3,None,0.7598677000005409,0.2598865999998452,,,,,,,,,,,,,,,,,,,,9378,1,2025-05-19_13h59.52.039,sm,2024.2.4,59.916979033820574,2025-05-19 14h02.47.158289 +0200,
