thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,end_mapping.keys,living_nonliving.rt,living_nonliving.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,welcome.stopped,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.end_mapping.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,begin_end_run_cross.stopped,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
22,0,22,,,,,,space,2.3459094999998342,None,None,3,None,0.5744062000012491,0.25634569999965606,1,0,1,0,,,,,0,0,0,0,,,,,22,0,22,0,2318.5213723999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zug,2.0842,2318.5060126999997,2318.5065189999987,2318.506625,2318.5213723999987,2320.621035,2320.6054895999987,2320.6098600999994,2320.621035,2320.621035,2320.621035,2320.621035,2322.621001899999,2322.621001899999,2322.621001899999,2322.621001899999,2322.605442,3,None,0.5744062000012491,0.25634569999965606,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
23,0,23,,,,,,space,2.3459094999998342,None,None,3,None,0.5963463000007323,0.26732369999990624,1,0,1,0,,,,,0,0,0,0,,,,,23,0,23,0,2322.621001899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gewürz,2.7584,2322.6059343999987,2322.6065213,2322.6066245,2322.621001899999,2325.3870702999993,2325.371716399999,2325.3750612999993,2325.3870702999993,2325.3870702999993,2325.3870702999993,2325.3870702999993,2327.3876191,2327.3876191,2327.3876191,2327.3876191,2327.3718653999986,3,None,0.5963463000007323,0.26732369999990624,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
24,0,24,,,,,,space,2.3459094999998342,None,None,3,None,0.5559040000007371,0.25028910000037285,1,0,1,0,,,,,0,0,0,0,,,,,24,0,24,0,2327.3876191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Küche,2.6097,2327.3723625000002,2327.372862299999,2327.372967199999,2327.3876191,2330.0039836999986,2329.988505899999,2329.9926755999986,2330.0039836999986,2330.0039836999986,2330.0039836999986,2330.0039836999986,2332.0039335,2332.0039335,2332.0039335,2332.0039335,2331.988289499999,3,None,0.5559040000007371,0.25028910000037285,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
25,0,25,,,,,,space,2.3459094999998342,None,None,3,None,0.638894399999117,0.26875920000020415,1,0,1,0,,,,,0,0,0,0,,,,,25,0,25,0,2332.0039335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telefon,2.8901,2331.9887688,2331.989266299999,2331.9893795999997,2332.0039335,2334.9042738999997,2334.887782399999,2334.8916709999994,2334.9042738999997,2334.9042738999997,2334.9042738999997,2334.9042738999997,2336.9037070999984,2336.9037070999984,2336.9037070999984,2336.9037070999984,2336.8878245999986,3,None,0.638894399999117,0.26875920000020415,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
26,0,26,,,,,,space,2.3459094999998342,None,None,3,None,0.7747438000005786,0.27292060000036145,1,0,1,0,,,,,0,0,0,0,,,,,26,0,26,0,2336.9037070999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordner,3.6297,2336.888296199999,2336.8887896999986,2336.8888946999996,2336.9037070999984,2340.536766699999,2340.5209104999994,2340.524599299999,2340.536766699999,2340.536766699999,2340.536766699999,2340.536766699999,2342.5365041999994,2342.5365041999994,2342.5365041999994,2342.5365041999994,2342.5210019999995,3,None,0.7747438000005786,0.27292060000036145,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
27,0,27,,,,,,space,2.3459094999998342,None,None,2,None,1.1163209000005736,0.23154299999987416,1,0,1,0,,,,,0,0,0,0,,,,,27,0,27,0,2342.5365041999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blatt,2.2074,2342.5214938999998,2342.5221231999985,2342.5222271000002,2342.5365041999994,2344.7527672999986,2344.7370993999994,2344.7403887,2344.7527672999986,2344.7527672999986,2344.7527672999986,2344.7527672999986,2346.7531681,2346.7531681,2346.7531681,2346.7531681,2346.737942599999,2,None,1.1163209000005736,0.23154299999987416,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
28,0,28,,,,,,space,2.3459094999998342,None,None,3,None,0.5987466999995377,0.3419477999996161,1,0,1,0,,,,,0,0,0,0,,,,,28,0,28,0,2346.7531681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golf,2.4167,2346.738441899999,2346.7390961,2346.7392027999995,2346.7531681,2349.1694923999985,2349.1541736,2349.158706299999,2349.1694923999985,2349.1694923999985,2349.1694923999985,2349.1694923999985,2351.1699332999997,2351.1699332999997,2351.1699332999997,2351.1699332999997,2351.1538211999996,3,None,0.5987466999995377,0.3419477999996161,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
29,0,29,,,,,,space,2.3459094999998342,None,None,3,None,0.6119199999993725,0.3047745000003488,1,0,1,0,,,,,0,0,0,0,,,,,29,0,29,0,2351.1699332999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schule,4.4429,2351.154317299999,2351.1548186,2351.154929999999,2351.1699332999997,2355.6192004999994,2355.6034506999986,2355.6070089999994,2355.6192004999994,2355.6192004999994,2355.6192004999994,2355.6192004999994,2357.619015,2357.619015,2357.619015,2357.619015,2357.6036262999987,3,None,0.6119199999993725,0.3047745000003488,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
30,0,30,,,,,,space,2.3459094999998342,None,None,3,None,0.5433873999991192,0.27586190000147326,1,0,1,0,,,,,0,0,0,0,,,,,30,0,30,0,2357.619015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Familie,4.3756,2357.604113399999,2357.6047502,2357.6048581999985,2357.619015,2362.0019900999996,2361.986538699999,2361.9907422999986,2362.0019900999996,2362.0019900999996,2362.0019900999996,2362.0019900999996,2364.0021466,2364.0021466,2364.0021466,2364.0021466,2363.986497,3,None,0.5433873999991192,0.27586190000147326,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
31,0,31,,,,,,space,2.3459094999998342,None,None,2,None,0.5355374999999185,0.22590969999873778,1,0,1,0,,,,,0,0,0,0,,,,,31,0,31,0,2364.0021466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.4137,2363.987003299999,2363.9875131999997,2363.9876270999994,2364.0021466,2366.4186050999997,2366.403163499999,2366.4070553,2366.4186050999997,2366.4186050999997,2366.4186050999997,2366.4186050999997,2368.4183912999997,2368.4183912999997,2368.4183912999997,2368.4183912999997,2368.402753999999,2,None,0.5355374999999185,0.22590969999873778,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
32,0,32,,,,,,space,2.3459094999998342,None,None,2,None,1.2129983999984688,0.19505490000119607,1,0,1,0,,,,,0,0,0,0,,,,,32,0,32,0,2368.4183912999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liebe,2.0168,2368.4032498999986,2368.4038149999997,2368.403918799999,2368.4183912999997,2370.4349716999986,2370.4194142999986,2370.4234970999987,2370.4349716999986,2370.4349716999986,2370.4349716999986,2370.4349716999986,2372.435086399999,2372.435086399999,2372.435086399999,2372.435086399999,2372.4190982,2,None,1.2129983999984688,0.19505490000119607,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
33,0,33,,,,,,space,2.3459094999998342,None,None,3,None,0.6778384999997797,0.20634330000029877,1,0,1,0,,,,,0,0,0,0,,,,,33,0,33,0,2372.435086399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,2.2385,2372.419532599999,2372.4201453999995,2372.420240399999,2372.435086399999,2374.684706,2374.6688090999996,2374.6722484,2374.684706,2374.684706,2374.684706,2374.684706,2376.6846064,2376.6846064,2376.6846064,2376.6846064,2376.668931799999,3,None,0.6778384999997797,0.20634330000029877,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
34,0,34,,,,,,space,2.3459094999998342,None,None,2,None,1.5475599999990663,0.209430800001428,1,0,1,0,,,,,0,0,0,0,,,,,34,0,34,0,2376.6846064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wüste,2.7357,2376.669428899999,2376.6699448,2376.6700903,2376.6846064,2379.4343565,2379.418604999999,2379.4228300999985,2379.4343565,2379.4343565,2379.4343565,2379.4343565,2381.434547499999,2381.434547499999,2381.434547499999,2381.434547499999,2381.419039299999,2,None,1.5475599999990663,0.209430800001428,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
35,0,35,,,,,,space,2.3459094999998342,None,None,3,None,0.6528548000005685,0.19682669999929203,1,0,1,0,,,,,0,0,0,0,,,,,35,0,35,0,2381.434547499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,2.8863,2381.419486999999,2381.419967399999,2381.4200597,2381.434547499999,2384.3342304999987,2384.318717,2384.3237641999985,2384.3342304999987,2384.3342304999987,2384.3342304999987,2384.3342304999987,2386.3341399,2386.3341399,2386.3341399,2386.3341399,2386.3186643999998,3,None,0.6528548000005685,0.19682669999929203,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
36,0,36,,,,,,space,2.3459094999998342,None,None,3,None,0.7670883999999205,0.2743176999993011,1,0,1,0,,,,,0,0,0,0,,,,,36,0,36,0,2386.3341399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendung,4.5524,2386.3191797,2386.319709399999,2386.3198126999996,2386.3341399,2390.9004553999985,2390.8848142999996,2390.8887166999993,2390.9004553999985,2390.9004553999985,2390.9004553999985,2390.9004553999985,2392.9003324999994,2392.9003324999994,2392.9003324999994,2392.9003324999994,2392.8847012999995,3,None,0.7670883999999205,0.2743176999993011,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
37,0,37,,,,,,space,2.3459094999998342,None,None,3,None,0.6443216000006942,0.270623099999284,1,0,1,0,,,,,0,0,0,0,,,,,37,0,37,0,2392.9003324999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiefel,2.0052,2392.8851993999997,2392.885712699999,2392.885821,2392.9003324999994,2394.9167214999998,2394.901386399999,2394.9051984,2394.9167214999998,2394.9167214999998,2394.9167214999998,2394.9167214999998,2396.9169746999996,2396.9169746999996,2396.9169746999996,2396.9169746999996,2396.901255999999,3,None,0.6443216000006942,0.270623099999284,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
38,0,38,,,,,,space,2.3459094999998342,None,None,2,None,1.9280453999999736,None,1,0,1,0,,,,,0,0,0,0,,,,,38,0,38,0,2396.9169746999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschichte,2.0946,2396.9017552999994,2396.902267199999,2396.9023737999996,2396.9169746999996,2399.016634399999,2399.0009862999996,2399.0052058,2399.016634399999,2399.016634399999,2399.016634399999,2399.016634399999,2401.016610999999,2401.016610999999,2401.016610999999,2401.016610999999,2401.0005833999985,2,None,1.9280453999999736,None,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
39,0,39,,,,,,space,2.3459094999998342,None,None,2,None,1.6507105000000593,0.31108519999907003,1,0,1,0,,,,,0,0,0,0,,,,,39,0,39,0,2401.016610999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fisch,2.2639,2401.0010007,2401.001497899999,2401.0015789999998,2401.016610999999,2403.282943799999,2403.2673359,2403.270919499999,2403.282943799999,2403.282943799999,2403.282943799999,2403.282943799999,2405.2829248999988,2405.2829248999988,2405.2829248999988,2405.2829248999988,2405.2676409999985,2,None,1.6507105000000593,0.31108519999907003,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
40,0,40,,,,,,space,2.3459094999998342,None,None,2,None,0.6224729999994452,0.204726899999514,1,0,1,0,,,,,0,0,0,0,,,,,40,0,40,0,2405.2829248999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrer,4.0852,2405.268129599999,2405.2686448999993,2405.2687515,2405.2829248999988,2409.3827364999997,2409.3667800999992,2409.3699799999995,2409.3827364999997,2409.3827364999997,2409.3827364999997,2409.3827364999997,2411.382726599999,2411.382726599999,2411.382726599999,2411.382726599999,2411.3670833999986,2,None,0.6224729999994452,0.204726899999514,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
41,0,41,,,,,,space,2.3459094999998342,None,None,3,None,0.6198387000004004,0.24034759999995003,1,0,1,0,,,,,0,0,0,0,,,,,41,0,41,0,2411.382726599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bürste,2.9061,2411.3675863999997,2411.3682283,2411.3683305999984,2411.382726599999,2414.2991208999993,2414.283566,2414.2885411999996,2414.2991208999993,2414.2991208999993,2414.2991208999993,2414.2991208999993,2416.2993487999993,2416.2993487999993,2416.2993487999993,2416.2993487999993,2416.2833445999986,3,None,0.6198387000004004,0.24034759999995003,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
42,0,42,,,,,,space,2.3459094999998342,None,None,3,None,0.6705096000005142,0.2502344999993511,1,0,1,0,,,,,0,0,0,0,,,,,42,0,42,0,2416.2993487999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,2.1186,2416.2838242,2416.2843252000002,2416.2844307999985,2416.2993487999993,2418.4323055999994,2418.4166773999987,2418.4203057999985,2418.4323055999994,2418.4323055999994,2418.4323055999994,2418.4323055999994,2420.4321771999985,2420.4321771999985,2420.4321771999985,2420.4321771999985,2420.4167827,3,None,0.6705096000005142,0.2502344999993511,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
43,0,43,,,,,,space,2.3459094999998342,None,None,3,None,0.796952999999121,0.2317801999997755,1,0,1,0,,,,,0,0,0,0,,,,,43,0,43,0,2420.4321771999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fakt,2.3861,2420.4172763999995,2420.4179170999996,2420.418021899999,2420.4321771999985,2422.8320661,2422.8164412999995,2422.8200385,2422.8320661,2422.8320661,2422.8320661,2422.8320661,2424.8319864999994,2424.8319864999994,2424.8319864999994,2424.8319864999994,2424.8161951,3,None,0.796952999999121,0.2317801999997755,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
44,0,44,,,,,,space,2.3459094999998342,None,None,3,None,0.533835000000181,0.2636743999992177,1,0,1,0,,,,,0,0,0,0,,,,,44,0,44,0,2424.8319864999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nachricht,4.3424,2424.8166642999986,2424.8171461,2424.8172469,2424.8319864999994,2429.1814187,2429.1658915999997,2429.1697693999995,2429.1814187,2429.1814187,2429.1814187,2429.1814187,2431.1817465999993,2431.1817465999993,2431.1817465999993,2431.1817465999993,2431.1664875999995,3,None,0.533835000000181,0.2636743999992177,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
45,0,45,,,,,,space,2.3459094999998342,None,None,3,None,0.8743940999993356,0.2347765000013169,1,0,1,0,,,,,0,0,0,0,,,,,45,0,45,0,2431.1817465999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feier,2.9109,2431.1669779999993,2431.167557999999,2431.167663799999,2431.1817465999993,2434.0979583999997,2434.0823457999995,2434.0863125999986,2434.0979583999997,2434.0979583999997,2434.0979583999997,2434.0979583999997,2436.097964499999,2436.097964499999,2436.097964499999,2436.097964499999,2436.0825877999996,3,None,0.8743940999993356,0.2347765000013169,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
46,0,46,,,,,,space,2.3459094999998342,None,None,3,None,1.1648239999994985,0.270153699999355,1,0,1,0,,,,,0,0,0,0,,,,,46,0,46,0,2436.097964499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anhänger,2.3362,2436.0830865999997,2436.0835955000002,2436.0837016999994,2436.097964499999,2438.4477278999984,2438.4321378999994,2438.4356334999993,2438.4477278999984,2438.4477278999984,2438.4477278999984,2438.4477278999984,2440.4475801999997,2440.4475801999997,2440.4475801999997,2440.4475801999997,2440.4322132999987,3,None,1.1648239999994985,0.270153699999355,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
47,0,47,,,,,,space,2.3459094999998342,None,None,2,None,0.9021492000010767,0.22946719999890774,1,0,1,0,,,,,0,0,0,0,,,,,47,0,47,0,2440.4475801999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemüse,2.2129,2440.432713799999,2440.433307899999,2440.4334144999993,2440.4475801999997,2442.6639883999997,2442.6493937999985,2442.6531350999994,2442.6639883999997,2442.6639883999997,2442.6639883999997,2442.6639883999997,2444.664514599999,2444.664514599999,2444.664514599999,2444.664514599999,2444.6485416999985,2,None,0.9021492000010767,0.22946719999890774,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
48,0,48,,,,,,space,2.3459094999998342,None,None,2,None,0.6309295999999449,0.2702817999997933,1,0,1,0,,,,,0,0,0,0,,,,,48,0,48,0,2444.664514599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spion,2.3916,2444.649038899999,2444.6495493,2444.6496539,2444.664514599999,2447.0639874999997,2447.048331599999,2447.0529013999985,2447.0639874999997,2447.0639874999997,2447.0639874999997,2447.0639874999997,2449.0637174999993,2449.0637174999993,2449.0637174999993,2449.0637174999993,2449.0487871999994,2,None,0.6309295999999449,0.2702817999997933,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
49,0,49,,,,,,space,2.3459094999998342,None,None,3,None,1.2218889000014315,0.29120249999868975,1,0,1,0,,,,,0,0,0,0,,,,,49,0,49,0,2449.0637174999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,3.0547,2449.049285699999,2449.049874799999,2449.04998,2449.0637174999993,2452.1303512999984,2452.1146119999994,2452.1186990999995,2452.1303512999984,2452.1303512999984,2452.1303512999984,2452.1303512999984,2454.1302644999996,2454.1302644999996,2454.1302644999996,2454.1302644999996,2454.1145699999997,3,None,1.2218889000014315,0.29120249999868975,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
50,0,50,,,,,,space,2.3459094999998342,None,None,3,None,0.9762626000010641,0.20710639999924751,1,0,1,0,,,,,0,0,0,0,,,,,50,0,50,0,2454.1302644999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loch,2.0031,2454.1149681999996,2454.1154501,2454.1155400999996,2454.1302644999996,2456.1466997999996,2456.130958599999,2456.1339985999984,2456.1466997999996,2456.1466997999996,2456.1466997999996,2456.1466997999996,2458.1466879,2458.1466879,2458.1466879,2458.1466879,2458.1313138999994,3,None,0.9762626000010641,0.20710639999924751,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
51,0,51,,,,,,space,2.3459094999998342,None,None,3,None,0.9989223000011407,0.23277520000010554,1,0,1,0,,,,,0,0,0,0,,,,,51,0,51,0,2458.1466879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sumpf,2.5377,2458.131809299999,2458.1324551,2458.1325595,2458.1466879,2460.6962951999994,2460.6807222999996,2460.6842483,2460.6962951999994,2460.6962951999994,2460.6962951999994,2460.6962951999994,2462.696382799999,2462.696382799999,2462.696382799999,2462.696382799999,2462.6809536,3,None,0.9989223000011407,0.23277520000010554,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
52,0,52,,,,,,space,2.3459094999998342,None,None,3,None,1.1267886000005092,0.24968400000034308,1,0,1,0,,,,,0,0,0,0,,,,,52,0,52,0,2462.696382799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ei,2.1697,2462.6814342,2462.6819509999987,2462.682058299999,2462.696382799999,2464.8795247,2464.8638137999988,2464.866803499999,2464.8795247,2464.8795247,2464.8795247,2464.8795247,2466.8795013,2466.8795013,2466.8795013,2466.8795013,2466.8640411999986,3,None,1.1267886000005092,0.24968400000034308,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
53,0,53,,,,,,space,2.3459094999998342,None,None,2,None,1.3698709000000235,0.23880559999997786,1,0,1,0,,,,,0,0,0,0,,,,,53,0,53,0,2466.8795013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kopf,2.1949,2466.8645159999996,2466.865011099999,2466.865108099999,2466.8795013,2469.079078999999,2469.0637195,2469.066791899999,2469.079078999999,2469.079078999999,2469.079078999999,2469.079078999999,2471.0797009999987,2471.0797009999987,2471.0797009999987,2471.0797009999987,2471.063752799999,2,None,1.3698709000000235,0.23880559999997786,,,,,,,,,,,,,,,,,,,,,,6039,1,2025-06-02_15h54.30.652,sm,2024.2.4,59.92911584207269,2025-06-02 15h54.59.469445 +0200,
